Xpos,Ypos,NGFR,AXL,LOXL2,GAPDH
18019.547896737,5456.02149128555,0,0,0,58
18020.2580545229,6154.16325898389,0,0,0,28
18047.3921145018,5161.38671347556,0,0,0,386
18051.6859674428,5958.41500103029,0,0,0,13
18075.8335941575,6226.9593114241,0,0,0,124
18136.2512562814,5140.33811916727,0,0,0,322
18169.1214841412,5923.01765409934,0,0,0,13
18207.1805998724,5647.34365028717,0,0,0,14
18251.6044980801,4929.74053757543,0,0,0,26
18391.3843945453,6080.61027376192,0,0,0,23
18355.7783357245,5755.28694404591,0,0,0,0
18410.1925701289,5585.46247156937,0,0,0,41
18552.3067081604,5794.98017519594,0,0,0,14
18518.2969099866,5337.47872816838,0,0,0,90
18505.6630941286,6281.35274930103,0,0,0,10
18519.6488112289,5977.00200515612,0,0,0,3
18512.3984615385,5751.70153846154,0,0,0,7
18575.1085020243,5232.21295546559,0,0,0,78
18577.6011012542,5664.0596512695,0,0,0,3
18602.0707964602,5500.70248630426,0,0,0,14
18880.2371942778,5331.91560913706,0,0,0,28
18581.5813084112,5954.8,0,0,0,19
18592.7941368078,5439.28013029316,0,0,0,4
18615.5545851528,5962.04279475983,0,0,0,15
18625.6183140779,5586.64783910997,0,0,0,11
18697.6303011988,5091.89795507203,0,0,0,23
18637.2206494588,5296.42672772689,0,0,0,80
18636.1505042669,4933.18386346005,0,0,0,7
18673.4386149003,5653.10493179433,0,0,0,27
18737.2797476615,5536.36284533391,0,0,0,22
18892.3049705139,5328.21814448189,0,0,0,36
18784.4672386895,5001.54290171607,0,0,0,37
18814.776187905,5449.66792656587,0,0,0,42
18844.5987496448,6052.39064128067,0,0,0,109
18820.8206707734,5925.38603696099,0,0,0,60
18821.5141153081,5768.70298210736,0,0,0,45
18873.3842392867,5828.11130284728,0,0,0,15
18869.8198678862,5195.91768292683,0,0,0,15
18932.4187592319,5892.16322008863,0,0,0,80
18937.5160851835,5557.2759401903,0,0,0,38
18975.6587689301,5119.00781631656,0,0,0,135
18973.6906198574,5801.29456939111,0,0,0,8
19014.7531112738,5007.20223279649,0,0,0,12
18985.9693011104,5482.29131286741,1,0,0,15
19014.8417997097,5891.67126269956,0,0,0,86
19044.9272277228,5176.13094059406,0,0,0,75
19064.4808475958,5701.40967128498,0,0,0,31
19135.6976663184,5510.30646365129,0,0,0,16
19112.3111595783,5315.13086150491,0,0,0,57
19097.4667988107,5781.63181367691,0,0,0,4
19092.533490566,5096.70141509434,0,0,0,87
19163.5774038462,4970.71826923077,0,0,0,35
19335.3515570934,5685.19238754325,0,0,0,1
19459.7096402878,5811.19381294964,0,0,0,19
19413.1169272604,5692.26172671652,0,0,0,37
19477.8699585375,5543.84583490388,0,0,0,25
19479.9108212901,5934.87381036306,0,0,0,126
19487.5149562816,5442.13023469857,0,0,0,30
19495.3713080169,5290.69127988748,0,0,0,16
19712.8260247855,5824.01445821417,0,0,0,26
19603.8737798721,6071.82127229889,0,0,0,7
19699.6522401044,5833.39778164419,0,0,0,44
19755.7827634091,6010.52048255511,0,0,0,159
19784.1395348837,5531.34485049834,0,0,0,9
19810.1618981158,5963.00348918353,0,0,0,21
19959.9230769231,5833.8657219973,0,0,0,2
19971.9613899614,5906.72972972973,0,0,0,9
20177.2090680101,5870.98929471033,0,0,0,26
20191.2005636449,6126.47909816815,0,0,0,73
20268.6202491217,6055.73490897477,0,0,0,89
20248.4154709919,6004.23456019963,0,0,0,18
20312.5779901356,5966.4947595561,0,0,0,24
20467.4183185236,5585.55228981545,0,0,0,29
20473.5465787304,5471.75020610058,0,0,0,46
20473.6236979167,5780.2138671875,0,0,0,26
20538.7145608629,5620.27003081664,0,0,0,88
20690.7475628175,5453.69518055746,3,0,0,206
20649.8074513009,5660.69070971257,0,0,0,87
20670.5631188119,5968.76454207921,0,0,0,109
20676.7076190476,6046.0680952381,0,0,0,49
20775.4724509183,6053.29892336922,0,0,0,164
20867.0049176297,6060.59626260143,0,0,0,164
20931.4973674974,6134.8603018603,0,0,0,150
20592.7628705148,5073.40795631825,1,0,0,69
20650.0555302685,4943.16499772417,0,0,0,16
20660.021102791,5050.93328795099,0,0,0,68
20720.3126491647,5763.70465393795,0,0,0,22
20793.7139664804,5082.24293695132,0,1,0,44
20776.19425548,5261.96258503401,0,0,0,67
20813.2559305045,5360.48112261945,0,0,0,69
20846.5421085465,4954.01559575795,0,0,0,81
20892.3118982118,5399.3712173315,1,0,0,119
20889.8883006882,5262.63208046586,0,0,0,33
20942.6046915725,5833.07754126846,0,0,0,68
20917.3650533224,5605.52912223134,1,0,0,97
21010.1691089886,5405.64346460814,0,0,0,231
21070.8379295715,5834.76410691557,0,0,0,41
21082.9184100418,5711.16841004184,0,0,0,63
21144.384950531,5037.85213760552,2,0,0,365
21131.476006192,5361.60410216718,0,0,0,145
21145.6101415871,5506.76012512348,0,0,0,101
21138.9936231884,5782.51942028985,0,0,0,38
21331.4049608819,5082.83810455192,6,7,0,494
21220.8403141361,5363.09895287958,0,0,0,82
21257.0715479115,5685.85601965602,0,0,0,150
21337.2078280044,5836.91289966924,0,0,0,18
21406.8568267604,5536.09722764545,0,0,0,38
21384.8241906475,5642.26663669065,1,0,0,52
21372.827247191,5303.48174157303,0,0,0,44
21422.4954180985,5233.39576174112,0,0,0,65
21451.1070916905,5707.83345272206,0,0,0,10
21521.287854251,5480.96700404858,0,0,0,29
21525.8570375829,4949.13375092115,0,0,0,107
21739.1413340103,5701.49279685219,0,0,0,14
21701.846875,4977.2296875,0,0,0,24
21535.1592284418,5639.50661875946,0,0,0,25
21627.9012742153,5823.93597845229,0,0,0,86
21515.0339142723,6065.55675930287,0,0,0,32
21543.1137662338,5342.16519480519,0,0,0,7
21580.4771084337,6026.46987951807,0,0,0,42
21644.5025070511,5247.1455656534,0,1,0,54
21671.5676385605,5959.34121355398,0,0,0,229
21642.5045913682,6067.28053259871,0,0,0,171
21681.6839337365,5108.39442545359,0,0,0,45
21753.2678911227,5716.00289567304,0,0,0,13
21665.9951865223,5625.63056558363,1,0,0,42
21775.1456157229,6182.4635788895,0,0,0,427
21738.393220339,5561.45157384988,0,0,0,34
21736.6114812916,5349.98718605843,0,0,0,24
21762.7559437166,5476.65866084425,0,0,0,44
21786.998398719,5880.06965572458,0,0,0,73
21811.7804487179,5383.81610576923,0,1,0,26
21947.0174758557,5119.0309440904,0,0,0,44
21903.8157209033,5641.72046902142,0,0,0,48
21893.1057542768,5950.22291342665,0,0,0,91
21894.6752319772,5565.71092077088,2,0,0,25
21978.8630514219,6093.6672138961,0,0,0,301
21925.9434923576,5792.55534969894,0,0,0,38
21989.4175143742,5356.33185905941,0,0,0,105
21982.868065967,5758.10944527736,0,0,0,14
22016.4153846154,5650.12587412587,0,0,0,16
22042.7916307161,5421.03537532355,2,0,0,54
22146.7300988554,5787.15907908429,0,0,0,35
22110.0557113841,5108.3981042654,0,0,0,40
22144.7022241111,5682.04377390565,0,0,0,23
22148.4182124789,5890.30691399663,0,0,0,166
22164.0357307161,6051.81398558503,0,0,0,215
22205.7304177546,5525.31494778068,0,1,0,4
22268.1251543845,5982.59324825031,0,0,0,115
22299.5347426789,5780.43337376538,0,0,0,31
22282.8606734631,4971.86685202348,0,0,0,30
22298.6008846104,6140.11499934955,0,0,0,247
22305.2462383568,5502.55743969429,0,0,0,42
22308.4331051649,5073.51088985688,0,0,0,43
22356.4256216696,5836.53219360568,0,0,0,66
22383.9725717517,5270.09288844903,0,0,0,64
22366.8221757322,4978.23291492329,0,0,0,25
22378.2165087957,5391.81326116373,0,0,0,19
22401.6216666667,5112.98857142857,0,0,0,59
22414.1129269188,5596.01524054352,0,0,0,6
22408.836265459,6127.26406549382,0,0,0,98
22407.103033221,5984.44968704863,0,1,0,83
22433.3533834586,5843.35406698565,0,1,0,24
22563.4758214507,5946.15561066336,0,0,0,17
22613.2501708818,6271.06356801094,0,0,0,10
22701.1020770702,6222.03839846953,0,0,0,20
22754.3775778028,5837.99925009374,0,0,0,5
22930.6252124646,5834.311898017,0,0,0,0
22977.4500491028,5982.12257834122,0,0,0,20
23098.5199821056,6017.00193856248,0,0,0,32
23133.9300184162,6265.96918354819,1,0,0,1
23219.9452006981,5830.55287958115,0,0,0,2
23278.7609860665,5903.52518756699,1,0,0,4
23456.5581835383,5816.72958057395,0,0,0,29
23382.4347664937,5947.64269829503,0,0,0,30
23405.0780141844,5116.11347517731,0,0,0,30
23450.2014117647,5200.52705882353,0,0,0,6
23489.574610618,5686.29978228102,0,0,0,17
23438.0131702728,5520.87253057385,0,0,0,0
23503.6568914956,5117.86239566885,0,0,0,14
23548.6419786827,5615.10303361574,0,0,0,14
23604.9217579491,6242.52338937906,0,0,0,79
23589.9500880799,6073.76512037581,0,0,0,67
23656.5557599448,5447.74959760865,0,0,0,33
23694.6451440768,5786.4719850587,0,0,0,22
23810.7653009611,6023.53414264036,0,0,0,188
23850.3469785575,6175.26315789474,0,0,0,67
23451.2819293478,4963.5754076087,1,0,0,13
23571.7289123702,4959.73893241028,0,0,0,24
23684.2781098455,5289.74365625352,0,0,0,64
23612.5032517807,5949.35676680087,0,0,0,48
23578.0917343526,5170.24653607262,0,0,0,12
23623.2334532374,5062.24388489209,0,0,0,16
23588.2616099071,5738.21284829721,0,0,0,7
23611.6453154876,5830.5913001912,0,0,0,16
23664.2832198359,5443.52750130959,0,0,0,19
23695.1535526943,5658.87315212208,1,1,0,39
23852.0186571461,5773.28672885715,0,0,0,140
23761.7350291468,5088.55166931638,0,0,0,88
23773.8806224686,4971.00426348327,0,1,0,9
23743.3912386707,5864.96223564955,0,0,0,85
23885.5395039045,5641.12069361507,0,0,0,74
23849.3432721713,5428.60779816514,0,0,0,9
23932.5232073574,5372.32375341285,0,0,0,75
23956.1723320158,5531.54782608696,0,0,0,31
24034.0703935986,5950.32958477509,1,0,0,304
24010.1554712893,5641.90032502709,0,0,0,102
24048.8941728748,5429.25665884274,1,0,0,177
24021.642627469,5565.44648598989,0,0,0,51
24088.8642469646,5740.50064582795,0,0,0,100
24176.3585899734,6025.23122046603,2,0,0,290
24109.9477569563,5540.52205186447,0,0,0,90
24154.3329764454,5192.02623126338,0,0,0,6
24163.3687908893,5814.33898715774,2,5,0,67
24257.6383874466,5282.98685973082,1,0,0,63
24278.6267578867,5451.05245153934,0,0,0,110
24288.9126884884,5594.46921662376,0,1,0,87
24202.997752809,5051.88988764045,0,0,0,35
24262.5507459036,5752.02518953289,0,1,0,30
24283.5358426005,4994.99572284003,0,0,0,9
24298.6353111433,5848.76193921852,4,2,0,59
24346.0589915726,5080.31909727182,0,0,0,35
24322.867288961,5320.59537337662,0,0,0,16
24374.9855585028,5814.32802829355,0,0,0,7
24389.0582444627,5671.22641509434,0,0,0,57
24434.8220551378,5472.2686716792,0,0,0,107
24428.0145208132,5178.47047434656,0,0,0,36
24431.02700491,4996.4267594108,0,0,0,38
24423.6163215591,5344.26979293544,0,0,0,83
24453.299775659,5742.44938306225,1,0,0,56
24517.349117468,5610.78344491783,0,0,0,205
24486.7375,5372.46674107143,0,1,0,101
24541.2757214555,5841.10429736512,0,1,0,109
24595.7355698576,5456.13860031419,0,0,0,157
24505.6803185438,5235.6477057262,0,0,0,30
24520.9460880999,5157.03484549638,0,0,0,14
24535.3285135917,5009.54829381145,0,0,0,61
24893.6467733648,6054.92914914267,0,0,0,101
24610.3987939171,5259.13738856843,0,0,0,60
24660.021337895,5094.03916449086,0,0,0,51
24628.7318674106,5746.77486051854,0,0,0,68
24712.4700118263,5793.65990876837,0,0,0,174
24722.1784197111,5656.56754460493,0,0,0,83
24750.3453923246,5319.82082620386,1,0,0,59
24749.7001489679,5200.70163864652,4,2,0,50
24794.4449339207,5835.37444933921,0,0,0,90
24837.2091960204,5933.29792955095,0,0,0,97
24940.6471940393,5468.17442136969,0,2,0,396
24813.2271350697,5157.11387038159,5,0,0,62
24821.1996810207,5711.24752791069,0,0,0,99
24835.9945474373,5082.60905125409,0,0,0,65
24915.3738284324,5249.08750089433,0,0,0,191
24993.8299335641,5702.49359034341,0,0,0,211
24904.358562316,5065.77600588813,4,0,0,162
24922.0323809524,5674.14095238095,0,0,0,88
24942.5760869565,5888.68850931677,0,0,0,93
25004.2535389282,5281.56496461072,0,0,0,164
25083.1264488936,5823.68493150685,0,0,0,21
25188.5216513169,5298.5736791081,0,1,0,207
25205.611608318,5760.15069755199,0,0,0,118
25171.3697388633,5487.40069124424,0,3,0,282
25144.18,5872.90064516129,0,0,0,39
25232.0749464668,5630.65653104925,0,0,0,148
25353.7464480874,5550.81830601093,8,0,0,93
25416.2342098796,5204.82127058245,0,0,0,213
25333.8822888283,5413.77002724796,0,0,0,20
25341.701035895,5631.97663213683,0,0,0,40
25360.2502014504,5818.52457695407,0,0,0,24
25400.1989366416,5474.35489587949,3,0,0,40
25400.1631863882,5352.55529775715,0,0,0,22
25486.7907265063,5697.38569303248,0,0,0,60
25739.2999710373,5662.39124498324,0,0,0,174
25774.2432432432,5414.92727272727,0,0,0,176
25462.0139191479,5757.20237230695,0,0,0,107
25448.0188564477,4975.9799270073,0,0,0,175
25505.1499269836,5608.85283141327,0,0,0,92
25689.6690879189,5193.05630553462,0,0,0,462
25525.6894273128,5734.26266519824,0,0,0,63
25568.1920610687,5486.55145038168,0,0,0,106
25596.9148198111,5828.30583927539,0,1,0,30
25604.2266545784,4979.01196736174,0,1,0,208
25643.4914714152,5900.84142455483,0,0,0,26
25596.5665445665,5744.14285714286,0,0,0,36
25613.9010513296,5413.63605442177,0,0,0,200
25598.60592686,5655.59079445145,0,0,0,58
25741.2482982008,5797.27772857251,0,0,0,136
25683.359265262,6176.60940032415,0,0,0,88
25873.3626716604,6212.29480195211,0,0,0,79
25806.3427541456,5377.93352559481,0,0,0,80
25742.8665925514,4967.90161200667,1,0,0,105
25833.4459150523,4994.64216099146,0,0,0,147
25845.3019602915,5532.79429504901,0,0,0,120
25982.0860426009,5619.43531390135,0,0,0,107
25880.2284442796,5197.50528462822,2,0,0,166
26007.1915575973,5808.26913409032,0,0,0,74
25952.5244366868,5948.12932402412,0,0,0,31
25909.6495468278,5097.70513595166,0,0,0,48
25989.1302669458,5327.09971211725,0,0,0,248
25970.5105820106,5020.09700176367,0,0,0,105
25953.8476578411,5538.12301425662,0,0,0,177
25991.0440713536,5127.47743966422,0,0,0,80
26028.3378308251,4951.70627919045,0,0,0,44
26169.8404693503,6070.96047211934,0,0,0,138
26172.4563778076,5239.98390881663,0,1,0,134
26115.672037422,5131.11070686071,0,0,0,158
26170.032996469,5498.18032387678,0,0,0,240
26142.0118816683,5666.92822502425,0,0,0,81
26161.0306399132,5787.93980477223,0,0,0,70
26265.5920745921,5806.91763791764,0,0,0,96
26278.5079864472,5906.67376573088,0,0,0,97
26310.3619399359,5546.85771211974,0,0,0,85
26270.7177817692,5385.91131567131,0,0,0,74
26284.8626893939,5263.31818181818,0,0,0,93
26302.5493838514,5094.48427441604,0,0,0,42
26333.3938919342,5337.97337509789,0,0,0,49
26460.8299184043,5719.01568449683,0,0,0,131
26550.4315713747,5634.97009352198,0,0,0,63
26382.9574297189,5282.67228915663,0,0,0,61
26423.370121308,6222.18512658228,0,0,0,8
26539.6491917868,5612.46566583264,0,0,0,167
26420.5493439817,4975.16571591557,0,0,0,66
26466.4702981394,5832.43331091683,0,0,0,69
26544.7711689385,5154.62494836844,0,0,0,96
26515.3669232564,5323.00956379753,0,0,0,97
26508.4077269317,5426.00450112528,0,0,0,142
26534.2556440903,4936.13213811421,0,0,0,49
26551.4004589788,5901.99426276535,0,0,0,2
26626.0875789474,4987.65305263158,0,0,0,83
26672.1283357919,5433.81172053104,0,0,0,111
26626.6356164384,5827.6551369863,0,0,0,74
26679.8368341455,5234.28684254747,0,0,0,193
26710.5506003431,5049.28206594244,4,0,0,113
26774.7035195553,6038.1699878636,0,0,0,32
26791.431191741,5781.51267916207,0,0,0,55
26721.6484018265,5562.19805936073,0,0,0,49
26756.9763719512,5672.42759146341,0,0,0,79
26780.390499554,5479.20272078501,2,0,0,86
26890.7441656088,5037.19915047359,0,0,0,64
26793.1041948579,4958.1400541272,0,0,0,65
26864.4809363362,5625.40787373648,0,0,0,133
26857.092555332,5233.53492382869,0,0,0,139
26870.238545111,5405.86159659896,0,0,0,49
26905.7558284392,5512.13685709201,0,0,0,102
26912.4207142857,5796.67071428571,0,0,0,31
26936.9745642958,6040.45548751766,0,0,0,26
26949.5883274579,5957.57422640031,0,0,0,33
26974.1390664962,5607.89609974425,0,0,0,146
27036.3946910357,5378.80809399478,0,0,0,168
26992.8937211982,5721.69959677419,0,0,0,84
26997.8002360578,5821.69430510475,0,0,0,79
27029.7065289075,5064.9986810288,1,0,0,181
27121.9019901302,5134.9819189386,0,0,0,236
27069.0955451348,5846.80304806565,0,0,0,60
27124.5643122677,5724.75148698885,0,0,0,113
27194.6141751185,5619.34267538859,0,0,0,226
27196.2570785071,5333.72200772201,0,0,0,115
27230.5228371843,5529.9245029554,0,0,0,219
27265.6723179544,5951.2984991662,0,0,0,2
27305.0450364732,5385.61570990591,0,0,0,82
27300.0466025256,5838.81419122069,0,0,0,107
27271.5486486486,5144.26689189189,0,0,0,88
27287.2287727104,5060.78272154245,0,0,0,109
27449.0821419614,5669.99699021821,0,0,0,94
27353.1697848456,5630.32319925164,0,0,0,80
27422.1449791679,5325.64374131997,0,0,0,29
27352.2807637907,5009.00212164074,0,0,0,17
27415.6882925391,5550.05337658508,0,0,0,67
27512.1648988411,5751.48212531919,0,0,0,60
27437.339673913,5202.92270531401,0,0,0,26
27449.9172576832,4997.23817966903,0,0,0,10
27622.1816890819,5191.32478489683,0,0,0,31
27597.7782963827,5344.30085569817,0,0,0,53
27664.4100856327,5028.8614414843,0,0,0,34
27605.4704570792,5800.1254180602,0,0,0,36
27632.8903894472,5412.81752512563,0,1,0,26
27687.0271027103,5683.30173017302,0,0,0,96
27693.3664049488,5823.91839162503,0,0,0,14
27773.6074955291,6230.71425239095,0,0,0,55
27706.3187183811,5911.23440134907,0,0,0,61
27750.7396247868,5336.45210346788,0,0,0,40
27797.5584086065,5158.01451334619,0,0,0,2
27926.0769627373,6005.29421138974,0,0,0,66
27846.2121412387,5471.71152756798,0,0,0,71
27789.6351735913,5852.08138873079,0,0,0,38
27803.9130737135,4931.39151599444,0,0,0,33
27834.269202088,5073.65212527964,0,0,0,7
27832.8213836478,5316.37106918239,0,0,0,41
27981.8285091907,5675.98149916448,2,0,0,37
27849.2823682498,6256.07286922576,0,0,0,73
27877.3860052562,4972.65538764783,0,0,0,27
27944.5038650738,5219.4754040759,0,0,0,42
27968.0311720698,5095.01537822111,0,0,0,21
28027.2783792144,6217.67027528611,1,0,0,77
28030.0113805047,5035.34908461158,0,0,0,16
28039.0709236032,5399.6606613455,0,0,0,20
28093.9387134503,5303.70760233918,0,0,0,0
28085.59016811,5217.67957208355,0,0,0,26
28132.3500761035,5081.23657316808,0,0,0,19
28147.6940707524,5381.84603886398,0,0,0,1
28215.0805369128,5633.93127516779,0,0,0,30
28219.2912794853,5367.51512985466,2,0,0,10
28213.8129966449,5157.42927776797,0,0,0,23
28231.1957268218,4972.10988172453,0,0,0,18
28296.5155106819,5833.51755926251,0,0,0,101
28224.8512562814,5705.56331658291,0,0,0,16
28257.3327888934,5532.217639853,0,0,0,105
28264.8166167665,5224.90419161677,0,0,0,20
28294.6567602874,5467.42945787067,0,0,0,116
28290.9113729508,5051.78586065574,0,0,0,25
28338.2586972613,5405.54848260548,0,0,0,90
28321.2523774689,5168.10753474762,0,0,0,48
28318.0352112676,5285.08450704225,1,0,0,75
28427.6136561843,5413.75873390448,0,0,0,228
28350.6268304204,5973.20925838451,0,0,0,118
28440.3830365974,5943.35608308605,0,0,0,30
28512.6661514683,5474.89953632148,0,0,0,163
28618.5398679533,5915.67462332825,0,0,0,45
28613.1696881798,4958.36040609137,0,0,0,103
28691.5946418171,5046.99488772407,0,0,0,86
28761.5707702436,5840.56813693219,0,0,0,51
28363.5986636971,4996.11937639198,0,0,0,149
28417.7243797195,5274.34061488673,0,0,0,102
28417.0186294079,5846.52960745176,0,0,0,129
28414.650281618,6092.60829493088,0,0,0,57
28463.9137572254,5649.76786127168,0,0,0,284
28437.4349834984,5219.61518151815,0,0,0,60
28519.6035294118,6032.40776470588,0,0,0,64
28522.9596199525,4951.99168646081,1,0,0,92
28524.3401048493,5840.79882044561,0,0,0,113
28545.3885416667,6170.48055555556,0,0,0,143
28579.8790505401,5260.29390585411,0,0,0,111
28530.2326732673,5093.87128712871,0,0,0,47
28561.8214727723,5603.69059405941,0,0,0,252
28541.0827542641,5530.19646241314,0,0,0,298
28597.5786246167,5672.96014016645,0,0,0,201
28590.1773497177,5931.79309199601,0,0,0,26
28664.1173570804,5744.55291404946,0,0,0,200
28710.5210584201,5403.62111017662,0,3,0,514
28649.0990041008,5123.46065221636,1,0,0,159
28662.085928489,5889.40311418685,0,0,0,115
28717.8827816206,5001.78791996047,0,0,0,99
28807.568834167,5999.6641785302,0,1,0,174
28726.8153735632,5148.06465517241,3,0,0,250
28776.166378814,5809.37478411054,0,0,0,140
28846.0188062142,5602.72215862633,0,2,0,280
28828.8384912959,4985.85928433269,2,0,0,156
28877.9281074058,5052.02511909918,2,0,0,152
28893.0724001755,5660.77358490566,0,0,0,151
28906.7935714286,5741.82892857143,0,0,0,94
28921.4338883448,5500.49200130591,0,0,0,248
28979.6815286624,5425.80184005662,0,0,0,322
29011.8872320596,5042.28642435539,1,0,0,161
28973.5615234375,5193.05078125,1,0,0,312
29009.3978382873,5644.15984202868,0,0,0,114
29097.119981881,5311.6429986977,1,0,0,453
29072.9710586443,5762.03846153846,0,0,0,232
29097.9134924277,5544.49816429555,0,0,0,155
29133.2601713062,5060.45157305222,2,1,0,345
29130.9370774831,5627.21112844514,0,3,0,124
29158.7013673089,5804.66376631448,0,0,0,113
29165.2851258581,5956.52860411899,0,0,0,69
29223.8637478538,5394.02820701496,0,0,0,324
29197.682208589,5501.1263803681,0,0,0,190
29226.9163411458,5589.09342447917,0,0,0,139
29243.1147513994,6243.82334540665,0,0,0,123
29230.9341546304,4934.04885301614,0,0,0,223
29243.2608280862,6068.83190230872,0,0,0,66
29238.1002979146,5137.69414101291,0,0,0,195
29266.7566678845,5674.68322981367,0,0,0,93
29383.1748538012,5985.84970760234,0,0,0,10
29490.5085007728,6208.69474497682,1,0,0,35
29644.9301493793,6069.20281927204,0,0,0,11
29905.2584777694,6318.93519216277,0,0,0,46
30025.7246332518,6230.11338630807,0,0,0,76
30051.0753295669,5924.97834274953,0,1,0,322
30644.3790816839,6029.42228473827,0,0,0,93
30727.9839972761,6154.32992849847,1,0,0,95
30766.4995596266,6015.8261405672,0,0,0,31
30847.9304147465,5933.14101382488,0,1,0,37
30961.7791262136,5967.11852750809,0,0,0,37
31015.9804386485,5837.70835803201,0,0,0,24
31073.7179582712,5976.99739195231,0,0,0,21
31142.06300747,6066.35011367327,0,0,0,5
31240.5615536537,5459.30019749835,0,0,0,70
31251.0570032573,5608.85342019544,0,0,0,66
31299.9972962534,5835.87446890691,0,0,0,4
31331.3111519045,5143.5410738871,0,0,0,98
31361.2802768166,5411.69874567474,0,1,0,212
31365.404628331,5571.30294530154,0,0,0,39
31442.023678792,5498.46791352093,0,0,0,115
31437.9764747191,5076.5702247191,0,0,0,116
31429.523977433,5602.09732016925,0,0,0,36
31499.3606281548,5330.50383249205,0,0,0,139
31519.3588011819,5536.04474461798,0,0,0,172
31636.7707906129,5378.25313283208,0,0,0,167
31306.5979312646,5155.31664998332,0,0,0,70
31295.8913305965,5829.65732914755,0,0,0,46
31269.6676977464,5354.85771100309,0,0,0,133
31349.6957900299,5711.7218601374,0,0,0,127
31301.0527974783,5508.00551615445,0,0,0,92
31312.1305936073,5284.58447488584,0,0,0,101
31342.9790669856,4933.52661483254,0,0,0,145
31448.3325603367,5428.27011938504,0,1,0,73
31406.1379494482,5082.7730509078,0,0,0,71
31363.06032677,5583.8952660243,0,0,0,46
31388.7334919691,5815.46103509816,0,0,0,15
31414.3529941468,5232.51478313072,0,0,0,161
31457.3125981778,5607.87684574301,0,0,0,90
31472.6178885631,4960.81671554252,0,0,0,75
31461.2111492936,5770.89576174112,0,0,0,75
31507.9558291093,5219.88776249095,0,0,0,84
31548.0909543982,5103.98479940194,1,0,0,129
31571.906947632,5746.93511370749,0,0,0,69
31568.4822612086,4962.28615984405,0,0,0,88
31587.3234332425,5817.67247956403,0,0,0,132
31602.6726001271,5208.78703115067,9,0,0,189
31613.2175198173,5551.47574902593,0,1,0,130
31665.1616569841,5404.58221773175,0,0,0,113
31629.5718730554,5065.034847542,0,0,0,132
31745.4106096131,5263.89566236811,1,1,0,233
31709.3309812275,5073.03168685927,0,0,0,256
31677.7486136784,5673.86321626617,0,0,0,196
31732.0412504624,5773.64613392527,0,0,0,135
31754.2093239012,5587.76551084309,0,0,0,313
31826.6313489073,5427.78357196684,0,0,0,392
31876.1060056951,5127.2457934248,0,1,0,266
31849.9356491116,5761.81319033136,0,0,0,368
31845.3304125593,5002.49726177437,0,1,0,118
31954.9674437712,5560.1835609873,0,0,0,444
31887.6912172071,5261.0630601271,0,1,0,254
31880.5910563837,4913.98768632534,0,0,0,107
32014.8186368887,5344.54716981132,0,0,0,266
32069.2349272349,5446.30237930238,0,1,0,313
32068.5623052959,5276.26323987539,1,0,0,362
32081.7456953642,5677.55231788079,3,7,0,266
32109.0967540574,5569.87515605493,0,0,0,218
32145.6438494569,5226.13027279616,0,0,0,273
32173.8246543779,5701.42281105991,0,0,0,180
32182.2755369303,5818.19224724987,0,0,0,141
32374.6114899773,5387.92973754908,0,1,0,122
32184.5660146699,4967.33435207824,0,0,0,243
32192.9966044143,5608.31013016412,0,0,0,147
32253.3092749837,6299.71685173089,0,0,0,36
32326.9643579373,5181.67745197169,0,0,0,21
32268.6128479657,5065.41927194861,0,0,0,0
32275.072172619,6026.02876984127,0,0,0,0
32281.4856115108,5644.58938848921,0,1,0,39
32260.7564450475,5308.81750339213,0,0,0,135
32316.8784313725,5800.90270774977,0,0,0,31
32352.678470255,5565.9164305949,0,0,0,71
32458.4356151817,5016.55383556932,0,0,0,22
32417.2809255414,5716.00395530505,0,0,0,64
32506.0979166667,5592.51388888889,0,0,0,55
32507.1985951469,5525.51787994891,0,0,0,96
32246.9959798995,4915.41055276382,0,0,0,38
32263.4679487179,5067.78968253968,0,0,0,3
32299.0457857663,5995.5901141608,0,0,0,5
32322.6011295447,4928.83409812919,0,0,0,50
32380.6382118387,5747.20667190835,0,0,0,18
32328.684949396,5309.106431603,0,0,0,50
32423.2283571915,5521.71642808453,0,0,0,46
32411.7823325635,5964.46247113164,1,0,0,8
32410.525198939,4960.65119363395,0,0,0,47
32476.4843554443,5829.2112640801,0,0,0,78
32506.5282119205,5558.28291390728,0,0,0,12
32498.0396772024,5118.87289845326,0,1,0,146
32535.0448953162,5693.79171163393,0,0,0,61
32826.122616654,5352.28721486515,2,0,0,134
32584.3804668634,5091.29943654414,0,0,0,30
32619.1091187404,5802.84135141045,0,0,0,115
32615.6161490683,4935.07204968944,0,0,0,54
32648.2245121951,5604.73536585366,0,0,0,113
32786.6985118501,5689.77291934595,0,0,0,94
32801.328081557,5192.09082483781,0,0,0,83
32845.8902805611,5607.16407815631,0,0,0,131
32856.703119922,5470.25008124797,0,1,0,162
32895.589753933,5018.90197660347,0,0,0,33
33073.7828488226,5549.92306404914,1,0,0,168
32945.8323547277,5088.67442802187,0,0,0,35
33010.3598107149,4940.91600473213,0,0,0,43
33215.8923882579,5788.46382209765,1,0,0,279
33047.8422477996,5052.35341909276,0,0,0,65
33147.0142791036,5062.61790176506,0,0,0,23
33206.1349438103,5321.73347491372,1,0,0,154
33249.0599190283,5435.64008097166,0,1,0,345
