Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH
26375.8281021898,2225.4397810219,5,124,2,439
26454.3781925344,2403.15553372626,12,55,24,512
26542.3677565555,1892.14891550664,10,28,27,519
26558.6307596513,2244.50435865504,7,125,52,480
26561.9934810952,2701.31779661017,13,49,31,349
26760.1018080668,2131.87705146036,13,78,86,744
26818.2300390843,2525.68704634283,12,23,41,234
26826.7492078967,2751.69534486961,10,27,33,340
26936.6875,1888.86415289256,5,32,1,210
27059.9077512526,2566.48128499853,3,35,57,240
27112.0528600613,2189.71629213483,5,139,74,402
27457.1884920635,2439.68055555556,7,115,123,383
27485.6203130688,2170.51729159083,5,84,58,296
27490.2927207021,1961.01652039236,2,61,34,319
27596.6717850288,2167.35268714011,3,48,19,198
27650.2572337043,1942.71224165342,6,74,46,498
28185.7684705882,2778.17129411765,2,83,15,529
28257.3325428195,1939.8187088274,5,69,76,458
28266.6153846154,2758.39078822412,2,41,3,282
28606.6789650216,2026.85385721131,0,32,30,360
28695.3036190476,2646.776,2,9,17,110
28694.3972153972,2093.75307125307,2,38,15,272
28892.5327324478,2159.92481024668,8,65,59,469
29052.7758249641,2455.6506456241,4,42,30,262
29112.2339486356,1991.36436597111,7,55,34,347
29129.8795789474,2572.488,7,18,25,231
29381.0384474551,2290.55950201391,5,50,45,424
29426.2904779548,2162.2415709522,10,63,30,608
29489.6281458654,1991.66050333847,6,34,24,303
29676.5103448276,2171.7224137931,0,27,11,261
29699.6032018296,1973.10205831904,5,94,48,413
29846.3563402889,2301.72070626003,3,64,84,354
30014.733845339,2383.51324152542,3,17,67,310
30031.6844681798,1908.14775255897,2,96,6,607
30062.3823305407,2217.33968012186,4,106,8,413
30178.7624020888,2004.35143603133,1,50,6,393
30200.5625270446,2445.74080484639,2,53,5,302
30383.1375623664,1889.6136849608,2,19,12,320
30384.4343964473,2140.37222446508,10,21,21,379
30387.015705225,2724.23980670492,0,30,28,287
30543.2287234043,2319.91821808511,4,51,3,379
30697.6328959414,2388.60146475435,4,27,7,436
30726.3457721318,2140.30210400953,5,90,3,211
30757.76408612,1908.77782867613,1,47,9,259
30982.0665771812,2390.51516778524,1,55,93,463
31016.2831122105,2073.4809984259,12,143,73,592
31177.6526669467,1886.05543889122,12,41,11,285
31217.482208589,2035.05807770961,1,77,7,544
31341.1852559206,2446.61611917494,3,100,16,570
31426.6435671684,2641.73785856291,3,40,22,307
31462.1887950883,2020.54719877206,12,19,28,398
31490.775659824,1933.68914956012,1,19,6,175
31716.6305418719,2489.89276241,9,27,5,363
31844.6509225092,2564.94944649447,3,21,11,233
31857.57397882,2329.68925869894,2,53,27,516
31957.5520428016,2443.74027237354,5,35,1,147
31995.8984375,2600.853125,1,18,0,126
32007.9021092482,2380.97620335316,4,42,2,156
32065.2732651963,2795.927380312,0,33,19,235
32228.1614349776,1985.20328849028,1,12,30,249
32352.6374871267,2158.40679711637,3,30,35,293
32567.6885813149,1892.7763447625,4,137,49,469
32755.3740458015,1938.16746183206,0,56,13,225
33095.2028001697,2747.50233347476,7,23,13,247
33174.0063840654,2290.57992849847,5,69,38,532
33259.3985736926,1872.77337559429,2,23,7,152
33319.2835893684,2452.75323091929,4,38,58,377
33392.1446117274,2040.36093502377,7,29,21,283
33435.8975193168,2374.54290361936,7,42,1,184
33535.5584810127,1935.05746835443,5,81,50,435
33554.7666007347,2622.76264481492,2,27,27,210
33702.8839316835,2686.43046357616,5,31,22,209
33909.639172253,2457.74060040804,4,30,52,347
33913.3394149103,2237.46744259201,4,57,47,466
34114.5428571429,2716.69915966387,1,5,11,270
34148.6958762887,2329.42685321551,14,78,85,688
34349.2263257576,2766.41808712121,0,29,2,209
34391.3117954358,1942.79846026945,2,63,47,315
34412.7201767305,2402.26902307315,0,28,2,124
34549.3884376493,2474.96607740086,1,44,6,215
34638.6336565097,2740.65720221607,3,20,16,291
34706.7114393679,1963.81449673652,6,68,37,535
34762.1408393866,2121.90920096852,3,73,4,397
34801.9015670911,2630.58374142997,4,18,11,205
34879.3392857143,2739.90228174603,2,16,3,216
34972.958826106,2370.47963206307,1,32,5,279
35075.2109300096,2224.04026845638,0,34,3,125
35154.2493519959,2348.18040435459,1,20,1,130
35353.3076597546,2153.97757088447,5,21,14,245
35647.7406367041,2109.11797752809,9,46,29,303
35676.0096463022,2504.95682131373,0,57,6,245
35701.0237659963,2177.08912248629,7,54,23,300
35729.7909654562,2683.49512843224,2,40,7,187
35782.2836134454,2540.42352941176,1,25,6,93
35941.419469599,2332.8010996119,10,77,28,465
35969.2246511628,2155.38418604651,4,82,17,526
36010.3401510384,2048.61611076149,3,58,49,350
36152.1656839623,2473.48024764151,3,31,32,294
36526.2757166948,1934.01644182125,5,45,26,542
36659.4391283752,2686.6996684036,0,13,16,193
36819.7153895686,2160.16387636832,3,74,30,425
36888.2403682237,2358.72485509717,4,69,14,400
37002.6274509804,2352.96078431373,1,33,3,285
37038.7398508699,2685.62551781276,1,11,7,190
20.5441001191895,3292.53456495828,2,39,5,411
120.932565327339,3140.23995504355,2,92,53,504
243.199952448883,3226.34022824536,6,126,0,711
233.15088645794,2836.07431158054,10,75,30,475
305.632141389231,3506.85203452528,8,27,17,615
476.397254004577,3394.26315789474,1,27,1,534
483.16699410609,3202.12377210216,3,52,2,396
492.622740247383,3286.64367269267,7,56,0,361
521.354577806535,2969.46230993206,10,79,52,481
547.313282196205,3539.92854259185,0,39,15,412
546.462011173184,2813.23072625698,4,32,1,204
697.558210251955,3203.94874022589,8,33,25,592
761.3770609319,3398.66164874552,6,31,20,597
778.075905974535,3600.88981390793,3,35,2,445
816.231575499509,3059.06190632165,4,73,24,672
850.520456707897,2915.8311132255,7,29,18,416
896.755902360944,3584.36094437775,1,4,2,284
910.664832839611,3345.37621667372,9,45,17,488
1130.45916373583,3093.87221570926,0,0,0,516
1388.0593639576,3335.20247349823,0,0,0,147
1510.85574018127,3133.10158610272,0,0,0,269
1542.62446079675,2928.37274803349,1,0,1,416
1573.98178506375,3701.49836065574,1,9,11,190
1628.21876675603,3469.11528150134,0,0,0,48
1709.3164556962,3297.10044916292,0,0,0,95
1755.53531504065,3121.79801829268,0,0,0,57
1873.39589257504,2968.81358609795,2,28,9,777
1864.25129637016,3075.74351814918,0,20,2,446
2371.410639413,3085.05188679245,6,114,84,648
2570.42842792567,2834.26619789051,6,45,83,853
2588.39564710455,3004.14418966187,0,57,7,635
2687.20614035088,3285.44035087719,2,29,19,252
2811.01681378731,3249.05128205128,2,34,21,244
2826.56818181818,2962.16467304625,0,59,14,531
2826.84407216495,3682.37338917526,4,15,2,229
2919.01203558346,2885.83464154893,4,36,10,451
3062.91337579618,3312.66777070064,8,157,5,1019
3317.01674843512,3523.29436643546,7,114,3,617
3468.45975558365,3526.02149178255,10,82,27,346
3519.26678141136,3068.48537005164,8,90,18,603
3905.01221214236,3022.50976971389,3,141,0,449
3954.07585506265,3429.12732814087,9,29,12,314
3998.37924456314,3671.97138496757,2,13,6,276
4175.11325028313,3060.50811627029,6,67,4,655
4454.36958583623,3147.36800505849,8,55,40,437
4772.77839165132,3288.42275424596,3,60,49,402
4893.48804390435,2821.51705213642,6,51,11,345
4926.11274900398,3032.13864541833,6,48,23,251
4951.78740499457,3249.43583061889,7,80,54,445
4982.15937687238,3525.36608747753,2,35,28,375
5062.27266081871,3695.83333333333,1,38,7,260
5110.23773324119,3376.47201105736,7,59,19,367
5215.23563440031,3549.92402622445,2,40,8,138
5272.28335579515,3247.22405660377,7,80,36,364
5400.91293684856,3332.14806866953,11,77,40,326
5436.5068243858,3700.75947831362,2,30,26,257
5540.25116519938,3383.77213878819,6,19,4,200
5771.24119911991,3544.82370737074,5,0,17,156
5835.8201304753,3354.42124883504,7,0,17,319
6108.19873817035,3608.01962846127,4,5,27,353
6447.67676767677,3132.19797979798,2,0,14,213
6746.3412338794,3608.70094109446,10,3,25,173
6770.95976154993,3085.88897168405,3,0,10,414
6850.57276995305,3138.3427230047,5,0,25,446
7000.24702774108,3528.32760898283,0,0,32,255
7022.99059474412,3261.93029045643,19,0,31,580
7052.21746987952,3383.77048192771,3,0,29,269
7087.83459388359,3072.55804011838,5,0,37,655
7103.57658684911,3668.05663245914,0,15,15,301
7238.92817679558,3462.61275740834,0,0,9,202
7266.54814814815,3079.30148148148,5,0,33,625
7382.63575129534,3184.7585492228,0,19,71,466
7382.54474239229,3669.02410364568,0,32,30,358
7370.16511824324,3457.07390202703,3,5,9,226
7531.01752955565,3504.5442315532,0,11,6,137
7697.00819392284,3296.61522703995,0,68,14,418
7693.34078615218,3146.16444284169,0,102,25,461
7868.23959326343,3179.13473149031,0,54,37,410
7913.58171206226,3074.88618677043,0,41,24,271
7965.88384433962,3345.66391509434,1,33,56,436
8040.0180332488,3174.57480980558,0,50,50,543
8094.31459597573,3020.85851165762,0,55,50,515
8194.46575963719,3567.05442176871,0,24,20,332
8250.6011011011,3383.62412412412,0,32,15,300
8264.24210076857,3489.4146029035,0,11,6,126
8343.24120795107,3564.57377675841,1,21,0,234
8442.29393305439,3613.70641562064,2,18,5,211
8503.69579288026,2987.20424307803,8,97,25,397
8819.07700240633,3255.56479889997,6,115,13,428
8846.64932362123,3079.89420742282,3,112,11,514
8869.23429541596,2897.02249575552,3,56,6,445
8946.55649176561,3284.58713136729,4,74,1,267
9044.4695863747,3213.28296836983,7,109,29,537
9080.88674157303,3002.86157303371,0,28,14,314
9096.54794520548,2824.21683929168,1,15,19,241
9212.74060822898,3477.74105545617,0,21,0,233
9228.98617511521,3143.55969836615,2,36,5,341
9285.90551776266,3331.04006046863,2,53,14,437
9301.46234104989,3001.94717965439,4,45,40,406
9528.98028074866,3035.42479946524,11,93,13,601
9687.41803278689,2964.36950819672,3,111,28,1085
9830.74401972873,3352.39679408138,5,79,75,510
10020.3204606095,3008.38814773206,2,112,154,1021
10038.5316663251,3295.42344742775,7,53,49,756
10064.8672680412,3684.23904639175,1,43,6,302
10125.8090960135,3650.50926445817,1,26,10,162
10266.7364777153,3674.90869753354,1,22,14,143
10381.7595561036,2895.90258939581,2,28,39,380
10550.65840483,3149.78614553543,5,58,16,421
10638.2192731727,2931.99101674153,1,32,23,528
10868.9705235372,2855.8055433348,1,13,1,245
10878.9061116032,3391.53498671391,0,42,31,323
10968.7320547945,3250.4101369863,5,19,29,662
11134.0359254206,2898.33333333333,1,27,2,231
11320.9679210364,3693.71745835904,1,32,32,259
11388.2437252312,3719.66380449141,1,23,20,209
11518.4463276836,2976.9301489471,1,17,8,161
11539.4995340168,3376.19151910531,0,22,10,156
11690.8182298547,3665.7143989432,4,80,61,412
11786.5153562654,3325.2328009828,0,43,50,242
11835.6836909871,3554.66266094421,7,95,25,324
12093.8044776119,3489.74328358209,2,57,37,436
12122.5492184199,2878.30333755809,8,57,9,388
12286.4482345901,3503.8408138839,0,4,3,38
12369.9016879562,3315.48699817518,3,41,37,477
12646.5799589954,3382.62250128139,7,53,67,239
12655.3442622951,2874,3,120,36,705
12707.9046711153,3182.37368922784,0,59,8,259
12819.19596258,3175.78286558346,6,40,5,279
12891.0424393723,3541.40977175464,5,58,27,293
12928.5397746671,2991.00034141345,5,59,18,458
12973.6147203947,3309.93379934211,1,32,0,235
12996.360821485,3176.7589257504,5,78,9,431
13060.9252336449,3435.00899965386,3,42,1,251
13207.5893987342,3103.51463607595,1,40,3,224
13263.3018439,3279.49633745895,4,62,19,329
13322.7643880667,3597.64740427531,5,28,10,187
13330.9761146497,2951.06608280255,5,32,23,375
13331.3389342295,3107.79548727796,4,41,25,233
13351.2370317003,3426.36023054755,16,2,11,267
13399.8115207373,3167.31612903226,4,44,26,206
13533.6498917749,2855.50811688312,4,38,6,357
13600.0695900858,2934.10295519542,0,22,2,233
13676.309287257,3487.58358531317,4,42,4,251
13728.8955520254,3296.46584590945,7,62,11,420
14015.5995525727,3136.46607009694,14,65,10,881
14032.9265873016,3043.18214285714,1,40,4,864
14240.4226094932,3117.29075900023,7,103,36,657
14314.4305515449,3312.47762056021,4,64,47,467
14428.8340026774,2923.13431503793,2,14,11,167
14519.6791162546,2817.74329300368,0,3,12,234
14966.8554998526,3315.38307283987,5,30,26,307
15054.6924631822,3040.74530753682,4,54,24,238
15087.3604086845,3519.13026819923,14,31,17,160
15178.0057731959,3658.9393814433,1,10,7,102
15181.364084507,3101.0661971831,0,17,10,333
15304.8056415549,2999.28758169935,6,54,10,469
15329.6541628545,3723.18298261665,4,17,14,237
15408.520505941,3294.65580682254,6,38,14,431
15441.0187520207,3004.81959262852,2,41,10,391
15540.0695253955,2849.74396336386,3,31,4,495
15576.0209192693,3689.96140247496,0,26,45,343
15586.3687193049,3062.03248961088,4,62,6,600
15644.3278227225,3419.72810411537,0,40,1,431
15667.277979798,3209.36161616162,1,48,5,451
15746.1529411765,2929.24806722689,5,11,10,153
15760.9158544509,3669.25925925926,1,10,4,88
15850.7220660576,3609.68341531975,0,18,0,207
15889.2546583851,3500.44875776398,2,28,1,219
15916.4708649072,3304.67258949569,1,26,0,231
16012.5372468246,3210.46206659801,8,41,0,312
16120.1756838906,3604.45835866261,0,9,0,107
16130.9949252137,3153.61217948718,10,82,1,723
16181.2376457524,3555.66629650194,0,7,0,109
16253.0386574768,2946.51962840875,0,85,6,563
16389.4408551069,3682.9919239905,4,4,4,242
16426.2912029677,3390.67567567568,17,102,0,533
16429.9971894323,3470.48454187746,15,84,0,377
16509.6381036514,3198.85571260306,1,77,5,426
17135.9697536639,3346.20205799813,1,99,1,571
17131.4702034884,2864.30087209302,2,46,23,529
17188.6908296943,3714.82358078603,2,36,6,160
17293.7418263811,3461.60390830515,0,65,0,304
17379.2907716786,3263.92601431981,1,35,0,310
17435.1978500872,2832.72051133062,1,50,35,415
17567.3240248227,2870.4960106383,2,32,0,311
17639.8525,3082.98,1,37,1,260
17690.9258034026,2828.96928166352,5,24,6,253
18011.4971834435,3056.03771736468,5,99,73,514
18360.6075484302,3058.74382097528,3,62,37,400
18581.6906305245,3267.29817324691,4,74,108,335
18699.4051808407,3671.21749755621,3,23,2,203
18774.2037105751,3072.56994434137,3,49,21,370
18767.1032258065,2832.08571428571,2,59,1,298
18805.939675174,2962.19412219644,9,47,27,378
18815.8973502029,3730.91047982812,5,66,57,353
18843.6242290749,3563.29515418502,3,30,7,267
18860.0097580016,3376.63427010148,4,15,13,195
18987.3597691321,3035.07738349722,12,73,78,815
19017.743187067,2843.5376443418,3,66,16,515
19011.3781033781,3363.28734228734,4,63,21,305
19394.2186495177,3680.54846118512,4,11,3,127
19457.6820034945,2902.07105416424,0,3,2,21
19493.4015173621,3025.92004668807,3,28,29,139
19651.1417938221,3335.59806475623,3,57,2,293
19969.6488505747,3317.32816091954,9,17,4,4
20418.2213467049,3289.18803724928,3,21,9,212
20653.9405528209,3667.66717152594,3,26,22,292
20678.0018594273,3195.03384157679,2,66,8,313
20685.4475397974,3469.77315484805,7,48,23,237
20712.746257485,3046.87425149701,2,84,20,397
20764.5064177363,3374.21392454298,3,42,5,241
20815.1435268662,3202.98629642986,2,44,3,249
20981.1445670469,2844.41574714793,9,91,119,509
20966.2302446851,3350.14721219414,4,38,13,319
21187.9276708693,3570.49568679496,0,58,37,263
21745.7974738676,3482.01981707317,20,68,68,577
21914.353021978,3407.5347985348,7,30,10,229
21927.1041666667,3725.58854166667,4,15,12,142
21999.7831837506,3598.22768068021,0,24,3,197
21996.5784074255,3137.74206155349,2,44,25,263
22021.0626177024,3480.96327683616,3,18,2,176
22045.2726874178,2905.98816308637,5,48,3,337
22164.0449380165,3216.84245867769,2,22,40,229
22164.8004926108,2879.49630541872,12,48,1,275
22278.4957527135,3516.24964605946,2,29,8,193
22438.8506278916,3447.84302709848,9,12,12,156
22494.6094977793,3269.89853091903,8,97,1,304
22756.7707345972,3076.72808056872,8,107,50,411
22802.4166666667,3508.27998442368,1,31,2,132
22853.0954425363,2946.80878467635,10,123,63,514
22913.7093619003,3338.97112249651,3,57,9,228
22970.7837674137,3417.62265293761,1,53,37,249
22997.8660066007,3354.42508250825,2,26,34,177
23042.1918077983,3155.09688853879,15,82,31,498
23092.645480226,3057.67033898305,3,48,43,243
23078.137694419,3337.78270814273,3,51,1,234
23086.3798586572,2841.92756183746,0,24,24,333
23196.0267379679,3235.36114081996,3,75,5,405
23235.9453326457,3476.32542547705,4,27,14,292
23243.6937029432,2820.76112251882,1,27,41,304
23286.038409399,3368.94532309083,2,25,6,244
23292.4623567921,3024.27523186034,4,86,42,557
23389.5409356725,3243.04385964912,3,70,14,293
23437.3009487666,3575.97305502846,6,26,17,196
23437.4083688493,3146.63115071678,6,92,16,283
23458.790058862,2806.395029431,1,19,13,199
23478.6258278146,3053.37279249448,5,39,26,370
23497.1059463987,2922.20896147404,4,57,14,297
23567.2656362329,3261.28073328541,5,47,12,266
23578.8949379179,2892.39255014327,3,37,11,277
23607.0389951256,3019.03299587552,4,43,6,355
23636.618659099,3353.9255054984,0,32,7,184
23730.1683864916,2901.87148217636,0,13,3,300
23749.1467240849,3023.80836665641,2,56,43,374
23825.3972724578,3455.74266231841,11,33,51,437
23867.1438035853,3174.97194076383,6,65,33,487
23925.9357798165,3088.07125382263,1,29,55,436
23919.8692992214,2896.69076751947,0,7,4,195
23965.9806892454,3417.60576351753,6,56,24,409
23989.5541463415,3640.35463414634,2,28,17,207
24054.5585617658,3329.28017087932,5,55,23,253
24118.5792546026,3006.27615626403,4,77,10,335
24165.6327896278,3531.91007946466,3,32,2,227
24188.3242924528,2929.90408805031,4,48,35,369
24193.2861067504,3305.73783359498,7,49,16,318
24211.7860351164,3653.37566353614,3,16,2,107
24267.398434281,3235.75896168109,3,102,8,400
24284.6020867916,3120.17666587622,5,103,87,562
24312.2367462566,3451.45002023472,1,30,0,287
24326.6561844864,3670.56210691824,1,52,31,336
24344.033007335,2841.11613691932,6,56,34,360
24418.8052874528,2920.99370541334,5,69,45,651
24442.2202475405,3495.21326562996,3,38,18,358
24471.8801213961,3121.16327769347,9,75,37,363
24557.7100070472,3239.99330514447,7,105,25,320
24743.273397762,3388.61241098678,9,67,38,457
24758.8599333016,2954.98046688899,7,56,5,209
24765.2965191233,3154.80103137086,5,38,16,308
24806.5591022444,3668.7391521197,4,22,13,303
24888.6784897025,3298.05797101449,4,55,27,300
24907.0597014925,3184.42300691664,6,44,32,259
24919.0618830676,3618.97608200456,7,41,21,178
24922.1754385965,2981.81798245614,5,18,49,511
25001.3048128342,2819.78550207962,2,17,6,146
25073.7013626041,3685.52914458743,3,20,11,60
25089.2137188209,2817.54648526077,0,18,12,163
25121.6206315789,3497.44463157895,5,20,0,157
25176.7644201579,3412.22434729812,5,47,33,298
25184.2506118453,2918.33969652472,1,46,40,235
25262.2529680365,3532.88447488584,4,20,0,159
25472.2106043752,3121.83277715981,0,63,0,452
25567.1930793835,2829.12823495202,1,87,64,462
25660.5444602948,3616.07037565383,0,7,16,145
25675.0215601725,3125.33908271266,1,57,1,457
25765.8683693517,3048.04813359528,3,42,12,309
25814.5035116153,2986.90599675851,0,27,5,156
25989.9078251184,3519.14146477304,9,38,27,207
26002.3553859203,2920.5914616907,9,30,53,388
26064.7060732499,3686.57348168753,2,16,3,219
26173.9014205768,2858.49591046061,6,26,45,561
26184.1534391534,3566.75363756614,7,29,17,254
26222.807166302,3100.23358862144,20,86,69,595
26329.2788074134,3129.92828364222,11,64,13,328
26407.1252362949,3682.33081285444,1,26,1,275
26408.6862037872,3168.70063119928,4,85,8,310
26559.6718393428,3601.27019625742,13,85,9,315
26616.4238858287,3277.6604907361,13,66,40,577
26799.6672179954,3165.51835924578,7,41,39,693
27082.887630662,3032.85075493612,12,117,64,382
27166.6369919823,2882.62040364943,16,100,61,468
27304.4359331476,3190.83816155989,6,97,78,409
27672.7526728439,3578.39558089808,3,63,30,335
27815.5534907082,3189.19437468609,4,66,78,336
27949.863461044,2886.74466443816,16,30,81,423
27957.1149038462,2981.39086538462,5,77,16,380
27992.7380848273,3052.91386095321,4,52,29,253
28312.2490479817,3039.37319116527,1,124,14,391
28376.9152830992,3592.7871434653,8,56,8,209
28402.6913907285,3298.95072847682,4,42,115,485
28446.889599318,3415.32182438193,1,65,9,323
28446.4860655738,3058.60286885246,4,97,8,384
28553.8391959799,3532.78559463987,4,72,5,308
28686.0790057701,3379.40434975588,1,30,16,250
28732.6567978185,3156.61862095832,2,25,13,306
28760.2843243243,3625.7581981982,0,7,11,109
28768.2796954315,2938.80812182741,1,31,11,174
28867.7893538286,3111.7170509536,12,58,42,329
28942.2809352518,3281.95323741007,3,42,28,382
29003.438336242,3656.45055264689,3,16,25,279
29056.0797905114,3493.79605668515,7,41,27,315
29112.0295698925,3002.93481182796,8,75,9,336
29099.6956691377,3292.39367928209,2,70,13,355
29301.4034911044,3543.10976837865,0,32,13,182
29336.0642620232,3197.8412106136,26,120,4,558
29361.2913907285,3037.98675496689,5,43,2,442
29368.857469015,2891.35029354207,5,37,30,497
29395.5978627672,3370.01743532058,8,52,48,419
29506.4028776978,3620.64298561151,5,26,2,208
29528.5797922568,3498.02974504249,2,17,21,191
29636.7625698324,3361.43016759777,3,15,29,253
29725.9517439083,3215.91017677974,1,9,7,94
29753.4516267123,3592.51926369863,2,8,8,92
29840.4736091298,3691.08368996671,7,34,19,331
29869.4022813688,3175.53307984791,5,61,10,322
29861.3086690018,3313.34938704028,0,14,6,74
29883.3360190988,2830.41211578633,7,48,38,328
29992.3685493702,3358.1519707436,2,25,11,207
30028.6278071334,3509.0142007926,9,15,22,223
30064.7376279863,2891.74658703072,9,80,38,458
30062.5142857143,3647.37603686636,1,16,21,377
30088.4748283753,3191.17581998474,5,57,17,374
30162.8458874459,3306.27619047619,5,64,2,344
30205.3543599258,3432.79359925789,0,35,4,230
30531.8357597816,3651.25568698817,0,6,2,70
30617.9750649351,3367.55090909091,15,9,12,186
30798.6985864113,3509.68581851345,7,36,8,217
30869.5321451305,3537.66963717377,2,21,0,200
31238.5206445116,3304.95501846257,19,99,47,541
31367.8006740491,3683.11314395763,3,54,0,343
31400.5655328798,3306.29433106576,1,30,11,281
31629.0705360742,3299.33252720677,1,48,0,291
31688.9476843911,3439.97855917667,1,43,0,213
31900.3710634414,3716.52852578731,3,43,0,323
31985.397881997,3531.81770045386,10,48,34,457
32147.2780847145,3315.4773480663,4,24,40,330
32178.2962809917,3393.30991735537,1,30,21,216
32645.6361904762,3276.43005291005,5,46,72,416
32697.4775072225,3690.96491952125,5,34,23,350
32920.211589896,2956.45616641902,0,57,43,402
33111.4836777478,3070.6220425277,6,108,38,643
33252.1678865508,3533.81884720952,2,34,0,158
33350.821656051,3735.8152866242,2,26,3,151
33356.5356151711,3775.56244218316,2,24,0,173
33572.41,3142.56652173913,2,52,42,326
34076.5931638183,3172.23134639433,3,21,24,450
34260.7496167603,2861.2723556464,1,25,5,184
34270.9596491228,3418.82587719298,1,19,24,144
34305.3404907975,3279.57099035933,3,20,23,167
34390.2642328313,3029.31529231555,5,86,43,542
34425.4803833483,3701.48188080264,4,36,31,240
34488.2605459057,3521.9205955335,1,22,16,174
34563.2800130847,3377.30978083088,7,44,31,312
34575.0300911854,2928.48449848024,0,91,18,333
34642.2165512213,3099.14035727306,5,60,27,351
34681.5074090705,3718.45711719802,1,58,4,370
34716.8485738255,3011.39639261745,3,49,9,226
34732.7045130641,3536.66983372922,7,16,5,299
34759.4290177022,3325.25581395349,12,63,20,295
34785.4217866566,2868.6988315115,12,47,22,384
34811.9808413161,3093.53769262807,2,62,21,454
34881.8036130536,3280.1925990676,16,61,30,455
34910.7085714286,2839.68207792208,0,33,3,289
34932.7905739263,3135.27442037248,4,70,35,454
35026.8524697416,2901.92247301276,0,21,26,376
35050.0713431646,3280.72499003587,3,45,3,397
35072.8838039598,3096.9970788705,2,44,36,408
35103.0493314892,3622.63577685569,1,18,2,227
35201.4080480057,3312.45181786093,2,38,0,182
35291.3395853899,3478.84106614018,4,20,23,210
35441.7064266067,2988.58189547387,5,97,96,485
35536.1783162473,2863.74277726002,3,68,19,460
35538.761682243,3223.13263838965,1,60,41,312
35606.579286927,3174.98064516129,3,67,58,392
35698.1559116501,3248.27111303595,7,24,24,317
35751.2082170936,2892.26654831347,1,86,4,571
35713.6670146138,3656.74739039666,1,7,16,190
35807.7306528318,3427.48897535668,2,72,24,379
35966.6101905551,3377.1454018227,6,70,6,399
35968.0158210584,3684.7010365521,1,22,4,153
36087.8653727665,2978.28096118299,18,48,28,673
36101.3123319247,3611.62658470995,3,10,2,171
36134.2617635429,3494.16646896006,7,31,2,242
36143.0020449898,3232.60531697342,2,44,1,252
36248.1125232486,3705.44823310601,3,30,51,319
36325.5254284135,3041.5221116639,1,78,51,429
36422.4539210074,3609.71751574127,3,33,15,388
36461.592920354,3032.30815423515,4,38,24,207
36568.1720400222,2993.46053362979,5,70,54,465
36559.4853645556,2816.50345928685,2,29,10,220
36715.225210084,2985.0974789916,7,72,38,605
36932.7604617605,3516.53066378066,2,29,47,225
26.0552837573386,4086.39334637965,3,39,12,260
17.3884297520661,4596.33971291866,1,37,32,250
88.7229166666667,3751.095,2,50,18,541
121.31427825633,4403.65100495954,3,77,17,399
264.39950062422,3910.4910528506,1,46,37,420
299.595576619273,3795.56279620853,2,70,23,422
356.137029288703,4542.67119944212,2,107,1,510
421.137974683544,3843.16497890295,3,62,28,418
619.120849333635,4378.30381748362,13,106,85,459
858.796892039258,4002.06815703381,3,74,23,523
1064.05415033844,3750.47060919131,2,86,7,426
1057.46439419507,4341.2581842727,2,54,6,409
1212.96014030612,4310.5162627551,4,58,7,546
1349.09556993529,4495.21304131409,0,13,3,270
1435.66616766467,3964.54491017964,3,79,4,411
1442.1105815062,4450.0409914204,1,28,6,280
1448.95795858607,4278.682284041,3,40,57,494
1533.1319505737,4633.44042365402,2,43,7,370
1628.02162162162,4470.23700623701,5,15,4,176
1672.81978206203,3830.65968147527,4,77,13,447
1724.97946461313,4347.52585258526,5,62,31,519
2251.17077045274,3790.87728355838,3,57,3,291
2445.86263736264,4098.46860282575,0,49,1,245
2479.13196186653,4635.68740592072,0,24,10,245
2500.65450236967,4190.25829383886,3,28,12,214
2547.07387627948,4296.06275033378,4,29,1,164
2590.14921259843,4591.28149606299,0,41,2,273
2721.53121536757,4521.14370151459,2,51,6,293
2886.7197640118,4463.90560471976,5,28,4,155
3090.57305416477,4361.13017751479,2,32,1,216
3264.93893678161,4090.04956896552,4,43,33,449
3357.25763831544,4251.7931461602,2,20,17,285
3478.84951230841,3731.97909893172,4,67,14,428
3534.16274012323,4251.86661833998,4,39,7,336
3599.64467826791,4105.83974099555,1,12,4,242
3632.64293139293,4622.28742203742,3,20,4,259
3674.1297979798,3806.51767676768,2,23,12,361
3716.48893974066,4295.01754385965,0,38,5,385
3967.52771618625,3764.21286031042,1,25,17,266
4003.45520915549,4361.25394632991,13,19,57,371
4124.82761760243,3993.35508345979,1,69,12,382
4127.42584826534,4139.21807091117,1,59,1,373
4306.1928602525,3924.21462777536,3,61,9,418
4310.81683998658,4334.20597115062,5,32,40,362
4454.21242774567,3901.73073217726,0,30,6,313
4557.79658119658,4522.56495726496,15,22,3,309
4568.06500377929,4385.89380196523,7,31,21,252
4732.15994908782,3931.83495969453,2,36,17,233
4744.2810619469,4089.97309734513,2,48,24,278
4814.3174386921,4418.85449591281,6,14,29,228
4858.44959128065,4537.65356169716,2,14,13,223
4905.16417414423,3784.65204386839,2,73,27,472
5030.52534854246,3720.9670468948,1,42,9,245
5147.19000381534,4505.45516978253,9,8,19,261
5269.64233766234,3876.06233766234,10,149,40,990
5329.74372523118,4265.88419198591,7,19,5,473
5397.46379647749,4444.38356164384,5,42,24,330
5427.29342202513,3731.33407243163,4,25,31,378
5501.27334542158,4503.73254759746,8,13,24,318
