cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
6565,32836.9945986217,35152.6205997392,1,27,0,57,2,0,0,1,1,0,0,6,2,8,0,1,1,0,0
6566,32960.4816072439,34626.2124127523,2,121,0,196,1,0,0,2,1,0,0,4,0,17,0,0,0,0,0
6567,33062.2159559835,35045.4034846401,0,30,0,83,1,0,0,3,1,0,0,1,1,10,0,0,3,0,0
6568,33348.7323295692,35051.3178586366,0,9,0,55,0,0,0,0,0,0,0,1,0,11,0,0,4,0,0
6569,33443.8928853755,34557.6596837945,1,22,0,40,0,1,0,3,0,1,0,2,0,9,0,0,3,1,0
6570,33522.1135531136,34493.3447802198,0,26,0,34,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0
6571,33678.0233315247,34396.119913185,0,29,0,54,0,0,0,5,0,1,0,2,0,10,0,0,2,0,0
6572,33694.2372697725,34469.1013001083,0,18,0,33,0,3,0,6,2,1,0,0,0,3,0,0,0,0,0
6573,33742.2290570619,34773.2432213679,0,59,0,93,4,4,0,12,0,2,0,8,3,10,0,0,7,5,0
6574,33762.24226254,34432.3217716115,0,38,0,68,1,2,0,5,0,2,0,7,0,4,0,0,2,1,0
6575,33925.2086653386,34392.3854581673,0,47,0,89,3,2,0,3,1,0,0,6,1,14,0,3,3,2,0
6576,34248.8677936714,34827.7104464673,0,30,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
6577,34318.724824356,34636.3961748634,0,26,0,41,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0
6578,34731.8368994752,34742.0314897053,0,26,0,34,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0
6579,34764.0092321549,34510.341139383,4,83,0,104,5,0,0,2,1,1,0,6,0,10,0,2,0,1,0
6580,34873.5656523552,34914.867861609,0,52,0,91,2,0,0,3,4,0,0,4,0,8,0,1,0,0,0
6581,35044.6215155084,34345.4538672949,2,62,0,58,0,0,0,1,0,0,0,1,0,9,0,0,1,0,0
6582,35054.803673938,34649.6425564485,1,52,0,132,1,0,0,0,0,0,0,0,0,7,0,0,2,0,0
6583,35115.9664378337,34442.0269514366,1,36,0,45,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0
6584,35388.7328578003,34375.7112287161,0,31,0,87,0,0,0,5,0,0,0,3,0,17,0,0,0,0,0
6585,35466.7978665208,34916.2899343545,0,30,0,64,0,0,0,1,1,0,0,1,2,1,0,0,1,0,0
6586,35473.8873390558,35035.2124463519,0,15,0,74,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0
6587,35780.4714344431,34282.0764488286,2,53,0,89,1,0,0,11,1,0,0,4,0,9,0,0,2,0,0
6588,36019.6494965143,34617.7230828815,0,44,0,113,1,1,0,4,0,0,0,5,2,8,0,0,3,0,0
6590,36365.5715943711,34639.9696793849,1,83,1,79,3,0,0,12,5,0,0,4,1,13,0,2,2,0,0
6594,2706.36284927194,35937.9515938607,0,40,0,38,1,1,0,1,2,1,0,5,4,17,0,0,4,7,0
6595,2795.53033609777,35864.2832824094,0,24,0,33,0,0,0,3,0,0,0,0,0,9,0,0,0,1,0
6596,2802.33487084871,35744.9294280443,0,11,0,20,0,0,0,2,0,0,0,0,0,6,0,0,0,1,0
6597,2909.54316398183,35768.7191243288,0,10,0,29,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0
6598,3416.684566428,35520.7275258552,4,91,0,92,13,9,0,14,11,6,0,0,0,32,0,0,1,6,0
6599,3683.03100775194,35724.4936760506,3,50,0,55,1,1,0,4,0,1,0,1,2,16,0,1,1,0,0
6600,3876.17660638707,35312.4016929588,0,17,0,32,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
6601,4348.57035490605,35228.485177453,1,35,0,47,2,0,0,17,2,0,0,0,2,9,0,0,5,0,0
