Xpos,Ypos,NGFR,NRG1,FOSL1,VEGFC
22335.918474196,611.178010471204,0,1,6,0
22412.5296213808,56.0881959910913,2,4,13,0
22741.7526555387,13.8619119878604,4,8,24,0
23082.0182879377,774.592217898833,0,0,16,0
23436.3367041199,671.278277153558,2,1,14,0
23640.8171775753,755.118199392433,0,0,4,0
23687.2051965356,348.366755496336,12,13,30,0
23753.0660137831,194.079434167573,6,15,23,0
23785.7137254902,39.5130718954248,2,2,9,0
23819.0118650352,890.007415647015,6,8,12,0
23843.2377622378,510.630924630925,0,7,10,0
24358.960495283,82.469929245283,4,11,8,0
24564.7213389121,711.800418410042,2,7,4,0
25098.8557954307,784.567176692517,2,2,6,0
25243.3580589255,434.377816291161,6,8,17,0
25337.6143358005,284.030775223997,2,7,17,0
25444.6329837941,873.560851604703,4,8,12,0
26058.053874092,291.900726392252,2,6,13,0
26198.631258774,25.1361722040243,2,9,4,0
26488.1918555835,669.989084802687,0,2,0,0
26488.9629377763,437.914314858892,13,8,20,0
26538.1926997698,296.681354817494,7,4,25,0
26555.8820976492,818.561663652803,3,1,4,0
26565.3594055534,125.955025420415,5,9,9,0
26828.3560630428,245.047282084271,3,11,27,0
26974.9397272327,799.544874615046,1,0,8,0
27210.2510181414,369.965198074787,6,10,13,0
27439.5908540279,750.540581465778,2,3,17,0
28146.8535477106,98.091925900035,7,5,33,0
28348.8080263552,311.438155136268,10,17,6,0
28525.0022838499,395.38792822186,5,5,8,0
28543.0178188064,923.158007728639,9,11,40,0
28612.7794815626,87.2055494706097,3,5,11,0
28883.4184024633,574.568013041116,3,5,15,0
28979.1086637298,320.230543318649,5,7,18,0
29001.6009715475,898.662734212353,1,1,11,0
29016.4273381295,21.2690647482014,3,4,7,0
29243.8953880765,231.89538807649,10,12,16,0
29316.3129312931,579.482748274827,0,1,29,0
30374.4858433735,255.971084337349,7,12,53,0
30940.8749166111,338.94563042028,14,0,19,0
31415.3255813953,163.52565522333,2,3,5,0
31528.4463596604,349.345253408799,4,7,20,0
31539.4347826087,902.386566332219,2,4,4,0
31694.9589261745,761.417718120805,1,1,12,0
31939.0900772672,367.03883692558,10,13,18,0
31946.7442008262,710.787734350175,0,2,17,0
32708.0413011696,883.990679824561,2,9,10,0
32890.5749770009,533.020239190432,10,10,24,0
33074.5185309973,720.579514824798,2,3,2,0
33253.1916543575,743.452363367799,0,1,2,0
33354.0858444289,94.3472319551507,3,4,13,0
33385.9652713178,524.98511627907,0,1,8,0
33741.2025717809,339.655627972521,9,21,105,0
34561.36598493,395.170882669537,5,18,70,0
34624.446801968,897.482779827798,4,7,19,0
35574.3715827338,306.085611510791,8,1,8,0
35631.4759174312,631.25745412844,1,0,2,0
35750.6703014753,779.003207184092,4,1,2,0
35789.6429130775,16.0297572435395,1,0,3,0
35916.2052960428,586.033025885153,4,1,11,0
36688.4598692033,32.134066587396,5,7,8,0
36861.2178189181,679.186577957767,1,4,6,0
36979.4928838951,264.974531835206,8,7,17,0
291.845880681818,1567.13778409091,1,3,5,0
1225.33312933497,1363.32190942472,4,3,28,0
1900.66456940621,1869.60755013763,3,2,6,0
2001.62324723247,1830.27749077491,0,2,1,0
2299.00038080731,1052.95925361767,8,14,2,0
2338.55492385787,1646.17461928934,2,4,4,0
2541.27633711507,1451.53808752026,1,8,0,0
2537.61747572816,1589.97048543689,2,0,0,0
2624.88582524272,1386.0827184466,8,6,5,0
2674.53093812375,1203.87984031936,3,11,2,0
2726.54952510176,950.069877883311,2,3,2,0
2895.52501016673,1020.04961366409,0,0,1,0
2988.46614759648,1315.2894380501,0,2,0,0
3135.70865862314,1318.0539389638,1,0,1,0
3138.84141736857,1645.1170490851,5,4,10,0
5491.10055626872,1088.44116388532,8,18,82,0
6063.12977921379,1549.64593430264,6,9,5,0
6121.19287949922,1862.81651017214,0,3,10,0
6147.92581410395,1161.75436704766,17,32,16,0
6395.39010644959,1608.1246086412,5,8,9,0
7000.90593505039,1669.25307950728,2,0,10,0
7128.57101977107,1425.44953173777,9,0,29,0
8233.00106685633,1494.5487197724,6,4,30,0
8266.60135617416,1748.76445396146,2,2,25,0
8855.3753117207,1025.72859517872,18,37,84,0
9076.85281615303,1358.77497343252,22,29,108,0
9314.00622665006,1146.35915317559,10,14,19,0
9825.78957467221,1337.57755036776,10,14,25,0
10063.8207985144,1334.86722376973,6,6,29,0
10296.069046994,1297.25124704647,10,16,5,0
10369.6766328528,1750.4208933974,1,11,1,0
11339.8908883176,1059.28763210511,24,9,65,0
11557.0036460865,1681.7411278561,1,4,10,0
11803.7602844083,1236.72168613509,9,14,42,0
12273.2690535271,1361.58099964552,5,11,20,0
12551.604048583,1032.52307692308,6,15,16,0
12923.1545589325,1802.87731653076,2,5,4,0
13163.7140850018,1370.89357218124,2,4,13,0
13232.9400722022,1649.21913357401,2,2,1,0
13729.2227747389,1044.57633018399,1,2,13,0
13819.1356102461,996.47714716223,0,0,0,0
13982.4272915231,1285.98598667586,3,6,46,0
13992.7256493507,1053.43636363636,0,2,6,0
14151.6622895623,1033.85723905724,0,1,14,0
14194.0221829069,1806.07947740882,20,5,68,0
14267.1698009859,1289.34161037064,10,8,66,0
14509.7505324814,1721.29898828541,0,4,6,0
14657.465246068,1483.200152207,2,1,5,0
14832.2020148462,1090.66622481442,0,1,0,0
14950.2455806364,1619.30514005983,1,1,1,0
15037.931146213,1207.6541109761,2,8,0,0
15163.3890268123,1396.71375372393,3,9,0,0
15198.3768421053,1752.72815789474,0,2,1,0
15348.3701232033,1095.09103353867,7,16,0,0
15594.6768308574,1757.9077404222,1,1,1,0
15594.8787210584,1328.11539875046,6,5,2,0
15764.6622073579,951.720974677496,0,5,3,0
15955.7397215927,1585.65296212366,0,2,10,0
15963.2727272727,1166.78432864207,1,7,16,0
16121.2602644398,1714.85768963118,0,3,7,0
16224.7187630589,1343.85039699122,4,6,18,0
16543.9289022065,1588.39743938981,1,3,28,0
16701.048312171,1344.56271291421,3,5,12,0
16871.5538178473,1570.84912603496,0,5,3,0
17737.5106858054,1605.99872408293,0,4,12,0
17830.3270245113,1833.42755197021,1,5,15,0
17844.9071087216,1725.92741935484,0,1,18,0
17995.7553861452,1359.14915478953,5,4,16,0
18074.5552193646,1121.12254160363,4,7,8,0
18146.4632952692,1820.73735725938,1,3,6,0
18267.1650755768,1566.34566428003,2,2,33,0
18277.1304713805,1659.28324915825,0,0,2,0
18277.064783244,1178.19045299562,5,7,20,0
18364.9487060998,1333.62292051756,4,3,10,0
18466.8522670653,1572.76258096662,2,4,10,0
18508.2920614178,1357.81411303496,5,7,10,0
18554.2554858934,1734.05446708464,2,0,3,0
18707.8503331625,1375.95011105416,6,8,1,0
18677.3023493361,1193.22914538645,2,5,0,0
18733.2153397392,1495.85947151682,5,1,2,0
18709.7199696855,991.636604774536,0,9,1,0
18800.9772905247,1148.81245105717,1,5,0,0
18938.1646365422,1274.70805500982,4,7,0,0
18980.687202767,1517.29247730221,6,7,1,0
18985.2402871622,1062.16005067568,3,8,0,0
19114.3314304903,1690.51846877099,0,1,1,0
19215.6570016474,1641.73904448105,1,3,0,0
19310.9981631154,1061.48163115356,7,4,4,0
19422.08769107,1632.53861625101,1,1,3,0
19511.990419708,1877.5579379562,0,0,1,0
19571.977393617,1509.82380319149,3,1,21,0
19642.6500283607,1587.24787294385,1,0,13,0
19686.7532113663,1047.54651615415,1,0,31,0
19843.9035567715,1217.54343365253,2,1,24,0
19905.1389885808,1517.63491027732,2,0,13,0
19996.4582309582,1394.98925061425,6,0,17,0
20079.9949403686,1310.72135887243,2,0,18,0
20094.7367569753,1570.15406389001,0,0,4,0
20115.6515369837,1758.30499519693,4,1,20,0
20137.5501154734,1095.17829099307,6,0,12,0
20268.3038493038,1484.65683865684,1,0,9,0
20330.3338178295,1569.97480620155,1,1,8,0
20416.0154089293,1461.716317661,0,0,0,0
20442.9970446989,1136.49538234208,1,4,2,0
20450.0835927079,969.668297020898,0,1,3,0
20583.7421904403,1500.10613473843,1,0,0,0
20599.9548482605,1595.23945225759,1,1,1,0
20669.2904200665,1198.1060743427,1,4,1,0
20936.2152713891,1445.4980067464,1,6,0,0
20929.6304604486,1176.89728453365,0,12,0,0
20958.5483754513,1699.07292418773,0,1,0,0
21189.8519839501,1404.41417744093,0,13,0,0
21211.9122997556,1674.51724137931,2,3,3,0
21374.5498702262,1076.88060808306,3,1,1,0
21443.8567757009,1646.36051401869,0,4,8,0
21444.7533805538,1344.91532517708,4,6,9,0
21581.3791008505,1078.13770757392,9,7,1,0
21783.7929495761,1849.1311914324,2,8,6,0
21813.7694962043,1244.3823326432,8,11,5,0
21892.1965460526,1725.10032894737,2,2,3,0
21962.4831541219,1477.74408602151,3,4,4,0
22210.7023498695,1170.76109660574,0,3,10,0
22461.993467468,1057.39561013849,1,4,23,0
22484.1646078713,1518.26515369147,3,3,46,0
22975.9876219948,1556.99595334444,2,4,60,0
23391.5009242144,1322.1415896488,7,9,17,0
23430.0440528634,1482.19620467638,2,6,25,0
23535.4101760309,1062.99083674946,9,11,15,0
24319.0168558652,1518.39250085999,3,3,12,0
24448.7451060359,1212.84991843393,6,13,28,0
25015.1669270252,1437.81008703414,1,4,29,0
25522.1359322903,1173.00718132855,12,11,103,0
25513.6999360205,1686.77351247601,0,0,10,0
25678.2782656422,1677.19264544457,2,9,26,0
25831.2898961284,1019.44161158325,5,9,26,0
26189.1363882863,1266.84544468547,5,12,12,0
26669.2498213009,1822.11079342387,1,1,4,0
27043.2355380059,1100.18953603159,7,8,0,0
27267.3849256365,1716.68288379128,1,0,1,0
27399.3897505057,1389.09372892785,3,7,2,0
27460.1404350608,1845.79622520793,2,7,10,0
27556.7397003745,1681.73445692884,1,0,2,0
28151.072264631,1245.28300819904,87,23,250,0
28586.4778007228,1521.09499225607,2,8,49,0
28748.5855886333,1599.25947225981,1,5,7,0
28821.2225412778,1273.23474515434,1,8,12,0
29133.7011915674,1143.24243813016,1,4,6,0
29243.2180263627,1231.72497328108,3,4,16,0
29283.3593265397,1082.33141338059,0,0,0,0
29665.7538808212,1472.38833249875,1,6,16,0
29848.9745882353,1846.59152941176,1,1,12,0
29887.2005870841,1316.97064579256,5,3,9,0
30006.9559843232,1383.7398251432,3,8,7,0
30017.3733713355,1845.94096091205,7,9,15,0
30100.8916184971,1305.53576589595,8,12,16,0
30250.1429104478,1419.15335820896,5,7,2,0
31038.7514510072,1050.20723796518,5,13,23,0
31212.3766177739,1863.65789473684,2,5,8,0
31632.8388746803,1800.11125319693,0,1,4,0
31741.64144427,1540.00345368917,4,5,3,0
31923.6233766234,1112.86807928913,6,8,4,0
32037.3031097789,1063.76470588235,2,14,2,0
32502.45848894,1695.37489227234,1,2,8,0
32508.4606170599,1090.3168784029,3,7,9,0
33479.7331369661,1438.94727540501,0,4,0,0
33479.2170663345,1255.85829959514,1,4,0,0
33750.6396251673,1490.57643908969,7,12,3,0
34508.8394024276,1879.37138188609,2,7,9,0
35134.3667659715,1156.09400860642,8,10,8,0
35452.4257350134,1385.70064910271,19,8,17,0
35674.774478158,1858.89670755326,3,10,5,0
35978.5394290277,1189.29706528249,2,7,19,0
36090.9263556713,1036.16670613308,2,1,28,0
36533.2034643937,1447.66400879846,2,6,24,0
36719.202988792,1275.34620174346,10,18,25,0
75.4716477651768,2070.10140093396,4,11,6,0
86.4818959842001,2209.98452929559,4,8,3,0
432.490483958673,2437.27759651985,15,17,40,0
541.550572831424,2776.02225859247,2,8,10,0
945.945800912262,2227.59779983901,16,25,51,0
1367.38068418857,2109.74906132666,42,23,97,0
1423.51624548736,1916.45030084236,10,10,21,0
2025.87751769189,2139.6339139902,2,3,1,0
2174.0332153553,2219.40566294582,5,2,4,0
2831.85680433311,2365.63236289777,0,11,8,0
3089.91478873239,2445.91021126761,2,2,14,0
3241.83428571429,2290.08033613445,6,6,10,0
3318.02846674183,2719.12232243517,4,8,18,0
3478.85817490494,2685.43992395437,4,1,8,0
4282.8730450782,2623.26617601963,2,2,0,0
4561.56735159817,2550.94901065449,3,6,0,0
4870.43501483679,2522.42848664688,0,2,9,0
5064.02675386445,2426.86117717004,1,4,10,0
5299.03976407915,2148.91799847793,24,29,44,0
6239.89292848582,2037.26927686776,12,18,29,0
6484.08252589375,2324.88239224858,4,10,15,0
6622.50689013035,2107.50912476723,4,11,5,0
7061.52575288489,2702.8311286237,3,3,0,0
7295.37677628908,2304.18514007308,8,19,3,0
8159.04678826328,2057.89135606661,5,10,18,0
8169.88258014677,2172.38624951719,12,7,19,0
8443.85289855073,2210.80869565217,6,6,5,0
8470.1354705274,2398.98827990348,3,3,5,0
8687.81487101669,1916.54362670713,5,9,15,0
9299.61501976285,1952.57984189723,9,8,17,0
9505.08204134367,2567.89179586563,1,2,2,0
9806.44452608376,2716.12601028655,2,11,16,0
10557.5938835909,2237.70108516935,8,16,47,0
10601.5432311402,2738.82914226662,18,2,5,0
10875.1319497822,2473.25775044837,6,11,45,0
11590.7861690838,2496.33356915458,2,5,20,0
11668.196702672,2220.98749289369,11,13,34,0
12206.9086631608,2114.90063659009,3,4,1,0
12218.1050125313,2715.5664160401,2,3,2,0
12430.2466713385,2078.8405746321,8,2,1,0
12603.4957137533,2106.34066343645,4,12,1,0
12687.2871130764,1932.08496525584,5,10,4,0
12843.7524639879,2461.82031842305,5,3,3,0
12997.5760413303,2161.00113012593,34,18,17,0
13530.0956473524,2384.21375103965,3,4,4,0
13682.6676126286,2192.37566512948,5,10,2,0
13971.5808846273,2313.03618929787,2,4,36,0
14141.7753934192,2669.18633762518,0,0,4,0
14291.4844767151,2333.48147220831,1,9,42,0
14336.6034795216,2469.96339253353,2,2,9,0
14507.9778287462,2587.12805810398,2,1,6,0
14733.2674388674,2671.21106821107,0,4,8,0
14833.9090113736,2162.04491105279,1,3,27,0
15100.7263865546,2724.18151260504,7,7,23,0
15124.5113674924,2408.52426196132,0,8,25,0
15248.123337364,1951.3600362757,4,13,21,0
15370.5568816169,2225.55919153032,4,11,39,0
15562.2445718968,2073.68455551004,6,12,13,0
15638.8516328829,2358.74971846847,2,13,73,0
15882.9938793355,1980.83619935879,1,0,38,0
16255.3471323846,1961.61793876671,4,6,18,0
16279.3622828784,2749.70347394541,1,0,2,0
16312.6171185887,2560.22084286181,2,2,20,0
16500.3823302469,2590.12422839506,0,1,5,0
16586.3429680759,2297.19154443486,2,7,23,0
16589.5203583062,2405.40228013029,1,1,23,0
16958.6899109792,2023.67408506429,3,4,12,0
17004.6836692719,2767.94405594406,1,6,5,0
17107.7126473399,2368.55304237018,9,6,23,0
17200.6206558982,1888.04209495839,3,5,8,0
17224.4301177969,2577.79465138491,2,4,9,0
17347.5573584906,2446.98150943396,2,1,19,0
17390.602496017,2752.73632501328,2,6,4,0
17471.4701286765,1899.67233455882,5,8,14,0
17543.6316717019,2390.49395770393,1,8,30,0
17565.6407960199,2693.66102819237,3,4,7,0
17750.2252217509,2619.34323177786,0,1,2,0
17770.3860337387,2549.59278148293,0,2,21,0
17619.1060411311,2169.26188946015,2,5,20,0
17760.17053538,2584.74092100337,0,0,1,0
17832.0241199478,2700.11766623207,0,1,11,0
18123.026934879,2431.56733719741,1,4,22,0
18271.8645111624,2748.59160892995,0,2,19,0
18319.2485308521,2284.48481880509,5,10,21,0
18347.0919370698,1906.31809242871,1,15,6,0
18447.5896442409,2429.12927087002,0,5,28,0
18614.2477194983,2684.82383124287,0,1,10,0
18628.9239699522,2387.95902572274,1,2,33,0
18622.4758928571,2539.32857142857,0,1,9,0
18660.4645617134,2003.22477368072,1,8,9,0
18892.2561745087,2353.88967009194,3,17,90,0
18884.2045929019,2092.98051496173,5,11,9,0
18948.2962538226,1944.71177370031,3,10,9,0
18959.5021037868,2511.60553997195,2,1,6,0
19053.7290958532,2451.59585316111,2,3,15,0
19088.1374673142,2656.82555098991,1,2,4,0
19267.1199294533,2078.32098765432,2,3,18,0
19279.641412138,2285.36929789766,3,4,25,0
19356.0894981893,1930.17951370926,1,0,14,0
19379.8670886076,2550.32718767199,1,7,21,0
19447.6640471513,1978.4047151277,1,4,4,0
19577.8036338225,2542.2285115304,3,0,7,0
19605.8183925811,1987.85432766615,0,5,2,0
19686.1157024793,2525.76634109692,0,0,5,0
19787.3300733496,2527.79706601467,0,3,10,0
19878.8550320602,2248.85196543072,6,13,60,0
19909.6938483548,2125.70433953267,2,10,7,0
20007.0607344633,2649.9604519774,1,1,7,0
20017.1957247829,1958.65464261857,0,6,14,0
20233.2769814503,2601.80733558179,0,0,7,0
20315.7473512632,2272.9641401793,2,2,14,0
20398.0134741442,2756.19774217043,1,4,3,0
20419.2703358964,2377.58761634966,0,5,1,0
20460.0631188119,1967.90594059406,2,6,2,0
20514.3663397659,2509.9088895919,2,3,3,0
20672.1238897745,2035.62104304259,5,13,1,0
20714.6936699322,2669.39675960814,0,4,1,0
20728.0216329379,2305.05931612003,0,6,1,0
20866.7288698955,1899.19040835708,3,11,2,0
20872.1115411682,2285.83075299085,3,7,1,0
20954.4034365924,2675.9646660213,2,6,4,0
20944.209668353,2039.67397414278,2,8,0,0
21024.3966666667,2231.30333333333,4,6,13,0
21156.6430750458,3096.07870652837,1,1,1,0
21176.5755764304,3038.80358667805,2,4,0,0
21384.0429906542,2003.76224299065,3,5,10,0
22007.949963477,2178.73630387144,7,15,26,0
22205.3005328597,2174.18330373002,2,5,7,0
22289.9096096096,2473.98768768769,0,5,3,0
22343.2428126082,2166.19847592657,0,8,1,0
22983.2659965204,2380.04832785618,2,11,7,0
23075.2864180155,2526.20935960591,0,3,2,0
23077.7749796913,2049.83915515841,2,5,3,0
23304.4927019137,2697.09536166072,0,3,3,0
23508.2706002035,2318.37538148525,6,8,31,0
23632.4841218406,2361.80492546986,8,14,26,0
23701.0490155006,2745.14746543779,3,5,3,0
23855.6749169937,2065.22577724117,7,8,18,0
23983.8528493365,2246.25956284153,7,8,20,0
24279.5011820331,1938.27659574468,4,6,4,0
24432.047869055,2228.25941939469,13,12,2,0
24445.8650418334,2441.56638777737,0,5,1,0
24550.8738777255,1949.53313381787,2,9,1,0
24555.2462836481,2465.78706307754,1,5,0,0
24916.4152473642,2099.39091646391,4,7,3,0
25807.8902053712,2758.50473933649,1,5,15,0
25885.5479002625,2764.97703412073,4,3,12,0
26022.0764880952,2087.75595238095,0,1,3,0
26694.9887459807,2113.85088424437,0,0,1,0
27662.0061349693,2562.69938650307,0,2,12,0
27727.5586661177,2176.23631123919,1,3,7,0
27757.5878504673,1918.18691588785,1,2,5,0
28017.3435714286,2309.23857142857,6,1,12,0
28058.3924398625,2517.56735395189,1,2,12,0
28747.8831273509,2618.95002686728,1,3,1,0
28810.5279627164,2360.0655792277,1,6,1,0
28907.231316726,2753.08087997412,1,4,1,0
29080.1226546213,2423.89020152884,0,3,5,0
29177.0266091334,2308.7126932758,2,5,16,0
29266.9414466131,2642.65269804822,3,8,18,0
29421.3219476744,2390.63626453488,0,7,8,0
29531.3157665505,2072.75,0,0,1,0
29672.1298953083,2015.11903838697,1,3,7,0
30183.7573703829,2789.140969163,7,8,7,0
30490.3411854103,2022.28191489362,2,16,29,0
30983.9712763493,2730.94382673153,30,38,67,0
31495.543074884,2708.75414181577,1,2,4,0
32520.3075229358,1890.82752293578,0,8,11,0
32762.8996897622,2725.27223371251,3,9,7,0
33055.6781883194,2403.81859356377,7,17,44,0
33216.7528735632,2574.39750957854,1,2,4,0
33205.6704851752,2937.54447439353,2,7,7,0
33204.1225144323,2869.37908915972,7,0,4,0
34108.6566484517,2618.93579234973,4,4,13,0
34208.7120098039,2766.31658496732,1,2,15,0
34264.8708545918,2540.53667091837,0,0,2,0
34344.1433998101,2078.38904716683,5,3,15,0
34861.8514093137,2681.39430147059,3,3,17,0
35358.9759949463,2542.53995578016,0,1,5,0
35388.9057654076,2001.28906560636,2,4,12,0
36354.5349910279,2431.73288900282,0,6,20,0
36640.8728151729,2645.26589810338,1,0,3,0
36642.9819972826,2409.85258152174,5,8,12,0
36958.6126198083,2521.53793929712,1,1,10,0
36994.6653560507,2443.93141109655,4,4,8,0
37015.784399376,2735.74539781591,0,0,4,0
40.9938704028021,3156.38382953882,0,4,6,0
546.388108754108,3302.91245891843,1,18,37,0
724.96590553644,3098.30028151392,0,24,16,0
797.805185943364,3282.37018082566,0,12,12,0
1118.78425909803,3220.75013059377,9,12,52,0
1521.45645645646,3457.10602910603,4,5,9,0
2542.548241031,2939.44339951236,8,12,65,0
2578.74231678487,3204.0233029382,10,9,35,0
3577.36710963455,2816.81478405316,3,9,6,0
3879.74786568014,3200.46727376209,4,13,41,0
4341.0368338558,3010.07471264368,4,9,35,0
5024.73233813574,2910.32320777643,5,7,28,0
4921.11507177033,3213.50813397129,6,15,32,0
4929.41952588896,3651.63256394261,0,0,0,0
5029.79469153515,2910.97948350072,6,18,33,0
5313.6618599176,3654.40876986463,2,5,4,0
5339.76135425268,3778.49793559042,1,9,7,0
5406.47343522562,3649.67103347889,1,3,3,0
5571.41551104263,3673.37134052388,0,4,1,0
5556.63639788998,3579.77505651846,0,2,2,0
5940.37395088592,3603.96363071184,3,3,0,0
6039.77690802348,3284.01793868232,10,11,3,0
6409.56882189607,3693.47044823483,5,8,6,0
6474.08391445839,3142.65853091585,5,9,3,0
6573.19831223629,4062.49601500234,12,11,7,0
