Xpos,Ypos,NGFR,NRG1,FOSL1,VEGFC
20510.2652542373,1710.9186440678,0,0,1,0
20569.9421550095,1514.75765595463,1,0,3,0
20695.9518025078,1374.39459247649,1,1,9,0
20813.1350877193,1662.61973684211,0,2,1,0
20922.5648295636,1513.93596686843,0,4,6,0
20928.1521637971,1738.52815262913,0,2,3,0
21135.3828213879,1612.66638225256,0,6,9,0
21241.5196629213,974.639325842697,0,4,6,0
21403.3260102001,1669.35700274618,0,1,2,0
21428.9363425926,1758.86072530864,0,1,1,0
21750.9666217127,1794.76163182738,0,3,12,0
21986.2042042042,1345.00386100386,2,17,15,0
22265.8881278539,1718.69341161122,0,0,1,0
22552.2502896871,1445.3819235226,1,2,12,0
22634.0647353362,1803.45386266094,0,1,2,0
23528.6308871851,1072.29463307777,0,17,29,0
23644.6964710976,1775.50205672223,0,1,5,0
24310.6187646317,1264.23716909778,5,9,67,0
24580.1315417256,1467.33345120226,0,3,13,0
24827.9480217223,1407.15826221877,1,7,15,0
25241.803930744,1032.17033224146,1,12,19,0
25460.7355088021,1032.21253756977,0,12,11,0
25582.4173371399,1200.53880093434,4,22,11,0
26221.4588505747,1881.26666666667,6,1,7,0
26586.5987321712,1523.07860538827,1,4,14,0
27388.3266301036,1740.43083485679,0,3,11,0
27627.1819526627,987.173816568047,0,11,41,0
27833.1072335025,1274.39562182741,0,2,3,0
