Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
4213.92722461131,368.243797552101,3,7,14,3
4228.72119402985,673.17592039801,2,0,5,2
4347.58685273595,426.872322193659,3,1,12,1
4366.75557056043,732.328494260635,0,2,2,0
4345.15404215891,293.770210794533,3,4,6,3
4428.18048318333,620.566082425391,0,1,3,0
4435.6210653753,416.714285714286,0,1,5,0
4543.47553115302,503.794461685366,2,2,3,1
4525.89256619145,183.189918533605,0,0,2,1
4554.48193115269,866.793458077418,3,0,8,0
4712.66487404472,175.812623832437,2,1,6,0
4709.64877300614,677.222392638037,0,1,2,0
4799.06113707165,491.043613707165,0,1,10,1
4813.05520223862,646.13940473162,2,2,5,2
4923.51456043956,988.474175824176,0,0,2,0
5119.78816199377,381.878059635069,1,1,2,0
5138.28031290743,282.098761408083,0,2,2,0
5186.06530801297,605.288559518296,2,9,7,4
5237.19459023012,743.486071861122,1,0,3,0
5281.93064985451,34.1905916585839,0,0,3,0
5348.99657811797,557.265195857722,3,3,8,2
5353.84598384393,876.578189300412,0,2,5,0
5338.91872899481,70.230980751604,4,0,2,0
5399.03618030842,402.039442467378,4,2,8,0
5391.573875803,161.519628836545,3,0,1,0
5576.01348617667,481.049898853675,0,0,1,0
5700.98490107602,568.709128774731,0,0,2,0
5739.37485714286,485.782857142857,1,1,1,0
5665.46523388116,22.7117572692794,0,0,0,0
5710.02876569038,549.412918410042,0,1,1,0
5823.12905059693,467.777714610574,3,1,2,0
5866.96707964602,733.122831858407,0,0,1,0
5954.69698319047,1003.64855838807,1,0,6,0
5894.19074421513,533.38023764853,0,0,5,1
5970.41361502347,491.946948356808,1,4,7,1
6026.62189054726,864.349615558571,1,2,1,0
6112.07438350627,663.050667026007,3,11,9,1
6152.01218836565,1103.79501385042,0,0,0,0
6224.57796014068,533.837045720985,2,4,13,3
6245.37367802585,622.01116333725,1,1,5,0
6288.66063084112,411.013434579439,1,1,8,0
6320.44451358639,879.732005807924,0,1,2,0
6339.65080213904,534.483155080214,2,3,2,0
6436.57813211845,531.921184510251,1,0,6,0
6470.35310218978,772.646441605839,6,0,4,0
6567.30321963017,572.137552274903,6,8,9,0
