Xpos,Ypos,TXRND1,NDRG1,A2M,GAPDH
7051.12402428448,9793.78837814397,29,0,2,577
7056.0892626132,9337.13626563174,15,0,1,736
7128.7289577636,9759.9000303859,14,2,3,521
7218.64750882699,9857.72969792075,37,0,4,785
7275.59104301709,9946.17560400707,20,0,1,442
7394.27788523533,9820.44379969912,38,0,0,822
7596.90315962249,9817.87320475995,20,2,3,518
7617.91521197007,9301.68079800499,29,2,1,556
7672.70098162598,9661.57991442235,68,1,17,577
7651.61636219222,9716.56949960286,87,4,13,567
7647.74396728016,9553.0208588957,34,2,9,665
7698.34188988095,9339.44977678571,15,0,0,428
7783.88550548112,9312.22716199756,3,0,1,298
7794.96875,9914.48828125,19,1,2,394
7794.28370905997,10103.4338579328,17,5,1,300
7832.41345831938,9783.97890860395,84,1,3,646
7830.48531879195,10195.067533557,21,4,0,580
7863.02417188899,10089.630259624,20,6,0,314
7911.40411214953,10015.0276635514,30,5,2,380
7994.48224719101,9538.27640449438,21,3,2,503
8042.857958601,10112.0110635261,25,6,0,301
8053.95949243533,9397.14006832601,10,12,1,630
8101.58315789474,10005.3421052632,27,4,4,510
8128.7926459439,9637.83775587566,35,2,3,767
8149.31303288672,9530.10272025985,17,2,2,334
8210.65413533835,9674.41904761905,32,1,5,554
8263.9522174535,9520.44721030043,21,5,2,600
8331.36333754741,9723.27737041719,39,3,3,672
8331.18254879449,9437.46842709529,21,23,9,517
8334.53467443092,9872.08734780307,27,2,3,498
8412.9664605138,9459.01879162702,22,6,7,555
8416.90705563094,10148.6010854817,43,4,13,483
8423.91893687708,9812.35548172757,50,2,4,844
8450.79720670391,10075.5410614525,23,1,1,409
8470.88329135181,9564.58354324097,24,2,3,590
8535.52667520273,10098.7580025608,34,4,10,522
8564.67860116569,9711.08243130724,20,1,4,899
8592.69588926175,9471.00587248322,26,1,2,432
8596.56252072969,9382.65572139304,44,13,0,769
8611.1524822695,10150.6186579378,67,4,6,606
8717.73004144891,9911.25734366553,19,0,6,936
8785.39517749498,10016.0066979236,32,6,6,614
8906.1578125,9889.5959375,53,5,2,1113
8975.46706887883,9295.79512317748,41,41,1,776
8998.51647940075,10150.1632958801,29,5,2,508
9135.22294284556,9538.28739359546,14,0,2,599
9171.76749116608,10024.3378091873,33,10,2,853
9245.92945258288,9609.49228989977,34,10,1,845
9281.43734729494,10082.6366492147,26,1,0,514
9326.62761241292,9850.26060797973,20,19,8,554
9365.25632993996,9703.58104933438,31,11,0,532
9382.53887688985,9365.05615550756,31,25,2,635
9423.40013419817,9556.07582196377,37,47,1,947
9468.37354085603,9796.9622012229,22,3,3,291
9488.29692765114,9332.15520317146,33,29,2,472
9499.20291720292,9889.17031317031,22,4,2,420
9576.97401633259,9541.02783964365,23,67,0,599
9585.78158458244,9401.78458244111,60,62,1,430
9607.14069877243,10085.0637393768,28,2,0,738
9633.04837430611,9842.16177636796,37,6,2,587
9665.08280701754,9354.50631578947,104,28,3,528
9750.35732953195,9559.09004514136,46,149,0,706
9851.68662838392,9594.94257588187,19,71,0,487
9848.44546247818,10155.777486911,44,2,17,896
9970.71365079365,10100.1949206349,99,3,21,1319
9950.19788867562,9870.79347408829,110,6,16,1291
10049.847826087,9649.64281783159,116,119,8,1515
10241.8429884139,9498.46552137435,73,31,15,1280
10545.2036953583,9343.18837314105,40,21,6,1073
10247.2425727643,9496.9175840748,81,46,24,1533
10295.3004694836,9960.92672702884,28,42,0,775
10559.1224692057,9345.40945773751,32,31,4,598
10684.2972184066,9708.40453296703,80,188,6,967
10730.7358299595,9318.42763157895,64,70,0,968
10828.3180320151,9611.83403954802,71,63,4,1026
10935.7352234503,9711.37385872177,61,34,7,909
11009.8792820612,9574.42806137219,84,75,6,1497
11059.2621317774,10012.8198377686,37,63,7,1100
12387.935370638,9765.33966549659,87,1,12,888
12461.6287942664,9391.22618043845,35,2,4,441
12797.5897020725,10062.6350388601,19,0,4,468
12818.8124777184,9898.75329768271,26,0,4,517
12878.4358841779,10101.2600827301,53,3,2,651
12890.4667931689,9814.5559772296,17,1,3,270
12893.9866468843,9448.88909495549,29,1,2,659
12893.680275455,9702.27643876045,29,0,7,519
12932.5603907638,9618.61101243339,46,5,1,726
12966.5472301136,10007.8529829545,35,2,3,448
13027.922826087,9746.51630434783,44,3,2,603
13030.9642023346,9317.12412451362,39,2,6,749
13091.1694304254,10148.870223504,13,0,1,263
13243.904109589,9606.62143432715,75,3,5,888
13266.9517300299,10169.104228962,37,1,2,607
13552.1302887844,9927.80120886501,5,1,4,299
13598.9150259067,9327.44455958549,12,2,0,493
13719.507616303,10016.5088513792,27,5,2,602
13754.6554918394,9446.32598147331,9,5,0,598
13789.4853778959,9928.83630839347,21,0,5,626
13804.848608838,9298.8682487725,25,4,1,655
13803.8713733075,9593.85976789168,13,1,1,471
13866.3303092783,9767.60164948454,16,3,5,432
13894.1653786708,10158.8737764039,15,5,3,711
13958.0189959294,9796.20556309362,23,8,1,554
13952.1969957082,10053.2004291845,23,1,2,410
13959.1388308977,9928.53027139875,30,6,2,478
14015.7903335602,10029.0476514636,11,2,2,339
14143.7716763006,9409.62174855491,24,4,12,1030
14288.0675505051,9546.66919191919,21,12,1,715
14293.3990208078,9683.85475316198,28,8,4,1065
14311.288373425,10042.032932417,19,1,8,463
14404.6547282438,10064.8099277411,33,2,5,723
14442.4014550265,9374.24735449735,10,1,1,507
14580.3074946467,9686.49207708779,11,3,3,641
14640.1648106904,9756.78485523385,9,1,2,609
15052.047734139,10165.4087613293,28,2,4,881
15213.6370143149,10020.7937968643,31,0,0,530
15210.1550447994,9747.2419166342,36,3,1,454
15281.9882194547,9937.17132278694,50,0,0,532
15448.0640301318,10100.5913370998,11,0,2,838
15595.4495138369,10031.6148092745,41,9,1,811
15665.5133501259,9567.17632241814,44,2,2,910
15682.5988258317,9410.61937377691,35,1,1,804
15863.4421263218,9792.16947699343,60,2,2,591
15902.1073219659,9873.88916750251,30,2,1,365
15903.1859375,9944.95546875,34,8,3,699
15924.127388535,10024.3461783439,32,0,3,465
16004.8165374677,9803.19161200556,29,3,1,491
16028.7439215686,10121.2782352941,74,2,6,1114
16022.95997921,10029.0634095634,35,4,1,409
16052.639326453,9557.45410103205,64,10,11,988
16083.408350607,9700.68907314184,44,9,2,795
16105.1944444444,9892.0787037037,23,9,5,541
16180.7040498442,9478.42741433022,28,10,4,682
16200.0102409639,9632.35210843374,46,13,4,634
16222.7868148522,9901.96185905532,43,8,2,845
16244.4015969939,9400.19586660404,6,3,0,356
16292.3590419162,9808.4428742515,55,2,3,1002
16345.4858177429,9465.171997586,15,5,1,385
16433.0506329114,10115.8139534884,28,4,1,614
16435.4183477426,9396.73631123919,19,1,1,546
16496.1730130335,9770.6769741886,41,4,7,926
16565.9619047619,9657.72755102041,26,3,8,543
16616.6591489362,9391.70723404255,14,4,1,429
16614.8513636364,9532.43136363636,33,8,3,527
16686.0310096154,9790.23461538462,54,7,2,472
16781.3289569657,10010.2773158279,80,15,7,366
16781.5871156662,9413.93740849195,30,14,1,420
16804.4575577066,9864.61653015637,58,16,2,479
16949.3952037434,10055.4568141938,52,6,2,303
16938.7468571429,9283.37085714286,15,13,1,386
17024.6185441236,9535.06832045547,12,2,0,178
17130.25951417,9569.38016194332,13,1,4,275
17307.7527527528,10005.5562228896,49,1,6,317
17302.5007263923,9497.39612590799,52,9,5,412
17349.7948417351,9551.11137162954,40,8,4,425
17808.2106182326,9895.83618581907,42,19,0,630
17856.0767494357,9589.59287326669,77,14,2,877
17866.2839421089,9725.63370089593,42,15,2,561
18003.3793212813,10018.7913098636,54,0,3,756
18045.1676519272,9731.83896902341,83,12,2,870
18105.8515450067,9324.14912673533,36,3,8,892
18197.1853852715,9656.22078475974,84,38,5,1461
18242.399112325,9924.49436667805,65,1,2,717
18309.4881889764,10128.3749242883,67,8,6,967
18747.7517388219,9937.74059616749,48,303,38,2300
18747.9842223892,10034.8530428249,48,280,14,1897
19578.1348314607,10108.2557303371,10,11,1,251
19617.9331352155,9755.42756315008,70,6,3,645
19683.2265868887,10148.7819979188,9,6,4,275
20171.350872093,9393.43997093023,122,12,13,1574
20367.106440678,9417.50406779661,60,4,3,551
20533.4097513723,9528.42460445593,49,2,1,529
21038.2628324057,9411.2987012987,357,79,21,1212
21139.5075815986,9386.90696479054,201,28,70,1076
21204.020018622,9651.48789571695,100,37,18,1223
21404.4480651731,9680.02800407332,165,2,9,1196
21622.6108673642,9448.78231522106,37,2,8,1052
21610.6802284083,9644.48394004283,27,5,5,821
21669.3022970904,10138.6964777948,36,1,6,845
21698.2560885609,9995.66666666667,21,1,1,618
21787.6140708641,9751.72826918175,14,1,2,458
21839.9170554692,9854.76257128046,23,1,16,594
21873.4229323308,9550.13189223058,26,1,1,1051
21895.1520618557,9671.29639175258,21,0,4,562
22057.5367164179,9548.92119402985,22,0,3,997
22066.3665730337,9804.97085674157,20,2,3,643
22095.4757525084,10113.1245819398,73,0,4,1207
22176.5610194903,9803.63058470765,50,0,2,880
22192.2940354147,10010.4133271202,36,0,3,775
22203.3659466328,9598.70817450233,22,0,2,662
22215.252792475,9337.45208700764,22,0,2,840
22254.6688344172,9415.4132066033,31,6,6,490
22272.0889712697,9516.73493975904,17,0,0,528
22334.9715328467,9439.43868613139,27,0,4,409
22377.8666874805,10002.725257571,31,3,10,1266
22381.1922255446,9373.82486117044,32,3,3,574
22394.631443299,9298.88273195876,26,4,6,461
22427.673565381,9638.01411100659,20,16,7,564
22436.7129503408,9811.93826679649,35,1,3,805
22508.3589051658,9728.40246723207,35,0,7,401
22556.0319634703,9904.11872146119,47,3,6,483
22605.3440803383,9463.79756871036,41,3,2,790
22591.5651857247,9818.41369264385,27,2,3,574
22598.6299848561,9693.70368500757,42,12,21,586
22607.7572777341,9340.35208497246,35,1,2,577
22670.0700410397,9564.13461012312,26,2,2,698
22698.6811546118,10068.098208361,25,2,3,512
22724.8771351513,9986.26490860054,22,1,5,715
22746.8332124728,9712.70957215374,34,14,6,820
22762.8300554715,9329.78668683812,40,2,2,737
22896.121171771,9943.91877496671,41,0,2,967
22887.5574660634,9786.37948717949,36,1,4,1036
22947.9586722357,9509.87997362058,22,7,4,1239
23089.6468496939,9571.94923958128,34,4,7,1125
23105.376941946,9905.9605478332,46,0,3,741
23100.7982583454,10161.1049830672,33,1,12,663
23191.9155927835,9884.13337628866,31,1,6,503
23220.4959136019,9615.54349095155,25,7,0,419
23315.427901524,9641.42966002345,20,1,1,380
23561.0619744628,9389.70725630645,34,0,3,952
23631.0125374762,9470.20577814118,23,2,2,692
23620.8287568647,10048.4038941588,24,0,4,444
23712.0353652862,10031.6668217776,12,0,19,442
23715.796398892,10226.8912742382,21,2,10,736
23800.2301732926,9333.65688073394,39,5,8,1328
23818.6778033794,9568.39861751152,29,1,1,1024
24215.896523848,10156.3767178658,18,1,1,451
24094.4370894391,9741.18948964123,21,1,3,372
24106.4601226994,9996.95214723926,13,0,11,706
24127.2554776512,10093.7984224365,11,0,3,269
24140.616807611,9808.78964059197,23,1,0,435
24191.1813778256,10046.3277717976,12,0,2,343
24229.4592637296,9933.11587205794,28,0,2,478
24237.4991482112,9282.32112436116,38,0,5,762
24288.7201754386,9810.84561403509,25,1,3,465
24304.9188270293,10091.7335316617,24,4,0,600
24369.0098039216,9805.15318627451,1,0,1,128
24457.4786561265,9683.94347826087,21,3,11,473
24628.3118870145,9501.2216555512,23,2,13,599
24714.0145228216,9636.57510373444,7,1,2,267
24776.8584938704,10035.0732049037,34,4,9,1090
24831.4722145424,9868.41000829417,69,2,12,1020
24919.5421881308,9504.98990714574,37,1,7,523
25020.3125560538,9425.31838565022,18,0,7,342
25025.1164867882,9325.87383699293,22,1,5,511
25055.8798135884,9502.04243316164,40,0,2,538
25165.120083682,9929.85969316597,15,0,9,676
25119.5438596491,9381.44483430799,30,2,7,466
25262.742089146,9518.0871044573,48,2,9,582
25294.7654501217,10151.704622871,12,1,1,294
25316.5793196362,9446.48804311216,37,7,7,655
25331.0361087511,10064.6822429907,6,0,0,444
25404.6336571608,10160.4055155124,25,0,9,510
25426.0087853323,9759.30977845684,16,1,5,454
25423.5603557815,9991.75688267683,67,23,2,939
25459.4975738862,9351.32862814292,15,1,1,363
25587.2051106548,10138.8697239334,87,3,8,784
25707.1214508152,9778.41619344202,41,37,17,717
25828.2523616734,9347.67678812416,15,1,4,546
26127.0438569207,10189.9494556765,102,19,21,529
26452.563084922,9780.16967071057,56,5,24,1070
26620.3281888334,9678.25556059918,26,3,9,533
26631.1609935603,9480.23919043238,29,3,2,752
26660.1709677419,9346.42096774193,8,1,5,448
26809.4348089751,9535.79442086113,23,0,0,448
26811.3735,9608.2505,29,0,4,622
26887.1750720461,9515.01765129683,32,3,2,503
26939.2103158736,9710.23230707717,22,1,0,476
26949.2548251748,10032.2559440559,41,0,5,525
26944.9615533981,9793.87184466019,21,0,1,385
27039.1878014184,9978.65418439716,54,3,18,764
27098.8173466631,9663.71548230208,29,3,3,617
27102.5020768432,9827.98234683281,19,0,12,347
27165.2739416745,9533.21354656632,58,2,9,808
27170.8696060038,9849.18527204503,23,3,11,397
27209.34390165,9711.52798447105,49,4,26,707
27291.8012995896,9938.58720930233,28,11,61,750
27442.5161825726,9712.46307053942,33,2,12,778
27458.9638848219,10113.962908736,24,0,5,478
27477.0681163217,9913.40817395861,27,6,24,688
27535.7516308671,10049.0910103421,45,0,7,581
27609.2661122661,10143.9442827443,18,1,5,458
27692.1529866781,9882.23807477439,52,8,71,812
27735.2936888889,10014.6314666667,31,1,15,904
27743.668907563,10123.193697479,33,1,3,592
28027.9258168184,9574.77557579004,9,0,1,125
27873.2265338228,10283.7005768222,5,0,0,104
27933.1986618631,10251.2609366958,3,0,0,49
27961.0892703863,9803.91459227468,47,1,8,680
27966.8985745614,10193.3536184211,12,3,3,428
28030.1772984829,9559.0391153354,35,0,1,462
28024.9295692666,9960.04772991851,72,1,7,1143
28052.8305847076,9375.59932533733,39,3,4,865
28085.7334354653,9837.1581769437,29,2,1,485
28135.411206507,9727.06009941256,9,2,0,364
28138.8846669647,9562.26195797944,9,0,0,366
28145.464516129,10142.1333333333,62,0,14,722
28184.6324005063,10045.6346505414,30,1,2,696
28209.8452344468,9451.30861170702,24,3,5,525
28236.2987012987,9870.78095238095,55,5,0,636
28237.1882758621,9758.84413793104,13,2,3,344
28306.4661246612,10088.3382452575,46,2,4,726
28294.6111786148,9440.35236938032,24,4,1,521
28326.3303055326,9523.05312413983,18,1,0,554
28315.2112676056,9769.79718309859,14,0,0,313
28314.9423076923,9906.12068965517,42,6,4,636
28325.4238790407,9650.49270072993,28,6,2,541
28387.6268566232,9721.37041527736,26,8,6,350
28418.5293327362,10161.9623824451,41,1,4,796
28434.0943396226,9986.243567753,38,3,1,495
28472.4936386768,9930.32506361323,52,0,2,414
28493.469904963,9520.16578669483,22,1,1,873
28499.4341761116,10032.7401918047,52,5,3,555
28505.0463576159,9756.47549668874,61,4,4,397
28537.0965883917,9839.22153300842,30,1,0,373
28574.9476766888,9670.66224131199,23,1,0,621
28652.4904844291,10074.9606401384,43,3,3,578
28713.9326958441,9976.60132401618,31,1,1,400
28721.4181919024,9794.54187465336,31,1,8,575
28759.9256102286,10052.3409531189,10,1,2,310
28809.2421268827,9794.4548151529,52,3,4,549
28858.3477898249,9947.69974979149,23,0,2,519
28908.1577028259,10163.2989972653,19,0,1,501
28940.5343615332,9788.99024722159,42,5,2,603
28994.2891971417,9529.81757040773,27,2,3,623
29068.6342145399,9446.3896797153,54,5,3,977
29077.827233762,9748.68018463567,26,4,7,469
29072.5997464074,9954.34108199493,26,0,1,411
29177.2242798354,9332.82355967078,25,0,4,596
29226.427557879,10082.6997759522,14,0,4,309
29257.164639444,9287.34231103388,43,1,2,473
29261.6509067358,9720.96178756477,34,1,2,517
29261.1959770115,9942.94655172414,48,1,4,635
29321.8051376147,9352.01981651376,41,3,1,351
29331.223880597,10108.7018853103,19,1,4,360
29344.8931518152,9479.14315181518,67,1,8,1003
29352.1777620397,10006.0757790368,38,1,3,319
29370.2409860191,9680.17696835909,67,3,3,622
29432.3267086767,10033.4604944256,24,2,8,567
29433.0553398058,9925.58834951456,27,1,4,464
29570.68,9894.37411764706,18,0,1,355
29669.2223779023,9846.1403122498,16,0,2,412
29665.588,9516.31142857143,40,0,1,691
29719.3808586057,9740.73493501378,11,0,2,360
29745.3363600474,9442.20529016976,9,1,2,416
29794.7357086922,9605.57321848081,8,0,4,377
29836.9243667499,10093.4420264003,13,2,2,348
29852.5882518269,9692.4777965149,31,1,1,432
29849.7363684489,9431.02858655373,8,1,3,498
29864.3337783712,9875.31775700935,6,0,0,299
29914.410443038,9789.95981012658,40,1,2,692
29898.6775218427,9557.39475774424,18,0,1,305
29960.4073500111,9941.90170467124,22,0,4,557
29943.6876417234,9432.75453514739,33,0,0,573
29968.8866162739,9648.23699421965,24,3,2,506
29989.393018018,10017.0625,26,0,4,430
30062.4989526602,9424.84248010054,19,0,1,477
30064.6724832215,9624.36979865772,11,2,0,425
30071.5089697591,9559.47975397232,12,1,0,410
30109.0926365796,9339.99089469517,39,0,2,586
30134.3948051948,9964.74761904762,38,4,3,591
30208.487491065,9953.86204431737,23,0,4,613
30287.2392604676,9938.64165307232,74,7,3,996
30348.4922928709,9599.82755298651,15,2,4,876
30381.8782679739,9757.7602124183,47,3,1,1129
30530.4385427666,9912.99007391763,130,5,3,1414
30773.7352209085,10068.3722775358,10,2,1,168
30608.0189407226,10025.8648427452,109,10,0,1166
30665.0727665706,9466.75324207493,33,1,7,714
30716.6381086142,9588.84503745318,24,2,1,630
30739.0863711002,10090.7645320197,10,0,0,238
30808.2797039346,10044.1795870666,33,2,4,746
30808.8789808917,9624.66411889597,30,6,1,823
30955.8631931749,9705.69317489336,33,2,0,712
30982.7962454212,9472.70283882784,12,2,2,474
30997.5738509594,9997.54439982151,20,1,1,374
31025.6458164094,9273.92770105605,10,0,0,452
31033.437097718,9930.3838502048,25,0,4,476
31087.2896174863,10026.9701937407,18,1,1,410
31101.3119212963,9368.38483796296,16,2,1,609
31126.4183402804,9744.65441455097,17,1,2,609
31211.0092429577,9712.02552816901,11,0,3,684
31230.2824170124,9574.92116182573,13,2,1,774
31431.66109486,10166.4404513163,55,1,0,642
31467.0091547147,9930.76136710406,25,0,0,482
31472.523943662,9299.27042253521,4,1,0,446
31497.6217504333,9749.38388214905,16,2,2,411
31500.9566065334,9669.14431984398,28,0,3,493
31546.8463561232,9533.81329827198,5,0,3,364
31613.5887459807,10161.3967845659,17,1,1,515
31631.8907887479,9974.00137892995,24,1,1,499
31675.6720101781,9377.89262086514,16,2,3,800
31693.6652085156,9766.35053951589,43,2,3,761
31759.4552901024,9593.28020477816,34,1,1,583
31799.5375603032,10105.7853204686,48,0,3,450
31886.6068174148,9477.35437057037,43,4,3,1002
31984.9019444444,9724.87083333333,34,0,0,618
32014.287792412,9530.83506978573,79,9,2,1162
32089.0379146919,10101.407218374,57,0,6,1013
32251.7128676471,9794.80183823529,15,1,0,423
32353.7173051519,9903.04161162483,26,0,2,534
32404.6261645963,9611.09122670807,11,0,2,444
32535.7292319749,9387.02860501567,11,0,4,563
32611.504312115,9508.32156057495,19,0,3,643
32840.3599149389,10182.6267942584,27,4,4,772
32856.7413980442,10103.015936255,16,1,3,509
32879.0317164179,9994.46132971506,51,7,6,931
32948.6321735201,9731.54902846814,43,3,1,702
32995.1629355655,9881.05917850886,37,4,7,608
33042.1849529781,9732.5026123302,33,1,1,470
33116.7045065602,9343.93610952653,13,3,2,816
33124.1164807931,9646.13073110285,27,1,2,883
33139.1835075494,9984.4696089818,16,2,1,457
33189.983537159,9718.30291627469,16,0,4,428
33284.8063680119,9871.67937800814,14,1,3,476
33417.7069502075,9790.7494813278,31,2,9,660
33521.3895401262,9644.32161106102,38,5,11,601
33568.349120433,9896.98840131452,43,7,21,735
33540.0531271015,9736.98957632818,29,2,4,404
33647.6036553525,9714.7138381201,44,6,8,482
33825.1326923077,9695.00442307692,74,8,1,998
33846.9729299363,10091.7018312102,26,1,1,521
34032.9812316716,10061.5290322581,42,4,6,913
34220.9805241645,9684.64534743929,103,2,8,2378
34369.9161159126,10124.8337569903,55,0,3,1021
34466.2117329737,10117.7083614295,26,0,3,557
34602.2618966107,9290.37692571037,24,5,4,1040
34672.5731475618,10128.5712476251,25,1,4,692
34791.5160741301,9803.34776853253,51,2,3,1033
34836.5737256244,10090.0940814232,58,7,3,938
34893.130556668,9841.47537044453,23,2,0,455
34942.4170471842,10039.6468797565,33,1,4,493
34953.970795569,9757.85297079557,35,2,1,562
34992.3949615713,9890.85482493595,40,0,2,531
35030.4831144465,10099.823014384,43,8,2,557
35033.7197802198,9573.37244897959,35,11,11,990
35093.3665158371,9779.67873303167,37,1,0,550
35126.1896311761,9676.19867780097,44,5,3,770
35199.2960295835,9958.81276761386,97,1,3,841
35263.7445491252,10100.6487213997,57,1,1,635
35335.4036985345,9834.15666434054,71,3,5,946
35396.7797636206,9412.97030844624,56,0,12,1193
35427.1351461039,9649.7950487013,53,2,3,633
35538.1185163721,10004.2804984063,37,2,2,805
35546.7288192128,9402.2104736491,41,3,2,873
35683.329634932,9291.71009305655,18,0,0,551
35733.0798957881,9794.9157620495,37,1,2,726
35810.7897085068,9874.92861392028,40,0,6,718
35881.0111821086,10084.6449680511,36,1,5,526
35927.4514672686,10290.1258465011,74,4,1,1289
35945.4112942317,9520.99127484246,40,3,9,675
35978.998696219,9985.8591916558,17,1,0,395
36032.1920152091,9522.65842839037,49,0,3,801
36070.9937238494,10003.5435146444,35,0,0,407
36147.6575740792,9784.10440321241,46,3,8,782
36165.6241118496,10009.2832913133,25,2,2,453
36180.8348124821,10129.1159461781,37,2,0,687
36204.6072289157,9480.37054886211,100,4,5,848
36225.3011478731,9286.99527346388,39,26,0,490
36277.7776738385,9733.04427814157,52,2,0,610
36303.3843304843,9890.26011396011,58,3,0,766
36387.8116580311,9720.91580310881,64,12,2,883
36452.2479788557,10145.9617537313,50,4,19,1202
36512.2151184656,9347.43738247461,43,6,8,963
36535.3482059862,9916.40509388362,67,2,12,938
36577.9027291812,9609.95468859342,24,487,9,1149
36813.1974995116,9910.47782770072,41,4,1,681
36873.8433144037,9534.07976251936,60,155,9,1409
37035.8448190382,9651.29647992067,49,2,3,826
37.0950514453699,10665.4434100931,11,0,1,498
107.143103448276,10331.7737931034,29,2,8,975
95.6714120815698,11085.744517122,35,3,10,529
180.878607809847,11023.484295416,33,1,8,502
456.371212121212,10976.3856060606,27,2,0,474
531.353664787289,10477.351101999,21,6,2,954
555.502109704641,10546.158931083,27,2,5,606
563.926892109501,10765.0708534622,7,0,0,371
613.622322899506,11038.2903624382,42,1,0,729
633.601915184679,10733.6354309166,27,0,2,798
637.015037593985,10835.9022556391,31,4,6,747
635.887482419128,10518.6533052039,9,3,3,800
767.123850991775,10318.1635220126,15,2,0,720
815.150684931507,11017.4502680167,18,0,3,842
936.757281553398,10661.2520226537,26,1,1,453
1064.65703851262,10424.5126162019,41,0,1,769
1077.15818268316,10920.0673168411,49,0,0,629
1160.55803048066,10866.1846424385,22,0,2,497
1212.78785764131,10502.0847871598,23,2,1,404
1201.27224008574,10589.5632368703,30,0,0,462
1275.76011745181,10909.4682752458,46,5,1,793
1299.35330578512,10640.9847107438,51,2,2,722
1301.37201708114,10768.6553629741,54,3,0,796
1307.348217783,10329.0795142969,32,0,2,796
1375.90521628499,11071.8034351145,38,3,1,664
1437.40601757945,10980.4093982421,19,1,0,365
1448.33157456262,10694.4962510414,56,2,1,831
1447.99950666009,10379.3241243217,22,3,3,802
1529.34890450599,11040.8751550227,24,0,2,366
1542.64882009642,10914.6155798021,42,2,2,633
1558.16268130145,10581.9851038808,26,1,2,530
1579.43356643357,10227.7319347319,65,2,5,1230
1598.92091836735,10412.7724489796,27,0,1,938
1606.40121889284,11016.1223971559,16,0,4,306
1667.59130434783,10750.8367588933,35,1,1,543
1671.57736156352,10243.4780130293,17,0,0,748
1706.99829234973,10594.6403688525,19,0,2,633
1710.84961626219,10939.973242066,45,0,1,565
1749.91394658754,11067.5225519288,28,1,0,684
1797.31737529294,10333.635420154,27,4,2,938
1809.00543478261,10829.46875,35,1,0,570
1895.33708530806,10740.9635663507,47,3,1,599
1901.95204603581,10544.1697570332,13,0,0,412
1914.61482292808,10442.7207009858,24,0,1,545
1976.38034188034,10367.1752136752,21,2,2,323
2006.37475510775,11046.577665827,29,10,0,319
2008.04381443299,10545.8550257732,30,4,0,418
2010.77332869081,10649.7994428969,35,12,2,583
2031.50875345531,10834.3559299724,67,17,1,843
2039.47740007471,10331.0029884199,7,2,0,347
2054.75431034483,10233.7011494253,10,0,0,369
2113.61786372007,10489.4521178637,22,3,0,434
2108.5735561206,10582.4061024337,28,8,1,380
2157.37480438185,10419.2871674491,23,4,1,476
2201.21191775073,10608.8010910617,11,3,3,372
2230.59337190952,10538.1514992109,13,4,0,336
2267.65467625899,10437.2451004713,22,0,0,464
2256.18104575163,10267.3647058824,24,0,1,704
2296.80344766305,10671.413008708,38,7,0,575
2303.50399042298,11069.6715881883,52,14,5,1436
2330.9599662874,10341.6704593342,21,3,0,758
2344.48760703019,10528.3555655701,17,0,0,358
2395.11685823755,10854.4755747126,71,24,1,932
2417.4956736712,10577.2212608158,30,4,0,546
2443.46125116713,10460.8235294118,20,3,1,555
2472.31774255895,10784.407421724,47,7,1,689
2554.0865353568,10242.4472069745,32,10,6,1110
2546.95268644747,10527.5408981556,25,2,1,439
2596.80503875969,10456.8937984496,15,0,1,512
2666.83135755258,10704.1239005736,63,4,1,766
2697.63932496075,10500.2480376766,40,0,0,690
2723.25681696667,10861.4200677241,111,6,2,1009
2726.3951285521,10364.9797023004,47,14,19,565
2780.63954869359,10686.5213776722,37,1,0,518
2828.02041429,10231.7325127589,26,3,4,785
2827.89789156627,10615.3006024096,52,2,2,605
2859.23498195712,10985.5189980896,60,1,2,1053
2879.59640102828,10338.0408454727,34,12,3,740
2911.37658674189,10846.9177244946,61,0,0,734
2982.07656540608,10411.7430254185,43,6,5,648
2995.31175149701,10725.2747005988,61,0,3,559
3039.52117148906,11033.0208186309,33,0,1,548
3095.85347826087,10764.4447826087,29,1,11,599
3112.60709053619,10940.3539408145,35,0,1,534
3124.15940594059,10573.6491749175,40,8,8,684
3171.52416052416,10200.8603603604,36,8,22,1353
3194.69525839105,10467.1838039425,11,3,11,551
3216.40555058192,10795.8737690242,47,6,11,730
3245.06395578366,10651.958941966,24,7,4,653
3284.57477381586,10576.6040447046,26,1,9,527
3280.64818920916,10309.7989652624,4,2,0,568
3339.04672131148,10344.3803278689,10,0,8,486
3511.55663430421,10836.5536292187,33,4,4,569
3525.12883435583,10721.9799806264,39,2,5,589
3578.05833333333,10633.9333333333,20,0,3,343
3605.3016286645,10284.2983713355,9,2,5,1015
3914.4629801018,10696.9858861638,2,0,2,80
3911.72740112994,10715.8488700565,14,0,5,387
3920.18106060606,10658.0818181818,13,0,5,319
4027.37635518844,10461.4780588539,31,4,21,684
4251.40130151844,10425.4195227766,27,3,5,649
4319.62720632988,10958.1004260499,11,5,9,474
4310.37973273942,10279.3385300668,41,3,15,883
4394.7700323392,10513.2968020122,21,0,3,647
4454.53402239449,10314.2476313523,15,1,2,500
4523.00768775872,10237.7995269072,9,2,1,738
4570.13007226237,11038.8993885492,35,4,7,433
4576.45036101083,10940.5180505415,20,0,6,404
4699.54711521071,11063.8914812805,45,4,1,600
4682.68762088975,10999.5662475822,30,4,13,417
4771.7175032175,10349.6173316173,29,0,1,1188
4794.21558059775,10747.0774130328,13,1,2,546
4831.3080664775,10517.8317794893,29,1,1,750
4851.23198959688,10666.8754226268,7,0,1,546
4841.77696335079,10898.1633507853,29,8,5,500
