cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
5282,34447.96509299,28882.6097281831,0,70,3,133,2,1,0,6,0,2,0,1,1,18,3,0,0,4,0
5283,34536.9405940594,28993.2917256011,0,37,2,56,1,0,1,5,2,3,2,1,1,2,3,0,0,0,0
5284,34956.5525863714,29208.8818476809,0,113,3,373,0,0,0,1,1,0,0,4,1,37,5,0,3,0,0
5285,35012.7494212963,29337.0260416667,0,82,1,126,0,0,0,1,0,0,1,1,0,12,1,0,3,0,0
5286,35091.3626184324,28899.0921619294,0,55,5,108,0,1,0,0,0,0,0,2,1,4,1,0,1,0,0
5287,35095.9458661417,28826.2652559055,0,50,3,90,0,0,0,0,1,0,2,2,1,3,2,0,2,0,0
5288,35139.6554146341,29486.9785365854,1,25,0,86,0,1,0,1,1,0,0,0,0,2,0,0,2,0,0
5289,35155.5682248895,29091.5720151611,1,70,3,232,0,0,0,2,1,3,5,9,0,19,4,0,1,0,0
5290,35269.2942847,28734.3599574015,0,65,5,81,1,0,1,1,2,1,6,1,0,3,5,0,1,0,0
5291,35275.4295612009,29490.0782332564,0,41,0,63,0,0,0,2,0,0,0,8,1,2,0,0,2,0,0
5292,35319.5507429655,28930.2320581726,0,92,2,117,0,0,0,0,1,1,5,5,2,11,2,0,3,0,0
5293,35366.025516856,29484.2855280313,0,27,0,147,0,0,0,6,2,1,0,0,0,17,1,0,5,2,0
5294,35401.3755458515,29134.8061807188,0,24,0,58,0,0,0,2,2,0,3,1,0,3,4,0,3,0,0
5295,35488.6595333631,29036.2032991529,1,52,3,125,1,0,0,5,1,0,2,2,1,4,5,0,0,1,0
5296,35473.6911689638,29567.1500765697,0,88,1,451,0,2,0,5,3,1,5,1,0,16,3,0,2,0,0
5297,35489.0031318509,28800.7237707485,0,91,3,113,0,0,0,3,5,1,9,2,0,3,10,0,4,0,0
5298,35499.2493897478,29256.9434499593,0,47,0,278,0,0,0,2,0,0,6,2,0,11,4,0,0,0,0
5299,35540.1845659164,29453.8826366559,4,44,0,221,0,0,0,1,2,0,1,1,1,17,0,0,0,0,0
5301,35617.1854186874,28747.4692854833,0,71,5,155,1,0,1,13,5,3,18,3,1,8,13,0,3,0,0
5302,35703.9252375052,29542.814952499,1,32,1,82,0,1,0,2,1,0,1,4,0,16,1,0,2,0,0
5304,35836.8459745763,29162.2919491525,2,72,4,165,1,0,1,22,7,4,18,3,4,6,11,0,3,0,0
5306,36032.387055431,29518.9525793015,2,34,4,155,3,0,1,1,2,0,6,0,2,7,5,0,1,0,0
5309,36246.0999530737,28770.7958704833,0,142,0,165,0,0,0,0,6,2,9,2,0,3,0,0,1,0,0
5310,36288.4138385502,29515.273970346,0,53,1,157,1,0,0,4,0,0,2,1,0,19,1,0,4,0,0
5311,36353.5749154181,28708.3591106815,0,218,5,209,0,3,0,5,4,4,7,2,0,16,0,0,13,4,0
5320,36.5444330949949,30285.7556179775,4,44,1,4,0,0,0,2,0,0,2,1,1,42,2,0,1,0,0
5321,668.608937417855,30423.0746132848,4,289,4,166,6,2,1,35,6,2,7,1,1,88,14,0,15,1,0
5322,1166.6967243283,30438.025027604,0,27,2,26,0,1,0,4,1,2,3,5,0,9,1,0,8,2,0
5323,1338.71640625,30516.6796875,1,85,7,55,0,2,0,18,0,3,13,2,0,13,6,0,6,4,0
5324,1970.18118968745,30284.2635748236,0,104,1,85,2,3,1,9,0,1,3,2,2,12,5,0,13,2,0
5325,2807.30905614462,29840.6196766904,2,352,17,605,6,8,1,33,15,5,10,0,3,138,8,0,8,4,0
5326,2987.51041214751,30239.1722342733,2,108,3,254,8,8,1,45,17,5,12,2,0,28,10,0,4,4,0
5327,3051.38248017304,30478.9329488104,0,62,3,54,2,1,0,12,0,1,4,0,1,4,1,0,2,1,0
5328,3268.17675731144,30309.691380195,2,107,2,236,8,6,1,25,5,4,5,0,0,41,9,0,2,5,0
5329,3404.12173913043,30354.4231884058,0,72,0,123,1,1,1,3,3,2,5,0,0,19,4,0,1,1,0
5330,3521.53049680275,30438.9311362518,2,117,8,295,1,0,2,9,1,1,5,0,0,49,5,0,2,2,0
5331,3648.85047032112,29844.4482646773,0,72,8,144,0,2,1,4,3,1,7,0,1,5,7,0,7,0,0
5332,3681.73261008296,30322.7622846203,0,80,1,120,1,1,0,1,2,0,0,0,0,2,0,0,2,0,0
