Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
1011.02761104442,526.80712284914,0,5,3,0
1033.77201394943,367.659110723627,0,0,4,0
1059.97522206639,591.370266479663,0,0,1,0
1062.32233502538,77.9904822335025,0,0,2,0
1134.86107395376,844.42747945729,0,1,4,0
1134.20634146341,392.445853658537,0,0,4,0
1141.26247086247,472.863403263403,0,4,2,0
1187.24844384303,569.496075778079,0,2,4,0
1222.48623716709,706.53682487725,1,0,13,0
1211.48999090082,394.221565059145,2,1,5,0
1271.66158622636,913.212249506068,0,2,15,0
1298.8306805708,525.405598243688,1,2,7,0
1362.5715835141,617.433026030369,0,3,4,0
1420.16958174905,757.342205323194,0,1,11,0
1466.6936440678,628.501694915254,0,2,1,0
1468.96265328874,126.653288740245,4,5,5,0
1470.20857618651,899.261865112406,0,1,7,0
1527.10098432373,528.801312431644,1,1,2,0
1572.21441889372,222.625854568055,0,6,7,0
1598.27351867453,798.998595900028,0,1,7,0
1590.67317939609,300.651865008881,0,1,3,0
1597.3872590109,944.325509918972,0,4,9,0
1606.41332073689,406.969296173831,0,2,7,0
1617.98342541436,147.83820047356,0,0,0,0
1690.71359484148,616.441966684578,0,2,10,0
1671.66100823045,75.0174897119342,0,3,13,0
1677.13702896294,466.905636873248,1,14,5,0
1699.30829550144,232.482047049113,0,4,10,0
1732.94635544636,800.787878787879,2,1,5,0
1742.64693077928,944.946451893774,0,0,3,0
1772.83681917211,346.743137254902,1,4,9,0
1787.12710207274,154.290574892452,0,2,5,0
1826.63815789474,37.2127192982456,0,3,3,0
1810.21165048544,714.972815533981,0,0,1,0
1844.79440230186,583.570755950824,0,5,2,0
1851.41847826087,908.755434782609,0,0,1,0
1863.22056737589,772.637588652482,0,0,4,0
1860.73084291188,479.85153256705,2,1,5,0
1866.4939101218,250.839563208736,0,5,5,0
1914.61255484306,856.129935875802,0,3,4,0
1933.61786987522,363.588235294118,0,0,6,0
1942.61564945227,697.606885758998,0,6,12,0
1963.17708978328,478.993498452012,1,1,6,0
1991.3876276958,249.781214528944,0,0,8,0
2001.92080745342,129.85248447205,1,3,7,0
2022.46292641669,894.196504087962,0,6,4,0
2049.48714772375,527.571694022917,0,6,7,0
2091.41835106383,662.117021276596,1,3,6,0
2107.55472263868,194.51311844078,0,4,5,0
2114.06464837591,348.0151371807,0,10,8,0
2145.82751454697,472.241479634248,2,1,3,0
2174.77546983185,862.659149357072,1,7,5,0
2184.5187250996,743.36812749004,1,2,2,0
2195.89107934943,536.137013307048,0,3,1,0
2289.50909752547,949.353711790393,0,0,8,0
2302.01667222407,572.900300100033,1,1,1,0
2305.8799734748,473.907161803714,1,4,4,0
2357.68631006346,887.892112420671,0,0,1,0
2404.79513274336,780.165486725664,0,0,3,0
2482.5614992722,897.463609898108,1,0,3,0
2493.29996178831,607.27359572029,0,3,1,0
2515.35688311688,794.798961038961,1,0,7,0
2524.27043838863,336.069016587678,0,7,9,0
2518.29766014576,452.679324894515,2,0,1,0
2625.02732240437,962.821190042501,0,3,2,0
2630.66822575616,800.379482382289,0,3,4,0
2640.7004048583,396.661538461538,0,3,2,0
2664.34429400387,215.872340425532,0,15,1,0
2674.58116760829,708.108097928437,0,1,9,0
2685.36230110159,871.575887392901,0,1,1,0
2724.78700078309,1141.40250587314,6,19,10,0
2744.76558891455,558.960739030023,0,7,6,0
2746.59517923362,820.631025957973,0,0,3,0
2759.94849931787,227.290245566166,0,2,2,0
2785.0150862069,665.363362068966,0,0,1,0
2784.90563165906,918.556570268899,0,4,3,0
2821.72683801554,849.75612671847,0,0,1,0
2839.4419545596,157.148770619359,0,1,9,0
2836.07411273486,594.666666666667,0,3,7,0
2862.140944683,798.304117201313,0,0,1,0
2865.73097961213,942.40129288911,0,0,2,0
2921.31707981476,202.289294470172,2,2,6,0
2927.11608742386,417.493013256897,0,2,1,0
2940.21013316012,680.818447547905,0,1,6,0
2969.03170028818,824.199258954302,0,0,3,0
2987.63209982788,911.57917383821,0,2,3,0
3014.67507356032,514.506515342581,0,0,2,0
3020.37956810631,429.675249169435,1,0,4,0
3023.87260869565,149.289130434783,2,0,6,0
3033.03562119896,746.742832319722,0,0,2,0
3034.06305939788,618.193246541904,0,1,8,0
3062.70702109217,312.321872291245,0,0,3,0
3088.04300291545,873.766034985423,0,5,1,0
3094.29624379872,78.470942593905,1,10,0,0
3122.88252883383,457.208885091841,0,0,2,0
3120.57905892327,769.500211954218,0,6,4,0
3132.75541941565,382.912346842601,1,2,3,0
3130.16107114309,581.18824940048,1,2,10,0
3157.2807106599,178.258883248731,0,1,8,0
3192.94499252616,685.921674140508,0,0,0,0
3196.60110884155,298.179165450832,1,2,4,0
3205.88552188552,554.867564534231,1,1,4,0
3208.95806451613,84.9852534562212,1,4,5,0
3234.01591144933,776.04219993082,0,0,0,0
3234.50245441795,448.632187938289,1,4,3,0
3233.79875518672,182.475933609959,0,2,1,0
3287.10088016249,244.77048070413,0,1,5,0
3288.97811816193,715.530999270605,0,0,2,0
3317.59098908835,601.638859556494,0,0,1,0
3326.75079502746,898.763515466898,0,3,4,0
3331.04086265607,365.520147559591,0,7,7,0
3352.15261044177,186.492753623188,0,4,10,0
3352.24204018547,41.2012364760433,1,3,3,0
