Xpos,Ypos,TXNRD1,EGFR,LOXL2,GAPDH
22588.6805730083,5835.91605931138,33,3,5,180
22694.8437656904,5625.61732217573,12,0,1,75
23297.2472557135,6363.89544718373,19,4,57,37
23543.1117938429,6210.63903693022,20,0,123,43
23934.6123804463,5684.35866099894,13,7,123,76
25753.9487898983,6513.61662574535,84,0,53,192
25825.8001686341,6611.39409780776,58,3,57,93
26024.1993830167,6655.77057963955,80,2,59,140
26027.5441910192,6646.66488477073,189,10,133,355
26004.5452812202,6732.14489990467,392,10,265,861
26479.0806754221,5675.49798981506,88,4,120,193
27155.5139949109,5792.6470043951,527,9,270,739
27480.0939457203,6108.37160751566,110,0,35,289
27643.8,6344.49518413598,299,0,143,471
27788.0857980934,5691.43705695429,268,1,145,901
28008.0960170697,6430.01564722617,8,0,5,62
28081.1697612732,5717.73691825416,957,8,261,1475
28518.7111517367,5932.98374974609,419,3,312,1076
28733.425483504,5746.70961319681,146,1,103,483
28819.3905357629,5819.96654881697,214,4,136,591
29175.9721903011,5673.64697770627,526,4,481,1099
29190.0486344035,5893.43363679923,395,5,187,912
29202.7018945446,6072.31248573385,182,2,308,566
29565.5680291153,6155.22312430011,160,3,109,451
29693.5474268416,5924.46922300706,274,7,232,723
29892.3529226901,5897.53205531113,217,1,186,647
30386.8182179793,6023.95306284805,29,9,91,168
30384.1551122195,6441.34912718204,183,2,116,452
30836.3393996248,5926.34596622889,45,1,158,212
31298.9442705072,6441.60237946149,126,1,29,622
31363.5836802664,6211.1873438801,10,0,53,105
31495.9622054974,5824.56397251309,192,2,55,353
31970.8636363636,6491.96638409822,181,1,127,725
32005.9068209501,6372.09896467722,279,2,29,862
32302.2350307196,5723.11965010934,523,8,159,1159
32433.2959238258,6188.40611961057,1319,4,555,1057
32565.7453301012,6106.60017111079,1017,8,555,1021
32836.4556213018,6168.10608622147,418,6,67,358
32898.0289955927,6063.71816283925,544,10,143,631
32960.3762799939,6478.75255998777,130,7,212,964
32971.5298660005,6272.26936179877,70,4,40,228
33080.8534573393,5836.55503437121,129,10,274,571
33298.0148165033,5623.57647595168,70,3,102,472
33368.8260954617,6132.23395931142,469,4,233,470
33493.4666807254,6106.6712357655,449,2,241,465
33722.9537852904,6389.74159323863,121,4,95,555
34013.2637863947,6283.29894002415,1143,9,630,1050
34061.5251246644,5671.84100498657,398,6,221,645
34107.3981257239,6163.60145309045,1245,10,566,1504
34498.8100336224,5886.21960714918,47,2,65,204
34441.4073650067,5898.26998664377,79,3,116,544
34578.3067645516,6686.31410592554,189,10,91,458
34562.6518087855,5871.92097329888,74,2,152,483
34745.5510557286,6001.1633783316,85,1,172,385
34967.3314621077,6325.98877264608,968,6,184,923
35001.7587412587,5785.87917637918,172,4,197,445
35183.1707798618,6158.5791378743,154,2,83,190
35210.625,6014.62003722084,563,3,267,718
35317.6273678258,6040.80916030534,535,6,403,735
36018.0795498642,6346.71478463329,9,0,19,55
36174.4914067473,6103.86155315086,17,5,42,42
36306.2379194631,6414.63993288591,10,1,12,42
36501.5132689988,6062.64565741858,13,1,91,106
36614.0079146593,5774.90880935994,33,2,165,115
2487.54648829431,7243.12040133779,10,2,24,37
2640.52276295133,7313.19858712716,18,3,47,61
6373.07818052594,7406.52061122957,48,0,107,109
6546.07791884491,7234.65795369679,82,5,76,238
7139.12257368799,6513.67289719626,163,1,102,498
8584.26299045599,7425.20201484624,510,6,113,1202
8703.55610479486,7404.86406327237,409,2,127,1007
9289.7222112537,7226.87462981244,562,2,225,749
9259.68348623853,7006.46559633028,405,4,143,565
9263.16378859236,6657.42673992674,116,1,83,674
9365.84661690344,7597.9441367686,299,9,193,675
9382.45037765677,6992.92341471983,453,2,64,1019
9384.66451872735,7521.60732984293,82,0,22,296
9496.52499144129,6640.62632660048,541,9,359,1423
9497.68800735182,7327.5519987747,438,2,129,792
9504.532878189,6503.54329859863,207,3,168,585
9598.83069585953,7175.71125081292,748,2,330,1076
9629.42659758204,6955.69106217617,492,11,227,792
9679.25377643505,7309.41465256798,217,4,42,559
9703.36525408182,6704.96110805357,622,12,446,1448
9792.96299688588,6835.05642058985,526,14,321,957
9822.36952861953,7081.21885521886,900,6,459,1302
9907.16132411481,6675.79991619526,553,7,170,950
9946.33384409117,6877.9536487263,664,6,275,1281
10009.2857421114,7202.86443319049,699,6,482,1112
10014.5235686365,6685.89054955162,550,12,205,886
10278.0178504322,6548.79688087185,663,4,373,1192
10291.9211609716,6703.64635652532,405,1,138,729
10280.1222753854,7205.52977139819,434,0,95,629
10419.4690578429,7078.81384187926,381,2,56,672
10438.1728868267,6898.49001412144,741,10,313,1143
10456.9852997327,6695.41370752196,658,8,220,1069
10538.7513108614,7021.36229712859,163,0,40,400
10574.8119325551,7310.03588413316,653,1,104,802
10610.9200991019,6604.65345308145,539,2,149,877
10623.6777469991,6708.43767313019,434,2,144,693
10688.1414578588,6865.40637813212,447,2,150,853
10701.7634379263,7060.54652114598,288,2,119,611
10705.1674229759,6526.24982087413,432,5,280,846
10748.6749389748,6727.42819365338,340,12,107,722
10828.8505130597,6999.60004664179,710,5,253,1434
10868.4196147799,6795.04520440252,491,12,283,1075
10955.1269170927,6584.35585685708,914,10,322,1573
11056.3595825427,6729.55075901328,594,8,211,1178
11107.0231160425,7409.75265834489,348,3,105,565
11245.3815176909,6657.50698324022,655,3,336,1096
11421.0619843453,6819.78146816162,782,4,335,1420
11794.076147427,7020.77051460362,70,3,36,196
11834.8647402398,7194.91269597295,248,3,58,510
11860.0825645756,6830.72924354244,237,7,170,586
11857.5026041667,6993.18005952381,114,6,53,259
11989.5618872549,6822.9537377451,40,0,73,234
12187.816892725,6864.45232223592,80,1,68,885
12673.1841269841,7328.58816738817,232,0,14,478
12852.2851571732,6808.40935948948,410,11,496,1441
13151.0531343284,6669.57194029851,71,8,36,708
13286.914893617,7248.7688449848,170,3,410,819
13337.4720394737,6948.53567813765,133,3,166,1105
13429.1678502799,6647.20728548751,342,11,422,1748
13529.7086378738,7380.9146179402,32,0,70,351
13677.4262198707,7332.71266901822,99,3,313,769
13683.930071599,7053.70453460621,313,1,359,1304
13896.1988172346,7251.24809912701,271,4,102,354
13948.5985347985,6941.86384092098,225,2,81,103
14151.3306816791,6838.97503365561,329,8,127,3
14439.3055950381,6682.94831373562,325,9,193,1
14491.1342782544,6840.11991794107,56,2,43,0
14603.2217881944,7182.84403935185,450,1,74,2
14746.4722573649,7393.59606000361,130,0,93,82
14796.2814854682,6806.79300322928,152,5,216,368
14842.8509305966,7204.63280570534,235,2,20,358
14949.7937700321,6940.0367588141,112,1,213,840
15084.4805571677,7359.79222286709,119,2,7,206
15169.5282331512,7292.93156388238,262,18,78,554
15267.9341131535,6592.32179517785,97,0,308,921
15467.5214877119,7346.84110921277,607,5,190,715
15480.9134548811,6576.92234018001,99,4,313,786
15632.6480529023,7810.9309331374,0,0,0,38
15775.8711971553,6941.80906756223,823,5,449,1331
15826.2749074962,7233.9979443607,902,4,288,1195
16006.6947499113,6696.38949982263,257,12,189,914
16148.0086756559,7044.36291418417,298,5,176,1116
16412.4141916841,7283.48739765612,370,3,94,1104
16548.0489498645,6922.61161924119,258,12,163,494
16562.8542074364,6822.50065231572,272,3,142,741
16644.592345832,7030.227145956,433,4,139,915
16643.462527286,6778.94276012612,251,2,84,458
16739.9844027911,6769.43261732111,169,9,93,576
17114.8746632639,7109.79710761378,129,2,71,1009
17157.1328391575,6755.60289445817,211,3,187,1119
17158.4911227154,6925.34125326371,124,6,107,722
17489.6308812819,7311.21514930808,131,3,87,736
17571.2901111111,6725.44933333333,259,11,228,1120
17578.0860587252,7001.10491764144,229,13,63,775
17849.707960506,7391.27044122185,267,6,54,521
17885.2414207504,7213.39644812392,503,3,125,1165
17895.1778853426,6635.293147784,1245,8,789,2191
17987.8910312591,6876.28790534619,551,6,524,1001
18034.8268587225,7216.54430379747,458,4,101,1061
18150.7296305358,6889.8646929288,369,9,342,917
18261.9081698642,6989.46885104548,419,9,275,926
18350.116078044,6553.38058779946,589,8,246,1158
18372.5423578199,7261.51392180095,459,0,45,659
18424.1363220494,6754.08485818847,457,3,227,1014
18546.6179775281,6510.33707865169,327,0,96,419
18810.4057798892,7086.97703879652,12,0,13,60
19022.126984127,7196.49931972789,11,1,5,43
19095.7017469109,7277.95739241585,6,0,9,41
19098.273154848,6588.52677279305,9,0,23,123
19115.0137096774,7057.76290322581,12,1,20,55
19185.1753554502,7134.05619498984,3,0,1,25
19203.6162900188,7239.60875706215,18,0,2,51
19377.1691657055,6891.97885428681,20,2,57,115
19428.552006233,7432.81262173744,13,0,30,110
19446.6665329053,7147.90208667737,15,0,23,56
19676.5949445129,6932.77034525277,29,4,135,147
19856.2522497955,7296.38178347423,17,0,15,108
19880.835770235,7175.79843342037,5,0,41,79
20078.3744990893,6572.93078324226,32,2,157,153
20252.0630434783,7796.2397826087,26,3,1,135
20302.5153970827,6591.01580226904,25,0,154,147
20859.6348505435,7123.91338315217,9,0,97,108
21350.2372275813,6662.11361200429,0,0,63,101
21593.3591160221,7146.4347641309,5,1,61,99
21755.4330229226,6987.62714899714,2,0,112,99
21810.8838978446,6632.95182032241,22,6,326,447
21951.7833197056,7244.5825838103,5,0,30,95
22091.5174858223,7249.41635160681,4,0,25,93
22963.1964085297,6743.24494949495,46,1,233,273
23144.3990470518,6677.83055390113,14,2,66,105
23270.5934224792,6660.1572099747,42,4,131,173
23373.1724264034,6946.41415249589,24,5,98,100
23809.26125,6515.64291666667,67,0,134,134
23844.057496361,7236.05203784571,12,0,36,55
24200.1606257154,6746.32163296452,9,0,0,88
25249.3438395415,6629.55423659435,10,0,23,30
25286.5563936782,6535.57435344828,21,2,45,42
25416.1792782305,7085.80869227784,8,1,25,38
25818.5537475345,6652.73767258383,247,0,156,534
25836.9394654088,6560.94025157233,207,4,119,359
26199.4332681018,6575.30763209393,360,3,241,779
26394.1923261391,7349.81486810552,55,3,70,73
26657.4152110626,6992.42430858806,39,1,99,127
26832.6011198946,7092.54677206851,19,3,76,48
28049.0994344958,6670.42648444863,6,0,5,67
29947.1757827235,7241.75782723501,420,7,163,766
31504.7093675804,7069.12087200518,201,4,429,1186
32125.7576416714,6770.21236405266,545,0,182,617
32079.3096955128,6685.93709935897,169,0,100,260
32152.7184347826,7185.47652173913,297,31,380,2036
32210.6516308119,6643.31380985427,648,0,268,675
32720.5055744813,7414.91297615361,168,12,108,590
32472.7636512772,7296.03011483478,430,12,678,1095
32736.7900202634,7403.77228976697,265,7,103,1007
33007.3093069918,7275.75351134434,403,9,693,1794
33035.3987259066,6795.42126755962,207,31,593,1968
33283.5767668562,7276.79082047116,890,8,1286,1409
33527.8343520782,7043.41992665037,196,1,109,454
33832.5067750677,7353.85115697311,268,4,591,1112
34096.9679654663,6900.92184482563,826,19,471,1574
34250.4670433145,6824.33765370555,823,17,296,1497
34562.6121192482,6684.17336357745,188,2,68,575
34574.3193624557,6682.6759149941,70,0,39,219
34567.8130730553,6878.26264418811,212,4,137,781
34940.4448367167,6636.20423654016,116,1,41,540
35066.7621359223,7066.70797936893,147,1,80,284
35336.7657058389,7331.21507760532,717,7,880,887
35166.0489243581,6764.59993060375,14,0,130,152
35722.8967642527,7121.86286594761,262,5,416,612
35741.4151359295,6892.26524614254,52,4,215,227
35874.526637869,6538.7649388049,18,2,171,189
36844.286333202,6903.44033083891,19,0,62,182
36934.094637224,6971.19794952681,38,2,34,212
2312.30062893082,7680.60691823899,10,5,215,221
2866.83356410967,7456.64663528109,20,0,81,94
3015.90849008643,7585.51398068124,43,0,48,64
3862.37767017944,8077.72685844489,12,0,2,72
3919.43685173887,8185.87278828554,27,7,22,152
4088.49421776129,7676.80864062841,54,6,110,1260
4196.21434262948,8223.28844621514,214,6,71,1163
4444.96437346437,7574.08845208845,12,1,29,151
4721.23895474138,7946.11233836207,271,4,154,866
5403.12781954887,7558.16374269006,14,0,114,52
5565.5370528109,7539.55153321976,12,5,84,74
6573.48744924326,7646.15688445921,10,0,51,141
8373.0178435839,7603.85876993166,605,15,337,1480
8938.10922719971,7737.53203640907,577,17,327,1061
9198.53998876194,7695.230754823,935,12,350,1603
9355.12914994527,7852.93797883984,1154,4,593,1681
9373.01888368984,7568.73830213904,197,0,66,394
9439.72224846481,7462.37883797827,200,2,39,477
9657.10871404399,7680.36400169205,569,15,394,1425
9695.61555915721,8266.88168557536,23,0,36,66
9711.1311844078,7445.90104947526,253,7,100,869
9812.15971053517,8194.54106361494,520,14,156,883
10266.0338999056,7694.35335221907,144,9,71,631
10545.1972685888,7440.931107739,449,10,157,802
10614.7977758267,7652.79865378987,452,6,116,1166
10652.6178591237,7901.80338325014,498,11,173,1277
10784.4314393939,8289.95984848485,40,0,62,80
10936.4211647727,7766.22727272727,666,13,279,1415
11023.438221317,8187.0577053632,185,2,61,724
11072.2062875309,8294.62380784175,126,2,63,572
11109.6188207266,7434.54318046456,462,9,122,1155
11204.9589362534,8200.32264372311,50,0,16,204
11247.5064159952,8303.62906595046,96,3,40,356
11391.4872131148,8075.07016393443,33,1,5,195
11383.8439363817,8231.10039761431,29,0,2,168
11479.0868804665,7782.69271137026,154,7,88,525
11489.6916624301,7462.97585155058,309,3,22,567
11707.9027813881,8144.64725760333,335,4,67,946
11759.3244598765,7803.74209104938,304,9,177,1007
11936.4156781846,7501.23156266117,419,10,137,1127
12335.0562187139,7881.88120908741,151,4,118,1033
12478.5719381688,7925.08799048751,196,6,57,835
12655.6124155677,8035.04277902863,210,3,37,608
12720.1167766902,7772.72979740496,275,2,119,769
12779.0134175217,7791.76874506709,287,7,77,733
12995.0836552551,8155.75769282003,669,6,89,1058
13060.7882619974,8326.75810635538,103,0,40,219
13093.9233829569,7565.7818275154,97,3,390,1163
13329.1204223029,7765.01616628176,85,3,115,648
13433.8348559382,7898.50152260483,99,2,96,500
13428.6187455955,7791.38830162086,73,8,216,536
13563.8206807964,7597.73551701991,277,17,683,1663
13653.4864800191,8622.75711892797,382,6,312,880
13781.9643028654,8008.72034576597,403,12,162,732
13846.4987392839,8125.84047739116,316,1,50,550
13989.8480081198,8153.17457498097,332,6,37,487
14030.4885569742,7636.91158756926,346,2,80,1051
14107.5741203178,7950.6819523269,399,3,60,902
14195.1850220264,8292.33113069016,220,1,44,585
14320.2400503778,7697.1983627204,336,6,119,1003
14327.8974871502,7478.75456881782,362,12,145,772
14372.0690704753,8058.17302739405,73,6,17,640
14446.3150193263,8275.9516841524,35,1,9,492
14592.31843927,7483.82740717432,173,4,105,442
14639.9005958436,7769.05173666618,379,14,175,1180
14685.4513975331,8207.75138621704,139,3,37,791
14749.1223097113,7425.42362204724,114,1,94,204
15598.9926882769,8340.79307823544,165,3,158,619
15711.367032967,7795.60274725275,138,1,31,781
15934.6770858971,7547.04651735171,768,8,250,1518
15910.2007557289,8025.87030716724,202,0,79,1010
16051.1708345887,8252.46640554384,75,0,12,389
16134.2927221552,7498.18254925613,510,3,104,1174
16212.3230076035,8137.01703745424,167,0,18,607
16302.9376157243,7692.54037886341,257,5,216,1302
16339.5878975772,7949.71707429096,955,9,174,2224
16407.6562207671,7499.72871842844,432,6,205,1096
16719.1976565274,8255.57888507516,643,3,602,1409
16804.7667860858,7986.45429330868,363,0,283,1358
16994.7400034323,7665.63463188605,140,2,236,757
17100.4264684762,7850.77445066782,333,6,363,991
17028.0653697611,8331.85481333143,417,3,267,1017
17052.4374112972,8103.5628725518,358,7,222,1014
17167.1389221557,7509.24777112442,212,8,286,859
17250.5280882774,7732.66236744053,349,6,457,1171
17492.2091923835,7546.06329612607,322,4,400,1411
17589.6217923411,7841.99039347283,265,3,193,573
17583.5461451885,8134.02743387732,967,8,436,1621
17611.5505952381,7863.14054232804,165,0,49,280
17738.3256242906,7790.9956015891,157,0,227,807
17850.4619072989,7418.11188066063,149,4,139,591
17995.3212336892,7558.49703440095,249,3,322,915
18160.5384356035,7799.70498988537,271,2,296,753
18248.4079096045,7840.04934086629,66,0,140,254
18488.6426512968,8297.09221902017,6,0,24,41
18685.8243006993,7521.24388111888,9,1,93,113
19081.8149350649,8313.00881261596,7,0,2,33
19126.6899696049,8235.68844984802,10,3,25,74
19172.6587901701,8345.54678638941,2,0,4,22
19269.0520361991,7887.91666666667,16,3,123,137
19563.7844700325,7888.47446117508,21,0,0,123
19932.6123332131,8169.04994590696,15,0,1,70
20242.7896539911,8287.6937307297,44,2,118,130
20264.0797563002,7811.06923289947,19,2,0,219
20460.0280830281,7543.18681318681,46,0,19,440
21107.3129697745,7640.11194626579,67,2,27,354
21301.039894618,7954.09409108017,22,0,64,108
22066.5689856199,7957.20481927711,41,5,135,160
22449.7598360656,7529.80163934426,74,7,164,165
22554.9262939959,7493.21739130435,20,0,122,102
22752.947290822,8091.96277183929,28,3,103,74
23906.0414862915,7916.57756132756,22,1,114,90
24075.5927327782,8203.35162755488,20,0,87,165
24364.813298272,8120.63486100676,14,1,38,60
25577.8006782216,7559.04973624717,19,0,192,112
25776.959566075,7521.4036817883,47,1,221,145
25993.9427675421,7587.106624853,22,1,109,90
26325.3162393162,7658.97474747475,68,18,192,156
26749.6680244399,7808.48431771894,51,6,149,148
27086.4364346591,8260.31782670455,28,7,53,83
28048.6157041961,8251.02201911093,18,3,48,115
28316.6424632353,7731.59528186274,26,0,142,142
29118.1448230668,8107.32929226737,10,0,54,89
29388.0890855457,7724.78436578171,71,0,248,302
29590.0835795694,8473.28725200507,433,18,732,993
29718.6018099548,8056.50743374273,102,15,375,819
29809.3229416467,8239.70446499943,74,13,235,715
30271.8162553648,7705.18025751073,213,3,226,391
30588.2274489796,8325.27867346939,162,10,492,1142
30866.3160390516,7508.28535564854,451,13,399,1023
31144.4089383771,7608.07199511897,445,7,430,939
31217.0987202925,8135.65411334552,56,0,29,281
32408.9774919614,7669.71563504823,300,7,364,1122
32616.3049668165,7951.99400556626,846,10,1134,2054
32598.8190158465,8352.66872393661,242,6,505,1515
32742.0414891804,8327.69696711535,163,9,625,903
32901.6387345679,7775.50709876543,456,16,341,1100
32913.7002477291,7956.95375722543,540,10,339,1510
33080.0679122665,7854.80194963444,574,15,480,1338
33662.6942084942,8140.20617760618,263,0,74,737
33324.1198895028,8155.78895027624,701,8,945,1133
33409.3531276063,8079.67206005004,191,6,311,293
33428.1834988018,7946.17733652859,381,9,482,594
33510.4740666857,7708.37802792818,206,0,109,548
33501.1655913978,7590.54032258064,58,7,184,477
33694.0040233353,8172.95332931,196,0,122,596
33728.5976829911,8340.64612954186,348,7,102,1592
34585.5559271646,8347.96098104794,236,11,189,465
34341.8177991948,8542.52317921191,49,0,15,124
34420.8410663559,7573.26739019594,64,2,2,441
34612.5760761754,8356.58172981551,422,19,442,1142
34774.4485117041,7857.92572969849,978,12,261,1496
34876.3330042777,7689.38696939783,426,18,93,825
35421.4481977732,8350.26325721834,198,7,146,267
36053.3364987614,7951.71635012386,5,0,38,40
36216.7432747299,7499.25714890913,66,2,137,313
36891.891936628,8075.12816268621,31,1,83,137
136.949930458971,8433.96569309226,27,1,150,209
624.481259968102,8992.96132376396,26,0,77,126
1605.4849179076,9222.90588010691,46,2,28,127
2614.61886792453,9156.30080862534,34,0,122,145
3509.86899563319,8813.46579330422,13,0,97,101
3737.00545596259,8458.40452065472,12,2,56,146
5983.7233201581,8445.62127200862,49,15,150,208
6089.17679127726,9185.22702492212,30,1,55,71
6714.79581151832,8824.77388743455,34,1,134,75
7097.31881051176,8923.32607192255,22,3,64,54
7530.06569054214,8726.55203798971,44,2,118,157
8050.30758426966,9017.74157303371,24,1,87,118
8226.21228163049,9162.32874536792,10,0,34,79
8404.4275,9221.83333333333,17,0,35,59
10293.6682218766,8421.61845515811,330,10,237,863
11293.7551944592,8451.61774107618,152,7,147,519
11389.8876404494,8527.56803995006,129,5,155,683
11460.1922980116,8603.19859048578,192,5,255,943
11544.9658864542,9059.36578685259,71,3,74,526
11639.7345066931,8611.59543877045,195,6,399,923
11920.8241179568,8407.54634017904,73,1,153,478
11932.7650020137,8600.08376963351,183,9,350,804
12051.2662319251,8679.25290615254,20,6,53,107
12157.1821325648,8717.73285302594,62,7,85,266
12321.5787704131,8371.90754082613,308,22,138,952
12399.9066566095,8836.3352819159,488,12,254,1274
12450.3234114418,8951.23918091619,302,10,189,779
12626.4291868605,9132.27652127087,149,6,123,617
12849.6034912718,9273.32751454697,77,2,28,337
12957.8048109966,8455.80068728522,16,1,109,177
13098.9454674221,8970.7354815864,42,8,61,158
13287.9596384276,9005.28799663654,485,12,167,747
13352.4187734668,9169.83128911139,258,11,114,634
13429.5532658051,8846.40691582256,155,8,141,450
13562.7290732436,8590.4831838565,95,2,160,203
13598.6574242977,8494.71908062751,370,2,279,900
13646.7147505423,8617.55892986262,83,3,78,143
13672.2858103564,8372.94485541359,245,8,228,788
13836.6621621622,8508.00028449502,346,7,257,1028
13881.5634920635,9160.56105006105,559,3,112,667
13997.9394438723,8494.95221421215,165,6,31,417
14046.5723055935,9018.63005911778,59,0,20,407
14140.6491271207,8493.16166707647,280,3,150,601
14157.758634458,8850.34278299062,116,7,24,662
14319.4071193144,8946.14423203692,358,4,127,669
14344.24092037,9238.29190164674,439,1,22,618
14398.6727490996,9113.82136854742,344,2,38,364
14463.9925946242,8719.66566099835,271,3,254,1200
14462.6724258697,8394.01307494747,67,2,69,936
14525.4299001033,9134.50499483293,117,1,20,263
14671.9556047198,9067.43805309734,213,2,118,665
14817.8782320723,9146.06980002547,279,0,58,706
14879.0688513737,8867.86660046342,256,3,121,874
14942.7780110994,8562.86005699715,243,12,174,887
14954.0216874629,8717.76678550208,125,2,82,740
15038.0195773773,9088.61808576756,235,0,28,433
15169.3811372745,8488.50513527054,330,4,174,1207
15242.9494644743,8596.03529944185,205,2,166,863
15275.6033268102,8994.77299412916,335,8,178,827
15438.5428994083,8593.70221893491,140,7,198,794
15462.7360803234,9259.84352588343,385,1,113,944
15639.259210236,9023.72777410104,755,3,355,1106
16647.0158641804,9136.71333147787,204,0,45,559
16800.9446783796,8907.87062581676,218,7,47,658
16962.0656465187,8963.08706962509,181,4,45,404
16991.2651120375,8546.91948931735,480,5,284,1331
17074.925689173,8801.10374217606,306,3,108,865
17093.6478701826,9103.32413793103,134,1,16,321
17171.3855376546,9129.70363431997,43,0,20,166
17304.6929988768,8699.53650318233,140,0,167,825
17443.2585680353,8706.96012894469,94,3,130,424
17576.8240356083,8658.26943620178,121,0,111,355
17733.1417235359,9015.73702586891,357,1,328,707
17876.4053911205,8650.5161205074,144,2,248,769
17956.4133681852,9293.09596713966,338,1,59,472
18076.2053020962,9275.99321824908,930,2,90,1326
18195.5752298016,8625.42888243832,515,6,258,776
18239.7170305677,8872.53187772926,918,3,283,1086
18320.4623567921,8826.44967266776,70,3,128,97
18399.8292548804,8543.38603244432,43,2,66,72
18843.2852386238,8457.9174990751,16,2,12,48
19095.0367454068,8465.6334208224,10,0,7,43
19161.1474637681,8817.50688405797,68,4,29,134
19435.4056140351,8584.75157894737,7,0,18,67
19529.6728847435,8681.48667554963,14,0,57,101
19545.913250366,9197.87298682284,17,1,85,118
19585.8099532398,8788.84569138276,14,0,106,131
19890.8900913088,8619.25803178898,24,0,127,130
20008.7641543455,9003.39523981248,17,0,63,114
21733.1631126076,8891.63075196408,10,5,182,111
21732.8986889154,9028.76599125944,2,0,38,45
21756.7489991994,9130.10088070456,5,0,30,48
21782.5178236398,8500.89430894309,6,2,105,71
22125.5872434018,9069.91239002933,18,2,32,60
22177.0798658872,8584.46758940853,28,5,117,246
22241.4737331474,8582.47466294747,30,8,61,227
22456.5421932328,9047.40195678761,6,0,21,63
22750.0443290735,8804.16373801917,8,1,87,122
22764.024137931,8902.65,5,0,31,83
23751.1164701679,8720.98106466595,48,2,170,168
24132.5576364223,9144.87600904101,58,0,16,87
24158.8298202108,9284.57656540608,44,0,77,160
24458.0396675482,8727.90819795995,10,1,101,109
24569.5912186943,8568.62055957246,46,8,195,206
24506.7011822258,8350.29025682837,33,3,190,207
24537.1010830325,8827.22543120738,23,0,79,74
25017.959039548,9182.21927966102,6,0,55,71
25101.2698244872,8441.50496933813,40,5,70,276
25115.6020691395,8744.87408528892,258,9,152,655
25119.1160401002,8871.7709273183,219,2,113,574
25789.730152814,8387.24860231085,17,1,98,139
25890.2157299202,8526.02745316268,10,2,35,65
25909.6122536418,8566.0205655527,15,0,69,95
25996.3793508017,9239.64020336332,22,0,63,100
26104.379984051,9263.78349282297,5,1,13,30
27006.5578208556,8658.99431818182,21,0,99,99
27139.697518444,8597.94533869886,13,0,129,119
27301.0797034291,8692.80691998764,40,4,189,137
28656.8450226244,9156.46945701357,5,0,12,50
28674.5689410092,8641.20824449183,21,0,38,102
29257.580351538,8928.2303829253,28,0,37,85
29600.4801548887,8481.03969022265,375,3,652,986
30140.497469747,8710.94389438944,366,20,834,1676
30150.6842689502,9030.33935934031,415,15,681,1716
30351.7053894496,8509.94696248334,478,22,1119,2350
30456.7760869565,9195.27357859532,356,7,407,1141
30629.2349570201,8465.81375358166,62,5,78,446
31368.1507537688,8871.42780569514,600,9,678,1365
31366.9350180505,8756.25030084236,472,14,630,1238
31834.0725752508,8943.40903010033,296,0,71,1250
31796.4528910389,8420.7802349689,507,14,558,1397
31859.20321896,8949.35638486028,203,6,62,585
31925.0367753101,8574.28655898471,569,24,591,1813
31971.3426803712,9289.48867378505,521,22,388,1708
32051.5168283808,8773.91949666464,168,9,116,746
32088.9919354839,8908.910418483,170,3,28,516
32180.5549568966,8863.01652298851,17,2,11,130
32470.136059877,8517.79537556803,391,13,664,1604
32679.0356120827,8921.884472708,491,15,306,1713
32889.5417690418,9183.79821867322,142,0,28,344
32905.759155991,8579.51906556142,252,18,552,1660
33395.7714367242,8968.76045084891,476,21,586,1866
33594.8142952572,8787.22311289245,974,14,298,2279
34342.0635506877,8541.34347936831,18,0,6,38
34317.6138272669,8624.87486538876,96,3,36,360
34352.4332903938,8504.97515642252,109,1,47,415
34548.2082422204,9239.41093355761,53,0,60,147
34713.7581192438,8989.14622717725,121,1,35,897
34710.9664145907,8820.66570284697,178,6,90,756
34756.2547311505,9092.38990687894,108,1,16,402
34936.0116113261,8812.4400081483,209,7,97,861
34983.1454225352,9164.95985915493,395,1,118,978
35067.9939016643,8650.97090585694,310,9,192,1278
35045.0977373455,8864.40377886634,152,0,88,632
35119.2782139352,9259.87046123651,563,2,200,1072
35420.246579602,8356.48320895522,529,18,496,786
35448.8536495679,8887.39455782313,431,3,255,1258
36282.6933673469,9261.91275510204,33,3,100,136
36953.5377081293,9224.79138099902,33,0,56,96
2343.39571845605,9497.08725267596,28,1,293,238
2397.06195502524,9363.54658100046,43,4,219,232
3131.49938499385,9827.0434604346,16,0,103,78
5199.85881435257,10148.6786271451,9,0,103,94
5508.80345394737,10140.4366776316,32,2,103,102
5537.1423690205,9938.70766894457,12,0,66,71
5665.92611508342,9544.83861082738,27,1,185,124
6508.40758468336,9709.39027982327,25,2,48,56
6592.22905706192,9952.46013759612,19,8,23,37
6796.08116063919,9352.80319596299,21,0,102,75
7055.74769354192,9684.05655836342,60,0,146,69
7129.96430248943,9301.64161578206,37,0,64,77
7426.56496152105,9389.89588048891,56,0,85,125
7849.62103692652,10019.1790376725,142,4,56,397
7995.90331384016,9988.84483430799,329,9,168,652
8078.35249801745,9925.23076923077,159,4,51,284
8285.82575757576,10104.371657754,22,0,49,96
8379.47486214726,10122.5277327279,8,0,60,74
8452.65928906774,10023.119047619,4,0,32,33
8481.83227104998,9406.19456558202,6,0,66,80
9215.90044158972,9329.35808912083,65,1,252,266
9503.68560540447,9960.23575264161,34,1,47,74
9606.88550398691,10169.606419955,35,4,40,190
10624.5009248983,9815.82722900481,10,0,112,121
10826.5068980863,10121.6404094348,4,0,47,61
11358.9448148148,9813.17617283951,599,7,282,1019
