Xpos,Ypos,NGFR,NRG1,FOSL1,VEGFC
10051.7247040855,491.791523482245,0,2,6,0
10159.6476154428,569.811884935655,0,0,4,0
10238.8330645161,453.639247311828,1,0,4,0
10254.8859427609,763.582491582492,0,0,2,0
10313.378034222,816.813768404298,0,0,4,0
10325.8379391101,166.257611241218,1,1,6,0
10524.8837016575,91.8707182320442,2,0,9,0
10628.8485069192,646.534959941733,1,0,2,0
10868.9305926321,408.227175654031,4,0,26,0
10895.1919789612,918.817882971729,1,2,10,0
11007.0675626589,269.539048310934,1,0,10,1
11143.8667888787,493.98961197678,0,1,1,0
11184.7621396055,728.947647951442,1,2,2,0
11581.1129326047,282.482175383815,1,7,37,0
11653.0507312614,180.888939670932,3,9,10,0
11762.9075356415,724.165784114053,1,1,2,1
11876.9362400375,769.812001875293,0,0,1,0
11891.8011982571,854.436819172113,1,0,2,0
11905.7948094079,601.118815896188,0,2,4,0
11957.8731088336,477.745729624207,1,2,7,0
12148.6989404457,213.166971136281,4,2,4,0
12155.4013967409,671.833056202195,0,4,0,0
12178.545034642,482.099563767,2,4,6,0
12278.6927263731,115.210291934686,3,4,18,0
12333.7641723356,338.22947845805,1,1,2,0
12425.2124271845,236.182912621359,0,2,7,0
12477.2528390114,568.380761523046,0,0,3,0
12516.6273913043,145.087826086957,0,1,2,0
12678.1539115646,823.484693877551,1,19,12,0
12688.5568459658,76.1393643031785,1,1,4,0
12946.5669039146,482.886476868327,1,5,9,1
12980.6536710302,775.762948207171,2,4,7,0
13283.1428209031,185.645357686454,0,20,44,0
13408.192976906,600.043340714964,3,4,3,0
13395.8144034396,501.618774632748,2,4,6,0
13584.6852300242,651.759252853684,3,5,3,0
13629.9592529711,149.64233163554,0,1,4,0
13612.249836708,380.152841280209,1,2,8,0
13661.7230011368,866.787798408488,0,2,5,0
13760.6477547728,813.301425114278,1,2,8,0
13783.4499714122,60.6540880503145,0,2,0,0
13829.1660516605,137.809963099631,0,0,2,0
