Xpos,Ypos,NGFR,AXL,LOXL2,GAPDH
9699.51316832555,207.022461023518,0,0,0,251
9663.84717948718,802.415384615385,0,0,0,103
9658.93501805054,447.757400722022,0,0,0,155
9742.04851533344,719.078695440532,0,0,0,363
10012.353635341,724.38725841088,0,0,0,956
9806.73667629299,493.684431609346,0,0,0,190
9784.40766331658,367.363065326633,0,0,0,177
9856.67696629213,42.6294475655431,0,0,0,108
9891.70006793478,420.826766304348,0,0,0,115
10007.5178756775,228.916214969438,0,0,0,260
10012.174764322,411.043872371284,0,0,0,140
10151.5895671754,547.764073054791,0,0,0,187
10219.430239705,216.80086047941,0,0,0,257
10263.2701195219,321.097211155378,0,0,0,114
10327.1309481216,281.002146690519,0,0,0,98
10469.3132664437,776.784772771985,0,0,0,149
10411.723470988,37.6931521170936,0,0,0,241
10525.7868190989,88.5948217888366,0,1,0,266
10556.5333333333,455.511943793911,0,0,0,265
10225.2877935825,455.487595104201,0,0,0,248
10202.9992761491,361.067680057908,0,0,0,191
10252.0200907323,581.327932598833,0,0,0,133
10288.8612975391,660.015212527964,0,0,0,431
10333.1895833333,188.397222222222,0,0,0,323
10326.4176305095,375.536730228196,0,0,0,266
10391.4624266862,492.352272727273,0,0,0,443
10337.8632897603,286.811002178649,0,3,0,119
10366.7732851986,592.4,0,0,0,277
10380.5681335357,738.159635811836,0,0,0,162
10389.5026296018,858.64162283997,0,0,0,79
10441.1875,253.643857758621,0,0,0,249
10502.6795204148,789.045042125729,0,0,0,229
10517.7273736813,84.2970571904497,0,0,0,142
10515.3619447779,281.234693877551,0,0,0,276
10510.2239583333,617.295717592593,0,0,0,281
10556.1896890988,462.391774891775,0,0,0,144
10586.7700490998,565.979268957992,0,0,0,277
10601.8343539498,699.255817513778,0,0,0,310
10587.293911007,285.729898516784,0,0,0,235
10693.5110497238,224.903512233623,0,1,0,533
10658.4697655286,344.621966269025,0,0,0,271
10665.9978354978,487.234199134199,0,0,0,229
10760.9707769066,792.091470658114,0,2,0,571
10831.6078721001,179.024328786167,0,2,0,906
10788.8948621305,629.569529855188,0,0,0,354
10784.4215500945,420.014435470012,0,1,0,450
10852.3294221179,303.339689058375,0,0,0,484
10963.1841535965,501.220749954931,0,0,0,331
10889.0669586984,683.30225281602,0,0,0,133
10897.6001529052,625.204892966361,0,0,0,159
11024.1718825695,319.873558763686,0,3,0,627
11028.759601707,591.714438122333,0,0,0,166
11048.8382584712,816.380811662727,0,0,0,288
11043.1144295302,118.861744966443,0,0,0,640
11056.2130343378,660.943237561317,0,0,0,83
11148.4298885901,368.903572800615,0,0,0,3
11282.4763872491,264.951593860685,0,0,0,12
11275.3036809816,93.1944785276074,0,0,0,105
11325.2588039867,505.011295681063,0,0,0,9
11405.2234293812,116.736419461502,0,0,0,30
11485.6862745098,79.4540441176471,0,0,0,26
11143.3433914152,369.579260518487,0,0,0,38
11154.7461103253,868.260961810467,0,0,0,41
11163.1292596945,551.817273795535,0,1,0,19
11203.1684803002,189.331707317073,0,0,0,22
11215.8185255198,432.393194706994,0,0,0,33
11236.7822580645,845.095430107527,0,0,0,12
11253.141848146,704.892878163626,0,0,0,9
11300.3313953488,616.729182295574,0,0,0,19
11297.468879668,515.273858921162,0,0,0,25
11322.1744186047,346.823401162791,0,0,0,20
11389.0044661846,420.8049766057,0,0,0,51
11394.6374193548,786.431612903226,0,0,0,40
11514.5336558687,830.02313840976,0,0,0,27
11488.5013192612,300.246513381078,0,1,0,49
11484.5980055021,532.831843191197,0,0,0,38
11599.6706918239,619.184905660377,0,1,0,146
11591.8026241799,417.00618556701,0,0,0,83
11586.2734487734,281.445526695527,0,1,0,75
11670.2749077491,296.113161131611,0,0,0,58
11731.9130104463,459.92269705603,0,7,0,115
11733.3520249221,781.232866043614,0,0,0,38
11741.4354508197,122.016393442623,0,4,0,77
11758.6296513331,595.007031936713,0,2,0,64
11821.0317994762,160.693228582117,0,0,0,49
11820.8577946768,58.3855513307985,0,0,0,33
11843.6797300805,616.50895406177,0,1,0,71
11887.1794230769,289.759615384615,0,8,0,85
11913.3816376165,527.466355897852,0,1,0,90
11901.5765645806,125.621393697293,0,1,0,74
11955.3994703156,745.947914367689,0,0,0,89
12965.5151024811,426.176914778857,0,0,0,219
13036.5864326873,794.668674698795,0,0,0,1
13054.796404153,423.097746264877,0,0,0,1
13047.5411471322,643.83208645054,0,0,0,19
13090.91089838,491.505154639175,0,0,0,0
13105.0502431118,150.52188006483,0,0,0,3
13123.9789983845,744.821486268174,0,0,0,0
13150.0895179801,327.426166794185,0,0,0,0
13204.82420278,382.683565004088,0,0,0,3
13326.76875,22.27890625,0,0,0,1
13004.0850047755,817.186246418338,0,0,0,14
13070.6162372678,233.343618933493,0,0,0,12
13052.9636752137,783.417521367521,0,0,0,0
13094.9970512348,582.908219683008,0,0,0,1
13114.7021148036,836.513595166163,0,0,0,0
13195.6370541612,512.193527080581,0,0,0,0
13203.9432475039,287.971623751971,0,1,0,3
13272.8792599805,127.603213242454,0,0,0,3
13283.9997176736,418.885093167702,0,0,0,5
13328.3839218633,614.595416979715,0,1,0,0
13399.3831604637,553.144193613992,0,0,0,1
13401.6242128783,208.686166971359,0,0,0,0
13393.3269230769,693.5625,0,0,0,0
13414.4055337601,463.009704728474,0,1,0,2
13456.0075244545,780.118886380737,0,0,0,0
13477.7921744708,101.760957878982,0,0,0,22
13526.1487736228,552.737434660233,0,2,0,3
13537.7046553809,796.493047158404,0,0,0,1
13546.5107132375,265.193718814206,0,1,0,0
13558.6638054363,95.4992846924177,0,0,0,0
13605.271092265,668.069747039041,0,0,0,2
13595.6396070321,439.390727335402,0,1,0,5
13613.5772321429,844.255357142857,0,0,0,5
13623.7528822055,268.478696741855,0,0,0,0
13619.0159074476,140.560375994215,0,0,0,0
13635.1179012346,328.582716049383,0,0,0,2
13700.5123900879,520.7034372502,0,0,0,1
13721.5864236329,456.368007542426,0,0,0,5
13722.9079405252,793.441632394812,0,0,0,17
13731.6427369602,273.733595064498,0,0,0,3
13739.7263524201,608.123695033217,0,0,0,13
13768.5034658884,181.028091937249,0,0,0,63
13797.9922918808,21.9583761562179,0,0,0,0
13843.7444310136,701.686755309964,0,0,0,48
13843.2330405532,334.960754999066,0,0,0,64
13920.1047445255,350.55,0,0,0,92
13938.278093076,654.425652667423,0,0,0,17
13920.0467836257,678.614035087719,0,0,0,39
13947.3460275772,641.988181221274,0,0,0,25
14264.12318626,351.235416049748,0,0,0,26
14432.9174166226,365.331392271043,0,0,0,65
14504.1410723581,805.293076522644,0,0,0,42
14724.1206434316,753.973860589812,0,0,0,37
15197.3981481481,522.935606060606,0,0,0,338
15196.6227239621,615.313911143481,0,0,0,149
15272.0754483612,606.732632446918,0,0,0,298
15440.0848214286,711.892113095238,0,0,0,124
20629.5603238866,869.8,0,0,0,54
22758.3159292035,1067.83539823009,0,0,0,60
22795.7754172989,1059.66312594841,0,0,0,40
26428.1060329068,917.047531992687,0,0,2,13
29375.7415282392,76.485049833887,0,1,0,36
29651.4764002517,1229.40465701699,0,1,0,30
30936.5023498694,1345.71906005222,0,2,0,109
46569.5924369748,427.444777911164,0,0,0,46
928.54990544232,2133.35322546754,0,0,0,4
1690.34164420485,1724.15026954178,0,2,0,28
1989.84531098937,2098.28520786336,0,0,0,1
2085.02980209546,2205.88963911525,0,0,0,0
2162.17528328612,2087.58410056657,0,0,0,1
1899.35348550278,2168.09099321407,0,0,0,2
1917.77777777778,2006.04444444444,0,0,0,11
1978.84879548949,2092.83444387494,0,0,0,3
1951.95583038869,1488.96760895171,0,0,0,25
2156.65135324079,2080.35423948866,0,0,0,1
2161.95044642857,1832.03303571429,0,4,0,10
2291.05582733813,1930.60690647482,0,0,0,4
2282.13911237996,2179.38826888139,0,0,0,3
2418.56531165312,1714.58428184282,0,1,0,13
2458.82589709512,2112.11866337574,0,0,0,5
2462.34886183166,1524.04870301747,0,0,0,22
2547.64086595492,2057.14472123369,0,1,0,9
2544.46107784431,1832.283614589,0,0,0,2
2621.59122085048,1752.03978052126,0,0,0,20
2679.26721120187,1854.92940490082,0,0,0,13
2758.31105121294,1898.91644204852,0,0,0,7
2842.93968726731,2097.33879374535,0,0,0,3
3072.53948602514,2085.14781466892,0,1,0,20
3376.94536722033,2148.51891134681,0,4,0,78
3658.24396099025,1753.33848462116,0,0,0,233
3787.12563176895,2217.76859205776,0,0,0,116
3729.05295315682,2146.64562118126,0,0,0,110
3742.22837184309,2097.46587855991,0,1,0,93
3794.08692006708,2216.43040804919,0,0,0,25
3842.79648330759,1645.24201021742,0,1,0,404
4464.26554498903,1005.00658376006,0,2,0,88
4544.97091633466,1010.05059760956,0,0,0,224
4644.86881188119,1444.34075907591,0,1,0,88
4713.87674609696,2121.67091207888,0,0,0,230
4885.87857666911,2095.02090975789,0,0,0,238
5299.69034749035,1039.54980694981,0,2,0,171
5669.80417536534,2263.01628392484,0,0,0,347
6195.72422954304,1079.19978746015,0,0,0,110
6296.54800404245,2248.94972208186,0,0,0,208
6439.35942596217,2188.10632746249,0,1,0,120
8287.08501259446,2198.7443324937,0,0,0,102
8713.29529895025,966.607028753994,0,0,0,51
8646.37449556094,2264.43260694108,0,1,0,99
8719.7206068268,965.611251580278,0,0,0,27
10504.1235679214,1106.19312602291,0,0,0,173
10960.1976491075,2265.23225946887,0,0,0,30
10996.2333776596,2016.94481382979,0,0,0,33
12493.4767213115,2245.91770491803,0,1,0,152
12574.6458574181,2230.19730250482,0,1,0,188
13147.2906360424,2249.07950530035,0,2,0,18
13193.3066390041,2209.98962655602,0,0,0,44
14082.2299595142,2215.51093117409,0,2,0,56
14233.2670360111,2244.55290858726,0,1,0,56
15504.1097488922,2203.58670605613,0,0,0,89
15545.6902654867,2260.2389380531,0,0,0,205
15599.4667465548,2231.89574595566,0,0,0,58
15669.7823288473,2227.98654183733,0,0,0,57
21161.8921032056,1041.8232994527,0,1,0,66
21594.2685504745,2216.06514236411,0,0,0,39
22451.8752851711,1777.54144486692,0,0,0,94
23394.6630679262,1075.59784075574,0,0,0,56
23476.9636363636,1068.21983471074,0,0,0,24
23542.5909407665,1092.64947735192,0,0,0,101
25635.5720789074,1227.99924127466,0,0,0,94
25790.1126099707,1204.1495601173,0,0,0,70
28347.9880205362,2190.55162578437,0,0,0,77
28916.6569918558,2100.20247790678,0,0,0,22
28921.1034192825,2096.4475896861,0,0,0,16
29120.9523809524,2104.35504201681,0,0,0,19
29157.7951367781,2187.04711246201,0,0,0,56
29319.0572556762,2098.08489634748,0,0,0,37
29632.0908290536,1509.81570066031,0,1,0,58
29651.4505208333,1229.421875,0,1,0,26
32886.2897102897,1166.13436563437,0,2,0,67
34081.2236255572,1456.30683506686,0,1,0,15
34091.0800933126,1592.34603421462,0,0,0,4
34472.5670454545,1315.47613636364,0,0,0,51
37971.2448979592,1442.81768707483,0,1,0,68
39465.7214673913,1786.90625,0,3,0,66
46058.9909822081,1200.49987813795,0,2,0,22
51417.411976912,1738.4733044733,0,0,0,27
671.443554260743,1989.55353241078,0,0,0,24
759.80560320183,2150.82389937107,0,0,0,17
835.233467510063,2245.17653824037,0,0,0,13
892.201408818158,2033.5050873989,0,0,0,31
943.373918061166,2150.7179746105,0,0,0,6
1128.9992800576,2664.8588912887,0,0,0,0
1176.07386363636,2713.29119318182,0,0,0,0
1207.9105493437,2560.70685464268,0,5,0,1
1294.89127516779,2514.4244295302,0,0,0,0
973.209702660407,2889.78403755869,0,2,0,8
993.203195207189,2550.72740888667,0,0,0,12
985.873633049818,2931.27095990279,0,0,0,1
1153.62933826932,2690.07681628876,0,0,0,0
1131.56902356902,2484.96026936027,0,0,0,0
1296.40404523013,2532.5817805383,0,1,0,14
1341.04962779156,2673.19851116625,0,0,0,0
1363.88857938719,1972.5717270195,0,0,0,2
1443.88741258741,2370.91958041958,0,0,0,0
1467.22781065089,2446.02485207101,0,0,0,0
1566.11328907156,2498.17904942565,0,1,0,2
1509.72566371681,2764.00589970501,0,1,0,0
1521.58402386477,2362.63075903215,0,0,0,2
1549.17658515473,2024.42739666739,0,0,0,0
1608.39272846381,2347.71339665902,0,0,0,0
1623.98976377953,2068.11023622047,0,0,0,0
1744.68074871902,2598.27763254209,0,0,0,0
1701.55754060325,2369.73225058005,0,0,0,0
1735.87302325581,2250.88372093023,0,0,0,0
1782.54046087889,2456.90996784566,0,0,0,1
1831.70822942643,2269.84606665155,0,0,0,1
1897.74074074074,2522.26382179281,0,0,0,5
1897.47489413188,2167.74198427102,0,0,0,2
1961.09295352324,2444.61806596702,0,0,0,4
1987.96166134185,2103.77070533301,0,0,0,2
2149.37784054436,2081.30851200411,0,0,0,3
2225.84075630252,2359.9756302521,0,0,0,3
2240.11590296496,2534.51078167116,0,0,0,5
1952.82728254548,2112.59499875384,0,0,0,0
1900.94849959448,2626.16058394161,0,0,0,8
1995.86098981077,2432.60807860262,0,0,0,3
1991.76991150442,2752.15463437354,0,0,0,3
2070.72239784569,2208.73176443039,0,0,0,7
2098.25767401643,2508.18623000432,0,0,0,10
2045.87442572741,1947.94869831547,0,0,0,8
2066.33966408269,2629.9003875969,0,0,0,8
2197.59794586498,2120.57333903926,0,0,0,5
2078.28167539267,2761.04432809773,0,0,0,4
2072.20762090865,2340.54323400098,0,0,0,12
2157.48412698413,2251.21428571429,0,0,0,2
2198.32744107744,2242.49579124579,0,0,0,6
2233.63585171281,2361.44642577819,0,0,0,6
2192.94209094442,2672.08278274388,0,0,0,4
2272.70719149643,1920.56734761667,0,0,0,6
2319.40570199032,2532.06670252824,0,0,0,3
2256.85655399835,2704.40725474031,0,0,0,4
2287.6420215255,2623.01076275152,0,0,0,9
2316.1469165659,2683.53748488513,0,0,0,2
2360.63174735671,2103.18670005565,0,0,0,14
2342.77733118971,2829.60289389068,0,0,0,3
2370.00788288288,2242.11936936937,0,0,0,17
2379.93761996161,2321.81861804223,0,0,0,9
2427.12435419921,1929.10981617205,0,0,0,11
2420.98230604705,2405.69764728758,0,0,0,4
2493.7288615966,2088.29192253188,0,0,0,8
2488.89082394263,2612.52422069369,0,3,0,31
2463.77904220009,2891.59649122807,0,0,0,9
2463.07902511078,2741.58247168882,0,0,0,6
2475.6027100271,2302.60975609756,0,0,0,5
2531.81031090122,2359.76623376623,0,0,0,4
2522.62976406534,2518.51421657592,0,0,0,2
2552.43087614793,2440.83643584016,0,0,0,13
2572.70741301059,2291.34372163389,0,0,0,8
2585.51789331533,2132.98480756246,0,0,0,8
2648.66925853929,3088.60413773952,0,5,0,69
2656.19270701443,2702.76171182578,0,0,0,42
2602.78680981595,2522.52837423313,0,0,0,3
2689.37212588311,2134.39100834939,0,0,0,15
2667.59410729991,2453.92744063325,0,0,0,7
2709.15450024065,2273.08535215787,0,0,0,6
2714.00252472123,2011.16284451925,0,0,0,18
2672.4406779661,2369.88018702513,0,0,0,8
2670.65209003215,2620.09903536977,0,0,0,15
2701.6306156406,2949.41697171381,0,0,0,16
2692.86528150134,2561.13873994638,0,0,0,1
2747.04135135135,1908.09216216216,0,0,0,2
2765.37215411559,2546.84238178634,0,0,0,5
2783.97505345688,2681.95866001426,0,0,0,11
2856.68189406587,2410.21672484444,0,0,0,3
2831.54940711462,1963.2518351214,0,0,0,2
2905.24114393315,2062.7399082029,0,0,0,4
2835.54706790123,2502.14737654321,0,0,0,1
2946.38552321007,3142.22187254131,0,0,0,0
2956.57293233083,2184.63909774436,0,0,0,5
2830.61616161616,2423.45913682277,0,1,0,3
2813.22711058264,2748.48632580262,0,0,0,1
2826.82311320755,1966.00176886792,0,0,0,1
2833.28871892925,2611.85325047801,0,0,0,3
2853.52571115974,2082.28692560175,0,0,0,0
2980.23737578584,2717.96075846684,0,0,0,26
2957.74644808743,2043.89972677596,0,2,0,5
2956.85319148936,2469.46170212766,0,0,0,9
2967.91569086651,2538.68208430913,0,0,0,0
2994.3884057971,2351.89333333333,0,0,0,2
3064.95851721094,2102.84730803177,0,1,0,4
3079.88121990369,2582.92215088283,0,2,0,19
3051.31705539359,2255.48104956268,0,0,0,1
3059.77593984962,2415.39398496241,0,0,0,2
3086.27162489895,1987.43977364592,0,1,0,2
3143.49061583578,2348.61173020528,0,0,0,8
3226.91015330485,2752.09437044484,0,0,0,38
3208.50633727175,2239.50612244898,0,0,0,10
3222.70900243309,2493.21946472019,0,1,0,23
3358.41822958476,2140.66510982996,0,5,0,59
3259.87189873418,2615.9053164557,0,1,0,30
3291.50178642318,2279.36601826121,0,0,0,20
3356.50593220339,2417.97853107345,0,0,0,22
3380.88862041192,2543.58508802209,0,0,0,113
