cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
1697,16875.7206198881,19505.7714162721,0,113,8,225,0,0,0,0,0,0,0,0,1,27,2,0,1,1,0
1698,17268.5288841994,19623.9651806911,3,170,11,257,0,0,0,6,10,1,0,1,3,32,1,0,2,4,0
1699,17287.3913043478,20346.5577639752,2,201,7,283,4,0,0,2,0,0,0,8,0,83,5,0,0,0,0
1700,17340.6813224267,19933.624062713,3,156,15,314,9,0,0,4,137,11,0,7,23,5,4,0,0,2,0
1701,17506.0224358974,19725.7606837607,2,156,0,177,0,1,0,3,7,2,0,1,1,26,0,0,0,16,0
1702,17554.2602085143,20115.2328410078,1,90,7,81,0,1,0,1,1,0,1,1,1,28,4,0,0,0,0
1703,17613.1357803641,20033.9782154581,1,213,9,335,7,1,0,1,74,8,1,6,36,20,9,1,0,4,0
1705,17950.0782045349,20140.2623785285,0,170,10,353,0,0,0,2,2,0,0,4,1,16,4,0,0,36,0
1706,18224.7600725953,19474.3488203267,3,188,11,228,0,3,0,4,9,0,0,2,5,19,6,0,0,23,0
1707,18707.2410228509,19472.2094668118,0,75,2,171,0,0,0,1,2,0,0,2,7,16,2,0,0,0,0
1708,19310.3491222259,20289.8535939053,9,81,11,206,0,1,0,0,16,1,0,2,7,13,4,0,0,3,0
1709,19656.0340017437,20061.2336530078,2,92,32,339,0,0,0,1,25,0,1,2,36,1,4,0,0,2,0
1710,19781.3214140593,19831.4693214141,0,33,4,183,0,0,0,7,3,0,1,9,2,5,3,0,0,0,0
1711,19900.244646098,19969.8199637024,0,143,17,302,0,0,0,1,6,0,0,2,1,52,0,1,0,0,0
1712,20020.614482889,19817.5426356589,0,334,22,358,0,2,0,0,90,1,2,3,12,104,11,0,0,2,0
1713,20006.6791076791,20155.0175890176,2,177,14,381,0,0,0,1,7,1,2,5,2,76,3,0,0,0,0
1714,20835.895802651,19771.7684094256,0,169,23,338,0,0,0,0,1,1,0,2,0,81,4,0,0,0,0
1718,22319.3708609272,20279.8554733152,0,58,0,125,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0
1719,22430.9265944645,20155.3513838749,0,77,1,112,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0
1720,22432.939,20055.049,0,92,1,284,0,0,0,0,0,0,0,1,1,18,2,0,0,0,0
