cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
12751,33660.306092983,17183.892867456,0,97,3,418,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0
12753,33684.1782204515,16695.1173970784,0,80,0,191,1,1,2,0,0,0,0,0,0,44,0,0,0,2,0
12754,33711.7310111272,17540.4000967586,0,60,0,198,0,0,2,0,0,1,3,0,0,19,2,0,0,0,0
12755,33722.2762847713,17086.3932107496,0,91,4,325,1,2,3,0,1,1,1,0,1,46,0,0,2,2,0
12756,33743.5874827109,17350.9239280775,0,118,0,265,0,0,1,0,0,0,0,0,0,36,0,0,0,1,0
12757,33797.4673950154,16828.2022874701,0,31,5,164,1,2,2,1,0,4,5,1,1,60,0,0,0,5,0
12758,33757.6715231788,17262.4410596027,0,73,1,234,0,0,2,0,0,0,0,1,0,32,0,0,0,0,0
12759,33792.6155498282,16976.7310996564,0,112,4,457,0,1,2,2,1,3,6,1,1,80,4,0,0,1,1
12760,33791.9020016681,17496.9307756464,1,109,4,378,0,0,0,0,0,0,1,0,0,65,1,0,3,0,0
12761,33808.7152974504,17097.0084985836,0,94,9,341,0,1,1,0,1,3,1,0,0,51,0,1,0,0,0
12762,33830.109235962,17168.7707885855,0,106,7,333,2,0,3,0,1,1,1,1,1,50,3,1,1,1,1
12763,33894.1089721554,17277.4577174287,0,100,1,364,0,0,2,0,0,0,0,0,0,33,0,0,1,0,0
12764,33874.540448158,17379.7451576149,0,102,1,354,0,0,3,0,0,1,0,1,0,29,0,0,1,0,0
12765,33900.0419672131,16828.0039344262,0,90,3,493,1,0,1,0,0,1,0,0,0,73,0,1,2,1,0
12766,33914.9438004917,17509.1696522655,1,63,0,288,0,0,1,0,0,0,0,0,0,11,0,0,1,1,0
12767,33959.4850803366,17039.6239479725,1,111,2,417,0,0,2,0,0,3,1,2,0,36,3,0,0,1,0
12768,34004.7404255319,17421.7484042553,0,87,4,367,0,2,4,0,0,0,0,0,0,37,0,0,2,1,0
12769,34013.9722222222,17225.0446623094,0,105,4,453,0,1,0,0,0,1,1,1,0,53,1,0,0,2,0
12771,34030.7639765064,16768.400478573,0,114,4,446,2,1,1,0,0,0,2,1,0,55,4,1,1,1,0
