Xpos,Ypos,EGFR,PDGFRB,FOSL1,GAPDH
7117.80904410119,1066.05350346989,0,2,0,86
7150.30549450549,728.492307692308,1,2,0,10
7185.95418774593,911.267847105115,5,2,0,19
7244.69122319301,149.271842732327,7,4,0,76
7244.47954688483,260.511013215859,1,2,0,73
7276.01619121049,770.69834232845,3,7,0,26
7358.40672268908,117.991036414566,0,6,0,137
7352.64296081277,223.992017416546,0,4,0,77
7355.04373333333,754.997333333333,0,0,0,37
7366.27626918536,427.070838252656,1,2,0,29
7387.61111111111,965.631131131131,1,3,0,36
7432.46697993396,884.828930657861,5,5,0,36
7493.15291925466,162.194658385093,3,0,0,76
7440.54055299539,467.270967741935,1,3,0,23
7655.18720930233,222.740697674419,0,7,0,99
7667.33813364055,555.438940092166,1,6,0,55
7779.17362093352,563.243433016771,9,19,0,224
7699.45816023739,932.509198813056,2,0,0,28
7774.56660336408,162.5416440586,4,8,0,344
7763.86589919104,422.831673926571,8,12,0,162
7864.44853963839,332.957116365322,0,4,0,182
7963.73666940115,325.118949958983,0,15,0,101
7989.7771556551,460.816909294513,0,6,0,90
7992.52941176471,398.626506024096,2,16,0,64
8099.71629264733,388.525451559934,3,16,0,137
8185.5142639787,576.014834537847,5,2,0,90
8194.97941567065,483.846613545817,1,3,0,69
8271.10405124654,331.324965373961,5,9,0,197
8282.11922141119,489.809987255243,4,18,0,97
8386.24734042553,146.869866402771,9,15,0,259
8402.68472452552,336.473742399116,3,9,0,114
8400.72691358025,576.725432098765,0,5,0,2
8494.09669760414,491.650982085042,0,11,0,89
8521.07663551402,381.22492211838,0,2,0,42
8683.90195664786,471.112124887928,5,19,0,246
8804.26411244616,96.690999773294,0,3,0,94
8858.54781971418,685.603517772078,0,1,0,28
8882.28024691358,768.030864197531,0,2,0,10
8919.88614206128,184.00069637883,0,5,0,84
8974.96203492787,96.0379650721336,0,0,0,13
9049.87636080871,46.2776049766719,0,3,0,41
9140.36813186813,75.6412087912088,1,7,0,133
9186.06725937379,700.40858136838,2,2,0,91
9252.78817413905,647.559454191033,0,4,0,18
9302.26737076153,104.566981656476,0,2,0,21
9367.00056198719,458.722378329774,6,10,0,102
9337.41972642189,219.348812095032,2,4,0,65
9447.52819158967,590.737129926457,9,3,0,61
9445.02762209768,130.58126501201,6,2,0,92
9527.1566548881,327.18050647821,0,6,0,78
9591.95339493773,912.906789875452,0,3,0,20
9751.86497714998,79.9688408807644,4,4,0,92
9767.93539259609,514.215751002122,1,6,0,67
9832.67092198581,429.675886524823,1,7,0,64
9840.7198156682,501.406912442396,2,4,0,69
9969.24628644783,485.398129470016,0,4,0,87
9980.15422077922,713.051368274583,1,3,0,72
10053.3900343643,858.073637702504,0,4,0,56
10052.067961165,504.744336569579,0,3,0,54
10088.8860164512,1103.8401880141,0,2,0,53
10108.4667188724,843.38762725137,2,3,0,47
10109.439178515,81.2733017377567,0,1,0,82
10191.5328285816,371.581923577428,13,5,0,82
10160.1923397169,1100.13988343047,9,1,0,30
10211.188587243,844.011070110701,0,5,0,17
10188.6913736004,584.817694369973,4,8,0,33
10232.0846010141,909.052041633307,1,1,0,33
10218.3879032258,15.4443548387097,0,1,0,12
10325.614213198,494.498942470389,10,5,0,41
10481.0327834179,400.307318104907,8,12,0,141
10438.9458250497,199.953777335984,5,6,0,32
10591.2202419529,248.822423849644,3,13,0,245
10560.3258626823,715.190323728211,0,2,0,39
10663.9250847032,710.356255490024,0,2,0,49
10725.1508050089,100.004114490161,14,17,0,205
10769.7204301075,701.708602150538,5,3,0,15
10773.1288384513,845.304405874499,0,2,0,18
10799.7767983075,287.611777150917,14,12,0,40
10807.3154785349,200.613627412367,3,3,0,78
10830.2107061503,909.402050113895,0,2,0,15
10823.7213930348,33.6658374792703,0,5,0,99
10853.9783001808,386.80877034358,4,5,0,17
11397.4894136808,1356.72719869707,3,2,0,182
11159.3428571429,248.569411764706,1,1,0,37
11264.7385529535,868.100314575323,0,0,0,10
11302.749126485,17.0391334730957,0,0,0,19
11401.565521258,54.367501456028,0,0,0,81
11414.1779988944,344.318960751797,1,2,0,44
11567.4270637015,64.3120995099887,2,8,0,123
11578.5276277524,272.586830078936,0,7,0,78
11596.2960573477,182.991397849462,1,1,0,65
11723.055483871,622.051290322581,1,2,0,29
11940.3156146179,905.349667774086,0,0,0,30
12040.66556145,888.861184792219,2,2,0,39
12026.970464135,487.098344693281,0,0,0,27
12288.8636633076,35.7332542975697,1,1,0,31
12369.9748031496,50.9755905511811,1,4,0,54
12058.8586040915,406.142599277978,4,1,0,15
12191.5341663076,246.050667815597,5,9,0,130
12342.5095215978,46.1014088868246,0,1,0,41
12724.3209227958,755.553449063499,6,2,0,22
12717.2346713719,186.527569475077,8,10,0,110
12809.3168292683,84.6448780487805,22,18,0,124
12884.4031746032,148.289682539683,4,10,0,43
12960.6210916799,594.091414944356,0,3,0,8
12963.6065989848,68.0511844331641,3,7,0,46
13243.7371375117,42.1799189273464,14,3,0,36
13278.3070234869,145.918134598013,3,2,0,81
13079.6724340406,1055.86416660142,4,9,0,127
13106.6724988784,18.4244055630327,0,1,0,57
13157.0660896932,77.7474429583006,2,4,0,95
13194.6010072748,323.877448237269,6,3,0,8
13268.0307600862,116.248012482354,0,2,0,35
13224.275,383.244545454545,4,8,0,25
13218.6976878613,253.154913294798,2,1,0,26
13286.5017253278,646.662525879917,1,8,0,54
13307.072349972,277.589455973079,0,6,0,79
13312.6688311688,832.590909090909,2,1,0,16
13424.9466442953,682.462527964206,0,9,0,36
13383.5008460237,871.221235194585,0,1,0,7
13423.605046782,802.557130705982,0,3,0,12
13409.6270718232,29.8706261510129,0,4,0,12
13481.4698137444,565.382787411689,0,1,0,52
13614.1068425392,53.0319868095631,14,16,0,80
13594.0316815597,609.866774979691,1,4,0,68
13734.2323711044,887.124084446359,6,3,0,70
13755.3734909954,724.333762121512,3,4,0,99
13652.8933136676,309.201081612586,0,2,0,38
13741.5391910199,578.490613508806,1,4,0,116
13707.2542685741,204.682971850485,0,2,0,46
13751.6704477612,516.092537313433,1,3,0,29
13828.6781174854,100.015115080728,8,4,0,52
13885.4349817803,640.265174388339,1,3,0,76
13864.5784643622,32.8712144386663,0,1,0,26
13888.3765298776,37.150467962563,0,1,0,29
13937.6311584554,825.195073235686,2,2,0,22
13996.7436661699,165.97565822156,0,2,0,38
14078.038661281,358.303519907675,2,3,0,14
14097.1413267408,448.894519983519,4,14,0,32
14104.6341923319,293.78818353237,0,4,0,38
14198.0591206179,412.044266191325,1,2,0,46
14248.8537298879,83.1233544612384,1,4,0,164
14184.9498777506,313.080990220049,1,5,0,84
14236.4370725034,477.588919288646,6,11,0,114
14303.4342313788,262.6,1,14,0,209
14354.0491452991,182.457977207977,1,3,0,108
14549.1138505711,406.816927782286,3,2,0,329
14452.5483453237,142.144748201439,3,4,0,137
14417.6356702845,885.549721325902,2,0,0,5
14551.5371720117,236.797740524781,1,1,0,74
14573.9979487179,65.8981196581197,1,2,0,55
14606.1716342693,747.286393088553,5,8,0,50
14591.329531052,616.854562737643,0,4,0,57
14642.7992950446,141.732116939664,1,1,0,74
14681.4192806923,1080.9064359113,1,3,0,35
14711.9598478445,26.0464919695689,10,18,0,28
14674.3819223425,580.504137492043,6,9,0,23
14722.7819548872,516.94962406015,2,14,0,68
14729.5871779509,674.324146195327,0,4,0,29
14763.4592052669,265.454267575829,0,5,0,134
14760.8928024502,784.212098009188,0,1,0,14
14842.0303325223,672.30900243309,0,2,0,31
14957.4354612768,191.036955506637,1,3,0,108
15018.717321755,1042.38756855576,0,2,0,39
15088.9307805596,755.508941721018,0,1,0,3
14827.6,215.011970074813,1,1,0,46
14830.6379804934,779.748709122203,0,0,0,6
14925.4682457054,520.949895887559,0,4,0,58
14974.4067968838,153.702608106582,1,6,0,64
14927.6170169353,259.956947561722,3,6,0,59
14950.4261261261,29.6779279279279,8,3,0,31
14993.1640702031,875.763360283968,4,4,0,28
15155.1861228317,475.790717299578,9,6,0,126
15076.0382513661,726.578142076503,0,4,0,19
15110.0777429467,803.408777429467,0,1,0,3
15227.7272727273,236.351778656126,2,7,0,80
15311.5484864033,527.154951257055,0,2,0,20
15390.9964825888,363.327353734318,4,12,0,125
15411.8834038552,762.583685942642,1,1,0,33
