cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
1608,22578.8065716057,18983.6667699938,6,114,0,53,18,4,0,62,4,8,0,3,4,5,2,0,5,19,0
1609,23067.7023693606,19223.6423239208,7,72,0,41,22,4,0,33,3,6,0,7,6,2,3,0,6,7,0
1610,25024.6532060027,19308.0311050478,3,67,0,34,17,4,0,38,1,4,0,0,5,4,1,0,3,15,0
1611,25743.2880200045,18597.712889293,13,142,0,49,12,10,0,18,8,9,0,4,5,11,0,0,5,9,0
1612,25848.0884851345,18583.3069844266,0,11,0,4,0,0,0,1,0,0,0,0,0,4,0,0,1,8,0
1613,26251.7066521265,18980.6728462377,5,54,0,13,19,8,0,32,10,8,0,6,0,4,0,0,3,13,0
1614,26396.8258547009,19069.2058404558,9,61,0,20,21,13,0,49,11,8,0,17,3,5,1,0,5,17,0
1615,32383.4290474868,18663.8630935851,18,22,0,14,24,16,0,21,7,10,0,2,8,8,1,0,5,15,0
1616,32578.6257146841,18922.7579138196,2,9,0,23,52,29,0,73,17,27,0,9,7,11,3,0,10,18,0
1617,34183.6142672692,19086.5542285345,16,76,0,79,36,10,0,68,10,13,0,9,10,2,1,2,7,10,0
1618,34271.7399133044,19002.0280093364,4,74,0,53,23,2,0,42,8,1,0,0,2,2,1,0,5,3,0
1619,373.85095104459,20176.831306517,18,108,0,73,60,10,0,98,4,8,0,16,2,3,0,0,4,22,0
1627,9361.34456355283,19644.4106687085,3,51,0,19,13,5,0,18,5,7,0,0,1,4,1,0,3,6,0
1628,12121.6484220907,19766.8375246548,13,130,0,67,3,0,0,73,3,8,0,10,4,3,1,0,5,22,0
1629,13662.5816234498,19519.2208568207,9,153,0,46,23,10,0,48,11,13,0,2,9,6,1,1,7,9,0
1631,15822.0097348103,20262.5058744545,4,102,0,33,19,5,0,11,2,20,0,0,1,0,0,0,3,9,0
1633,15982.7575265643,20203.2857142857,14,75,0,39,29,15,0,27,12,27,0,0,10,6,0,0,10,12,0
1634,16390.3666954271,19496.2726488352,14,82,0,62,24,14,0,64,8,12,0,5,6,5,0,0,4,7,0
1635,19150.1125769569,19987.3301084726,3,70,0,18,6,1,0,14,1,2,0,0,4,5,2,0,4,2,0
1636,23804.7922987165,19593.3168028005,10,99,0,102,31,8,0,78,6,15,0,1,9,2,4,0,7,15,0
1639,1438.46424474187,21268.1992351816,16,117,0,91,46,10,0,46,7,23,0,28,10,1,2,0,10,29,0
1641,10182.8877925007,21006.224696927,4,50,1,8,4,5,0,12,3,2,0,2,2,0,2,0,4,2,0
1642,10271.4267839687,21210.4973607038,1,67,0,23,8,1,0,30,1,0,0,0,1,1,0,0,2,3,0
1643,11252.3192389006,21287.0621035941,2,60,0,49,4,3,0,35,2,1,0,0,2,8,2,0,0,2,0
1644,16189.0910878113,20818.9865661861,5,59,0,40,18,3,0,46,3,6,0,9,4,1,2,0,6,3,0
1645,20773.8476479514,20985.2261001517,0,48,0,9,2,0,0,10,0,1,0,0,0,5,0,0,0,10,0
1646,24042.3292602378,20829.3290951123,22,141,0,53,47,31,0,64,14,34,0,2,12,2,0,0,6,8,0
1647,24070.7026844504,20713.1075468513,23,106,0,14,49,23,0,35,11,35,0,4,9,4,2,0,7,10,0
1648,24068.9523809524,20820.2677595628,0,33,0,1,47,31,0,64,0,0,0,0,1,1,1,0,6,8,0
1649,24079.696290144,20715.376799557,0,29,0,8,49,23,0,35,11,35,0,4,1,3,0,0,7,10,0
1650,24844.4125874126,20950.595959596,19,135,0,119,77,14,0,122,11,24,0,36,6,7,2,0,10,4,0
1651,25203.0064314948,21125.3143636718,5,84,0,103,38,4,0,113,3,6,0,5,8,6,5,0,10,15,0
1652,25471.7733580019,20658.1214924453,24,116,0,81,81,25,0,138,18,30,0,35,24,15,3,0,9,26,0
1654,33509.2125637459,21068.2698191933,3,66,0,1,0,4,0,0,0,6,0,1,1,3,1,0,1,7,0
1655,34013.9485950773,21123.1337399259,5,64,0,2,3,7,0,11,0,3,0,2,2,5,2,0,1,1,0
