cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
117,23734.8132260947,1717.08459934465,1,44,0,212,5,0,0,10,3,1,0,20,4,5,0,0,11,2,0
119,24064.9019148105,1105.77999218445,0,121,0,448,0,1,0,1,0,0,0,0,1,22,0,0,6,0,0
121,25132.5606497249,1694.69426250982,0,49,0,167,0,1,0,0,0,1,0,0,2,3,0,1,3,10,0
122,25185.0744255004,1437.34469977761,20,273,0,1007,10,0,0,0,2,4,0,0,1,12,0,0,44,6,0
123,25614.5523171087,1099.54707082483,2,288,0,714,2,2,0,11,4,4,0,3,4,45,0,0,26,0,0
124,25786.5374191561,1469.16630736064,6,162,0,458,2,2,0,10,10,4,0,3,4,25,0,0,15,2,0
125,25999.4184711714,1815.87685885729,1,103,0,329,1,0,0,2,1,0,0,1,1,13,0,0,3,0,0
126,26114.2958728388,1742.44450641383,0,115,0,306,1,0,0,1,3,0,0,1,0,12,0,0,3,0,0
127,26153.3593174975,1000.18835731014,1,134,0,278,2,2,0,2,0,1,0,0,1,14,0,1,3,1,0
128,26738.882527881,1063.7156133829,0,176,0,455,3,1,0,12,3,0,0,5,0,69,0,0,15,5,0
129,26812.0293291732,1407.88611544462,1,71,0,268,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0
130,27709.0420954163,1826.41206735267,1,86,0,248,1,0,0,7,2,1,0,5,3,0,0,4,32,1,0
131,28079.1868512111,1445.29488658208,5,53,0,129,3,0,0,11,27,1,0,4,22,2,0,1,23,1,0
132,28380.7158891617,1531.24780778674,3,359,0,483,4,1,0,9,22,4,0,3,7,18,0,2,21,1,0
133,28792.1197749196,1833.68837084673,1,143,0,601,1,0,0,1,1,1,0,0,0,40,0,0,2,0,0
134,28945.2544019429,1155.69368548877,1,170,0,474,0,1,0,6,3,0,0,0,0,0,0,0,1,0,0
135,29508.2484356895,1260.52931633835,17,208,0,681,3,3,0,14,6,5,0,2,0,2,0,1,2,1,0
137,31470.5856219709,969.715670436187,0,55,0,102,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
138,31580.7216567217,1658.88627588628,1,119,0,182,1,0,0,2,1,0,0,1,2,22,0,0,12,1,0
139,31979.0476641414,1165.5422979798,3,160,0,56,1,0,0,1,5,1,0,1,2,21,0,0,24,3,0
140,32291.9559672762,1098.24590952839,14,160,0,337,5,1,0,2,7,4,0,7,8,6,0,0,130,8,0
141,523.8963883955,2684.3883955003,1,238,0,521,4,1,0,0,7,1,0,2,3,14,0,0,7,5,0
142,814.906432748538,2622.27173489279,7,349,0,1001,4,3,0,1,11,7,0,7,6,43,0,4,14,1,0
143,1140.88235294118,2024.92174851592,1,232,0,426,1,0,0,0,0,0,0,1,0,38,0,0,10,14,0
144,1192.82712539096,2430.74864941712,0,126,0,361,2,0,0,0,1,4,0,5,1,1,0,0,28,35,0
145,1628.64417744917,2287.04205175601,5,238,0,631,2,4,0,2,4,0,0,5,0,11,0,1,20,12,0
146,1969.27114624506,2244.81449275362,3,85,0,117,1,0,0,1,2,1,0,1,3,8,0,1,7,0,0
147,2022.75824561404,2585.20456140351,2,161,0,279,1,0,0,0,4,0,0,3,2,2,0,1,18,5,0
150,4377.71678832117,2496.49751824818,2,252,0,457,1,1,0,1,1,1,0,2,0,49,0,0,13,2,0
151,4541.22686230248,2527.94864559819,0,122,0,448,2,2,0,1,2,4,0,1,0,3,0,0,17,6,0
152,4703.00762195122,2090.79039634146,0,20,0,60,0,0,0,1,0,1,0,2,1,3,0,4,0,5,0
154,7576.41801385681,2491.69053117783,3,136,0,390,1,0,0,0,2,2,0,1,1,8,0,0,0,0,0
155,7711.96250768285,2592.43208358943,1,140,0,365,0,0,0,1,6,1,0,1,3,9,0,2,0,1,0
156,8864.0611150822,2002.1962115797,3,216,0,452,1,1,0,1,1,1,0,0,0,43,0,0,17,0,0
157,9016.16357440364,2446.02423324498,2,91,0,145,0,0,0,0,1,0,0,0,1,9,0,0,2,0,0
159,9530.80759760816,2795.97045374604,4,71,0,197,0,1,0,3,1,1,0,0,0,1,0,0,13,9,0
160,10136.6778152808,2133.98220312979,1,93,0,285,0,0,0,0,3,1,0,0,0,11,0,0,5,10,0
161,10261.4071301248,2122.82459893048,0,155,0,471,0,0,0,0,5,2,0,1,0,13,0,1,10,27,0
162,10337.9004211048,2605.34208570721,6,214,0,487,1,1,0,5,4,1,0,0,4,3,0,3,17,0,0
164,11583.7860148916,2755.34703787634,5,196,0,494,3,1,0,0,6,5,0,2,1,22,0,0,10,1,0
165,12221.4599006388,2021.67459190916,0,78,0,463,1,0,0,0,4,3,0,0,1,3,0,0,13,3,0
166,12746.9787290614,2365.09758043074,6,189,0,452,2,2,0,0,14,3,0,0,1,19,0,0,5,2,0
167,13110.7633760362,2373.65561416729,0,145,0,410,2,0,0,0,3,0,0,0,1,65,0,0,4,0,0
168,13610.6305317324,2703.75025728988,4,86,0,224,6,0,0,4,6,2,0,2,23,6,0,26,10,4,0
170,13967.4574887387,2150.54420045045,3,93,0,388,3,1,0,1,2,1,0,5,1,2,0,1,59,4,0
171,14285.8539618276,1995.36234817814,5,139,0,260,6,1,0,8,4,4,0,2,8,27,0,6,8,60,0
172,15026.4495145631,2779.90420711974,2,173,0,427,2,2,0,2,0,8,0,0,2,8,0,0,13,0,0
173,15830.188225871,2790.68682418903,6,60,0,265,4,1,0,6,4,0,0,1,0,7,0,1,3,1,0
177,16956.2071713147,2577.61792828685,1,108,0,0,1,0,0,0,1,2,0,0,1,8,0,0,0,1,0
178,17117.847424302,2244.83444750295,5,147,1,9,4,5,2,6,3,2,1,6,3,9,0,5,4,3,0
179,17532.0994075049,2469.33739302172,2,234,0,77,4,3,0,6,4,12,0,3,7,6,0,1,25,5,0
180,17623.1687170475,2676.82390158172,5,73,0,199,5,5,0,5,5,7,0,3,4,6,0,3,25,5,0
181,18214.9447004608,2062.46862814605,1,344,0,771,8,3,0,7,3,5,0,0,3,15,0,0,23,1,0
182,18297.0908173562,2500.92835519677,2,114,0,273,3,0,0,2,3,0,0,1,1,7,0,0,9,1,0
183,19079.091319053,2164.69146937242,0,196,0,397,3,1,0,7,3,6,0,5,0,13,0,0,9,0,0
185,21614.7138141188,2141.22244794312,4,274,0,583,1,2,0,2,0,0,0,8,1,8,0,0,24,13,0
186,22004.1068573833,2194.55700462768,4,304,0,697,1,1,0,4,1,1,0,8,1,3,0,1,24,19,0
187,22342,2781.88942143102,0,112,0,335,0,0,0,0,0,4,0,0,0,3,0,0,3,1,0
188,22948.0788449059,2155.11129136924,4,176,0,391,8,3,0,15,5,4,0,2,3,4,0,1,28,10,0
189,24219.2737967914,2172.76898395722,1,50,0,175,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0
190,24374.9095022624,2222.85548642534,7,153,0,629,1,0,0,1,0,0,0,1,2,7,0,2,19,0,0
191,24648.2678810608,2304.30083043129,0,232,0,651,2,0,0,7,6,3,0,6,4,10,0,2,27,13,0
192,24767.8319526627,2521.59566074951,0,92,0,195,0,0,0,2,0,0,0,0,0,1,0,0,32,0,0
193,24847.7925338619,2087.73406012554,1,83,0,171,3,1,0,22,3,2,0,0,13,4,0,15,5,2,0
194,24984.7145299145,1899.79358974359,1,182,0,546,1,1,0,1,1,1,0,0,0,16,0,0,4,0,0
195,25451.4511989193,2010.14251941912,3,83,0,144,3,0,0,14,7,1,0,4,8,6,0,7,6,60,0
196,25928.3520768579,2163.40124328906,2,134,0,484,1,0,0,4,2,2,0,1,1,28,0,2,17,0,0
197,27049.7493808816,2611.1362060426,2,55,0,490,1,0,0,2,4,0,0,0,6,10,0,0,14,1,0
198,27763.2488888889,2615.45297777778,4,31,0,259,1,0,0,2,0,2,0,0,3,3,0,0,38,0,0
201,28519.3318233296,2714.92865232163,3,214,0,553,4,1,0,4,11,1,0,2,3,39,0,0,13,1,0
202,28971.1265232975,2517.64193548387,2,87,0,197,1,0,0,11,3,0,0,1,2,10,0,1,7,32,0
203,29094.606440678,1916.25525423729,1,102,0,229,1,1,0,5,19,1,0,0,17,9,0,0,11,0,0
204,30422.3472035794,2033.9033557047,4,545,0,1024,2,0,0,4,2,1,0,1,3,96,0,2,82,9,0
205,30584.6232597987,2700.15977725423,5,63,0,602,1,0,0,5,7,2,0,4,19,1,0,6,20,24,0
206,31204.5908781484,2049.47923757658,0,166,0,476,0,4,0,0,0,0,0,0,1,25,0,0,3,0,0
207,31255.7519287834,2505.81038575668,3,143,0,370,4,0,0,8,5,5,0,1,2,36,0,1,9,2,0
208,31367.172212693,1981.556432247,6,116,0,405,0,0,0,1,0,1,0,1,1,12,0,1,5,0,0
209,31473.2038490284,2293.99532884903,2,175,0,794,0,1,0,3,2,1,0,1,1,6,0,1,13,2,0
210,31724.4099663711,2651.97248547845,0,231,0,523,1,0,0,0,0,0,0,0,0,44,0,0,14,0,0
211,111.045949214027,3476.68470374849,1,77,0,121,1,0,0,0,1,1,0,1,1,7,0,1,0,0,0
212,527.259020310633,3170.43536439665,0,225,0,513,1,0,0,0,10,2,0,0,0,11,0,0,2,0,0
213,1604.71502474134,3467.10706252812,0,149,0,288,1,1,0,2,47,3,0,4,3,25,0,1,39,11,0
214,1821.01529051988,3177.43119266055,3,245,0,385,3,2,0,0,3,3,0,1,1,69,0,0,17,1,0
215,2374.12917421693,3527.07765984986,7,249,0,546,2,0,0,0,21,3,0,5,0,6,0,0,11,1,0
216,2385.410035155,2812.22307446469,1,201,0,121,1,0,0,0,1,0,0,0,0,7,0,0,7,1,0
218,3460.66679331307,3374.2853343465,0,50,0,95,1,3,0,1,1,2,0,1,6,7,0,1,4,34,0
219,4197.54224635222,3493.31659314557,1,125,0,200,2,0,0,1,5,1,0,2,1,15,0,0,4,0,0
222,5452.10934065934,3597.51373626374,2,83,0,387,2,3,0,2,1,2,0,6,0,0,0,0,3,1,0
223,6959.2265625,3344.05234375,2,89,0,227,3,2,0,0,4,3,0,4,1,2,0,1,24,9,0
225,9195.17001146789,3615.97333715596,9,132,0,338,0,0,0,0,1,1,0,3,0,5,0,0,4,10,0
226,9253.18846153846,2892.07083333333,0,93,0,193,3,0,0,1,0,1,0,0,0,5,0,0,99,7,0
227,9787.1554192229,2910.64650891031,0,109,0,260,1,1,0,1,1,2,0,0,0,0,0,0,14,5,0
228,10806.7620676549,3447.93310528316,0,163,0,428,2,0,0,0,3,1,0,0,2,32,0,0,3,0,0
229,11617.8893943702,3675.57947114018,2,247,0,785,1,0,0,0,5,3,0,0,0,24,0,2,10,2,0
230,11767.3917957304,3157.04185851821,3,55,0,80,5,5,0,4,6,3,0,2,2,0,0,2,2,3,0
231,12021.615980025,3293.70911360799,0,235,0,442,2,0,0,1,2,0,0,0,0,3,0,1,2,2,0
232,12566.0684468999,3529.75352977287,0,69,0,316,2,2,0,11,36,4,0,26,3,0,0,0,2,0,0
234,13465.3723776224,2943.61538461538,7,157,0,545,1,4,0,2,5,0,0,0,0,12,0,0,11,0,0
235,13704.5054197126,3270.35165112175,3,215,0,474,7,4,0,8,18,14,0,7,8,54,0,3,14,2,0
236,13891.8870123692,2972.96550903901,11,181,0,680,1,5,0,2,1,1,0,2,2,7,0,1,43,1,0
237,13910.7358665431,3291.86746987952,4,140,0,341,2,2,0,2,5,1,0,0,1,14,0,0,8,3,0
238,17219.2747481764,2905.92844737756,0,86,0,196,7,1,0,9,2,0,0,2,0,2,0,0,16,0,0
239,17556.2563041024,3516.71321038766,1,99,0,273,0,1,0,0,9,2,0,0,10,0,0,0,26,4,0
240,19807.432850892,3265.19959609559,0,183,0,273,0,1,0,8,6,3,0,3,5,40,0,0,4,0,0
242,23693.3104406511,3395.72449384676,0,141,0,225,2,1,0,20,5,3,0,2,2,10,0,0,2,0,0
243,24811.8321539768,3302.24483441834,4,120,0,321,7,1,0,22,6,3,0,5,2,12,0,0,7,18,0
244,27256.9425126192,3332.51261918116,4,149,0,334,0,0,0,1,2,0,0,1,1,9,0,1,8,0,0
245,27676.7520245741,3662.77994973471,2,131,0,365,1,1,0,2,0,0,0,0,0,29,0,0,7,0,0
246,27759.374640598,3732.74813110983,1,207,0,510,0,0,0,0,0,0,0,0,0,40,0,0,12,1,0
247,28064.502276989,3384.16367532815,7,157,0,354,4,1,0,24,31,5,0,4,2,6,0,3,20,26,0
248,28721.8848305364,2975.26752221125,3,110,0,438,1,0,0,4,3,0,0,2,1,0,0,1,16,1,0
249,29238.5636363636,3163.45871833085,0,177,0,515,0,0,0,0,3,10,0,3,3,6,0,0,14,1,0
250,29515.7403026613,3416.01495912333,4,186,0,1424,1,0,0,1,7,4,0,5,8,6,0,1,74,19,0
251,29626.5879412684,3017.64792252421,2,145,0,312,0,0,0,0,2,2,0,0,0,8,0,0,5,0,0
252,30407.6327325865,2842.31977593765,3,178,0,447,0,1,0,5,3,1,0,0,2,1,0,0,9,11,0
