cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
2353,30675.0428154395,21217.418099254,14,0,0,42,32,14,0,2,0,9,0,0,9,0,0,0,14,11,0
2354,30806.4302289119,21167.971150831,17,0,0,20,26,15,0,3,0,4,0,1,24,2,3,0,23,31,0
2355,30891.0220322262,21081.4926011181,14,0,0,23,58,36,0,1,0,4,0,2,31,0,2,0,17,46,0
2356,30900.1087101064,21262.9926861702,26,0,0,26,44,34,0,6,0,0,0,0,25,0,5,0,25,14,0
2357,30956.5677123183,21124.2375669472,10,1,0,31,38,18,0,0,0,2,0,0,11,0,1,0,12,12,0
2358,30984.5452006094,20922.9291518537,33,6,0,230,79,25,0,8,0,12,0,13,34,1,30,0,43,20,0
2359,31040.8235030276,21103.9080511325,21,0,0,197,65,29,0,7,0,15,0,3,27,0,10,0,40,29,0
2360,31071.0280084991,21242.9507436739,33,0,0,37,65,38,0,2,0,18,0,0,28,0,18,0,32,36,0
2361,32905.584173199,20493.5748413587,28,5,0,64,14,32,0,12,0,3,0,10,2,3,24,0,5,4,0
2362,33306.3365525315,20393.1779338601,12,1,0,37,3,17,0,1,0,36,0,8,33,1,8,0,37,18,0
2363,34637.8689053311,20898.8442420793,21,1,0,250,14,18,0,6,0,21,0,9,18,2,31,0,13,16,0
2364,35105.849789656,21225.4884929473,44,3,0,169,6,31,0,3,0,32,0,7,27,2,40,0,46,28,0
2365,35227.9790502793,21139.1573556797,22,3,0,86,3,25,0,0,0,18,0,2,16,0,3,0,14,2,0
2366,35364.1532125206,20387.3010120028,10,0,0,97,66,45,0,4,0,6,0,1,26,0,14,0,5,1,0
2367,35555.6563265306,21118.0579591837,13,0,0,194,21,34,0,1,0,18,0,6,12,0,12,0,14,23,0
2369,35732.1269496545,21045.8886475814,10,1,0,133,46,7,0,8,0,11,0,4,10,2,21,0,19,3,0
2370,35737.9016955611,20882.0287673843,12,3,0,73,65,47,0,4,0,3,0,10,9,2,4,0,25,11,0
