Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
1460.74232894988,499.531732418525,0,3,4,0
1469.572247237,911.226361031519,0,1,2,0
1531.49640933573,127.19539198085,0,10,9,0
1555.99340527578,321.269184652278,1,8,8,0
1537.3155226209,860.135335413417,0,0,3,0
1602.23048576214,790.614405360134,0,7,2,0
1609.50470455401,233.127587504705,0,9,4,0
1618.8955460095,473.191951164368,0,5,5,1
1661.0739117733,757.034764826176,0,1,3,0
1673.40285161914,661.604398260029,0,0,2,0
1674.80022701476,101.57169882709,0,4,3,0
1698.36041009464,185.423107255521,0,1,8,0
1709.35212396473,533.569329414908,0,5,2,0
1717.65768958186,306.071226080794,1,2,0,0
1750.35216049383,920.75,0,3,7,0
1793.0555367423,689.424652895361,0,1,2,0
1803.95627705628,371.824242424242,0,2,9,0
1809.8249304052,466.987008969997,0,5,1,0
1799.63986599665,161.353433835846,0,2,2,0
1816.500382263,829.868883792049,0,0,2,1
1851.06487394958,97.3926050420168,0,2,1,0
1859.83323863636,567.906534090909,0,5,4,0
1850.20371275037,937.33561309233,0,3,1,0
1859.46051537822,274.734829592685,0,0,2,0
1899.75726310073,455.967960901439,0,0,2,0
1901.61824953445,715.009310986965,0,1,0,0
1923.69359387591,135.511079774376,1,3,3,1
1930.27852239294,892.184373978424,0,2,2,0
1952.04252336449,357.338785046729,0,4,4,0
1979.24845451869,609.43273476597,0,7,1,0
1969.23005819925,828.784662786717,0,1,3,0
2041.44319950202,739.171179582944,0,4,0,0
2042.85273661929,48.3719383126701,0,7,2,0
2082.5779655051,587.146779303062,0,6,0,0
2088.57583187391,822.466199649737,0,1,0,0
2108.63624583488,237.370788596816,2,13,36,0
2135.2261669954,502.307692307692,0,2,0,0
2134.10403200985,390.940289319791,0,4,3,0
2150.70966608084,700.333919156415,0,10,2,0
2156.5903814262,886.123383084577,0,1,1,0
2196.67734724292,34.6214605067064,0,6,3,0
2196.06355337079,263.431179775281,0,1,4,0
2214.41562164099,632.496954496596,0,3,3,0
2235.73251533742,372.821472392638,0,5,3,0
2255.71595330739,532.547600518807,0,3,1,0
2270.00804985718,788.283562710984,0,5,1,0
2277.45784418356,897.647812166489,0,0,2,0
2296.72426607209,289.587885544407,0,6,2,0
2313.9183716965,160.24126172208,1,1,2,0
2330.69059720457,431.861181702668,0,3,5,0
2357.10314123176,698.978976007915,0,4,3,0
2376.39891205802,21.6396192203083,0,0,4,0
2403.90799031477,245.787651331719,0,2,3,0
2418.2782375852,340.42599805258,0,3,0,0
2405.34029411765,533.772647058824,0,8,7,0
2416.2201228153,90.9622106754842,0,0,2,0
2430.91783323189,811.656116859403,0,2,0,0
2446.57199262964,440.500921295078,2,5,22,0
2516.82361650935,170.737553211179,0,0,2,1
2493.48127600555,639.04507628294,1,7,2,0
2516.67434443657,537.368887313962,0,4,3,0
2529.02061469265,769.81071964018,0,4,2,0
2550.72496263079,329.048953662182,0,3,1,0
2620.33064818284,700.788872236793,0,9,0,0
2607.02451838879,592.290017513135,0,6,1,0
2617.54570527975,410.211189913318,0,1,0,0
2627.52484227129,262.80165615142,0,1,2,0
2626.53286189684,496.158901830283,1,2,1,0
2632.56008359457,81.4918146987113,0,1,1,0
2669.121875,323.4765625,0,1,2,1
2704.40186536902,146.880778588808,0,0,1,0
2713.21069958848,396.871604938272,0,1,0,0
2717.6650961916,515.550451511582,0,3,3,0
2757.10777834265,26.8718861209964,0,1,0,0
2808.97672281776,490.58989280245,0,1,4,0
2881.60641103672,1052.85250557922,0,0,0,0
2828.56971279373,979.257441253264,0,0,0,0
2878.11014744146,886.981092801388,0,0,5,0
2881.67563340632,244.430090710041,0,5,2,0
2893.53622240392,387.793295175797,0,10,2,0
2926.64400098546,758.535599901454,0,4,6,0
2956.2637751004,108.102008032129,1,8,5,0
2998.09951365507,344.701084923307,0,0,4,0
3028.05814763231,430.827646239554,1,4,1,0
3024.02611561866,641.005831643002,0,1,2,0
3082.70514165792,894.897866386849,0,0,1,0
3104.73783629078,294.50944476245,0,5,5,0
3140.44637921504,695.88861249309,0,0,2,0
3146.265625,451.421580188679,0,2,3,0
3170.38826720922,820.678874194642,0,1,2,0
3176.47566878981,56.4313375796178,0,1,2,0
3227.30913348946,937.301639344262,0,0,2,0
3235.64992767101,185.428187642075,0,6,6,0
3297.41539348515,676.331795906601,0,1,3,0
3312.28216216216,794.977297297297,0,1,1,0
3347.97475728155,276.325889967638,0,0,3,0
3365.9679245283,905.533962264151,0,1,2,0
3379.29677419355,59.047311827957,0,1,1,0
3434.16105847762,518.313949689644,0,7,1,1
3432.13034539474,145.050575657895,0,0,0,0
3462.85860753457,395.043395326657,1,2,2,0
3458.67557989691,642.106636597938,2,5,4,0
3468.00557491289,247.943205574913,0,0,1,0
3497.63813813814,16.716966966967,0,2,4,0
3537.96530165677,512.225382932166,0,1,2,0
3545.40362716154,107.889498102067,0,6,4,1
3563.10625535561,380.617823479006,0,3,0,0
