Xpos,Ypos,APCDD1,EGFR,MAP1B,GAPDH
486.991980665715,8547.97517301988,16,91,31,1775
522.342066091099,8785.47752307234,4,6,13,549
783.461592920354,9147.53097345133,7,33,19,806
814.846525455221,8805.25287997027,31,61,18,1492
1025.47637213881,9320.47329559439,43,33,22,1044
1052.54226440079,9092.33171485323,2,16,4,135
1268.90993437429,8901.38470242136,18,20,6,470
3306.69573981992,8430.32509071361,51,140,5,1107
4676.47162270184,9054.87529976019,0,0,0,11
5174.68933539413,9324.84312210201,9,7,10,569
5209.06627101879,9377.47477744807,48,46,3,1184
5286.03736050461,9276.67054827754,38,33,7,1221
5668.13573287077,8976.27189939289,0,11,1,38
5823.69848111658,8753.43390804598,0,11,3,61
5963.74803562074,8623.6794133054,0,32,2,252
6045.4303633218,9049.83845155709,2,16,1,14
6198.31598240469,9210.71138807429,67,37,10,746
7497.71077004499,8748.03096057158,4,21,7,608
7767.78369475707,9124.57397749108,1,26,1,332
7865.30134600158,8768.14109263658,62,41,1,661
7981.69600499376,8446.61535580524,47,56,24,1419
8046.34513499745,9096.62429954152,32,10,4,301
8154.46074676879,9234.89660124461,15,18,50,895
8265.15739411342,9140.28212491027,23,41,3,756
8339.6467514766,8580.94638800545,47,14,4,583
8385.92443946188,8477.56569506726,77,38,11,1253
8384.9991057056,8902.29958862458,3,29,3,603
8665.30377534374,9085.58447914239,13,35,7,1213
9212.89052772723,9286.44181591801,13,41,2,480
9348.82003358795,9297.41134405981,46,65,4,1215
10342.7008298151,9215.07089823846,20,41,4,598
10876.8734103566,9147.91762945724,84,69,10,1339
12230.4236268403,9237.53468289921,42,70,35,1767
12795.6781527531,8948.65364120781,12,49,1,1215
12845.0425055928,8467.51918774738,3,18,6,577
12927.9929658106,8834.23638148209,8,85,8,762
14044.2820428336,9098.93159802306,4,18,6,1286
16945.8811675623,8997.27100635076,24,34,3,708
17082.7964381463,8521.09345078514,2,215,13,908
17298.2317195326,8452.88046744574,58,89,14,1485
17478.6576399951,9241.49025854675,102,57,34,1776
17780.1857793984,8813.42351868733,3,56,6,1080
18302.8034162421,8488.48606532814,27,52,20,1732
18671.4842580645,8531.12270967742,49,77,11,365
19330.4297747665,9073.58670573155,102,35,1,316
19430.632582674,9240.11036721445,138,20,1,576
19562.9915086888,9126.7577014218,15,8,1,242
19880.1998526432,8400.43101860379,4,90,10,1001
19939.8223753977,8785.10091905267,40,82,9,942
20080.4053856018,9257.10111742077,63,33,12,1081
20193.0863009765,8995.15824238943,57,95,5,1149
21187.2845518655,8826.02567657163,55,112,27,1835
21295.0953672316,9124.90960451977,9,64,15,521
21538.4284793814,8454.25869845361,29,18,7,514
21552.4472490633,9188.60303687635,22,12,2,552
21611.8831763122,8371.55020188425,27,16,15,808
21637.7287234043,8500.18175921121,9,15,2,145
21639.4431573722,8858.94257818964,7,92,11,1030
21780.9704942966,8645.3855513308,82,98,25,1240
22550.5217664821,8458.34675390035,8,26,12,1280
22578.3703002434,9171.01027860427,8,13,3,433
24036.3106949064,8715.01155259934,9,64,17,1466
24098.2641080097,8883.02457524272,4,45,5,607
24144.4701423978,8767.85025264125,1,34,1,264
24854.5829203202,8883.36027449485,3,31,5,306
27269.1698612029,8988.40462656973,5,40,13,1127
27461.7723404255,8443.19787234043,5,44,19,930
27579.6587724215,8868.57651345292,14,46,4,1069
27642.2856788285,8486.73119880864,9,26,17,1442
27844.0475599669,9163.68513923353,21,36,6,948
27961.0357093169,8476.06413764318,49,109,20,2409
29035.0153061224,8641.43567784257,10,32,25,895
29186.417429513,9271.08366898572,23,39,7,852
29218.1609042553,9008.72978723404,46,47,5,1059
29427.7498161765,8730.17408088235,8,17,11,1116
29687.4824651004,8821.14640789922,3,41,0,632
29715.393163576,8512.48989759203,47,144,5,2256
29846.0310065193,8802.13785975513,7,20,2,570
29900.0373879641,9016.4371318822,0,16,0,426
29933.995531281,8931.29741807349,8,14,0,717
30285.7467832399,8722.14533157374,58,100,59,1403
30377.7428232815,9173.90716355017,22,54,11,1299
30436.3781555899,9039.12055641422,23,46,2,693
30510.8304794521,8526.51506849315,36,72,15,1249
30505.8424953675,9103.19054972205,7,25,1,541
30643.8380899086,8581.31897034135,22,98,3,908
31065.9541405477,8665.80963378423,7,18,22,564
31605.9352150028,8913.03978026141,54,78,21,255
31962.4326850595,9046.02005125886,37,79,6,648
31967.8610421836,9157.13878057427,50,66,4,523
32240.8153451304,9089.38835607186,236,45,3,595
32409.2324981957,8683.96442932261,127,130,7,1720
32920.1477487015,8774.52916266914,161,167,33,2773
33175.9285714286,9208.04650047939,9,50,23,1265
33664.6117982873,9243.1148905804,9,23,12,621
33776.1842020071,8391.24635804467,32,48,4,708
33853.8775617446,8497.26668418287,15,23,11,590
33938.9228342635,8493.03300169862,8,6,20,711
35293.2169202397,8872.48662978331,22,42,5,574
35448.0433601391,8870.51141056292,5,30,12,920
35695.2800137599,8475.46009631923,65,24,51,1715
35717.5585849482,8761.41978368635,55,62,14,905
35974.2977899294,9352.29482797904,5,47,22,944
36063.3096296296,9295.76973544974,0,48,5,436
36708.7429602888,8874.12057761733,0,8,2,193
37009.8204182042,8416.7340098401,1,10,12,704
516.57441933132,10033.1219317432,243,114,7,1578
567.773870374157,9354.80106317726,49,76,7,745
612.999168053245,9853.28868552413,137,89,4,2088
723.1439453125,9497.2638671875,47,65,21,875
945.946814182885,9926.51119701413,3,31,8,669
1047.16509248327,10202.8953168044,3,9,4,210
1374.63628147192,9735.98631375081,12,34,37,1190
4454.25171904447,9901.32766260887,24,267,12,2129
4968.03267045455,9748.86807528409,82,31,5,682
5190.22485632184,9348.68318965517,5,2,1,120
5514.43776824034,10049.3991416309,4,27,0,356
5817.15954720205,9811.93186672362,9,43,3,395
5862.91402997502,9686.67318900916,4,55,9,649
6212.96290801187,10591.2477744807,4,7,2,536
6612.47711594095,9459.5645723611,79,150,32,2704
7435.6433523529,9554.48291306215,39,59,17,1937
7466.34623986581,9610.19303885938,21,45,5,1351
7726.85959797453,10078.1368727942,14,18,3,670
7891.76979166667,9401.2625,77,99,85,2770
8503.32808510638,9379.03446808511,9,43,9,1051
8593.05369851197,9734.58766443822,32,35,4,659
8618.8405564473,9395.87092027822,23,28,21,989
8710.88775065388,9843.90627724499,29,18,0,579
8826.33412625801,9323.51875571821,74,36,29,1718
9175.52033114195,9316.1933284636,32,30,8,1608
9278.538654934,9298.49088623507,5,22,5,116
9290.18100701083,9299.38814531549,4,24,1,184
9499.08032657361,9912.51340531999,18,111,30,1377
9912.64554437494,9673.47774453812,2,14,11,937
10090.2052033081,9406.70141281875,14,82,69,891
10634.1973220578,9934.64611228565,41,46,1,1031
11234.6633466135,9722.24546259407,51,91,30,1476
11332.4462891428,9549.24550012328,59,100,10,2236
11391.4786488821,9712.12532386527,44,79,8,1234
12322.6311336717,9797.39988719684,13,33,1,685
12485.4110977081,9872.0564535585,19,30,5,720
12959.8370024461,10028.0635979542,26,12,4,500
13246.4042852125,9330.30417983843,22,42,7,831
13498.1215245811,9839.30970355367,31,90,3,460
13523.4909979996,9988.46743720827,38,48,7,324
14018.2502902477,9731.30079334365,199,36,2,1053
14326.5059450087,10013.0608124845,8,20,12,878
14443.6480475821,9691.06574864236,77,127,12,1868
14879.2431629013,9827.4548156956,7,7,3,705
17432.0055595153,9698.05188880969,23,125,12,1837
17486.2271507275,9532.20709139709,20,70,20,1671
17599.6483057404,9584.09391923255,7,88,3,985
18827.2443175057,9962.31179340712,28,56,27,729
19108.4853573348,10089.3633799033,21,65,10,834
19192.9271320985,9713.1929574598,26,53,40,1552
19917.7391535328,9486.77988312378,59,83,6,730
20103.0285714286,9510.37039586919,67,48,11,949
20297.4866299646,9815.07805741251,46,35,7,796
20336.7964371497,9418.37970376301,59,48,26,1130
20618.6060425363,9852.57125819916,53,32,13,926
20675.5717680608,9632.08317490494,78,42,28,1529
20941.3610354223,9589.95708446866,163,44,30,1108
21240.4167714132,9587.2686299156,75,34,18,1027
21267.6105225989,9796.4228460452,90,33,13,813
21446.5302895323,9404.56481069042,21,38,19,873
21643.0076759062,9904.26609808102,32,34,4,718
21755.6994708995,9289.42936507936,3,27,11,781
22048.7967459932,9361.21248178728,39,73,28,1173
22255.9109489051,9351.86326034063,1,17,13,458
22385.6844736842,9316.75710526316,10,22,24,531
23581.9238678091,9579.05948592411,65,55,17,858
25428.4190544413,9329.62679083095,11,98,14,1125
26281.906442769,10048.6862577108,18,25,6,585
26391.7036087557,10129.627489647,21,30,11,668
26586.5412051396,10125.0115197164,8,22,14,473
26786.7364597094,9367.73745046235,11,37,13,1029
26989.4545582442,10160.6464546989,56,104,7,518
27013.4375366569,10045.4242815249,20,61,4,323
27238.6188378435,10148.3404657017,37,45,11,441
27433.521575199,10194.4289903645,14,23,4,223
27474.626979584,9415.1427208548,14,58,24,893
27728.5158465388,9881.43640533778,16,44,2,652
28823.6040776967,9810.07618129219,15,48,2,632
28885.642568985,10164.1292560917,15,17,8,694
28967.1218468124,9451.27610457117,33,95,8,1074
29382.4118436954,9834.23875386061,27,131,30,1176
29539.1349191425,9630.18192929673,43,111,13,1149
29897.9003778087,10092.3994829986,1,7,0,111
29761.7684355617,10082.24063864,30,31,6,1008
29910.680116204,9551.02625349688,37,64,11,1190
29886.3655913979,10094.1957989497,21,17,3,347
29938.3921819111,9416.68523249872,45,72,23,1210
29997.0689919509,10112.8256036796,14,18,7,985
30500.4790631654,9579.88679914833,126,70,8,1843
30986.0900642109,10179.2524501521,17,57,2,643
32082.26210883,9944.16005581025,10,23,14,860
32887.0887125856,10050.7172737108,5,38,4,848
33005.905511811,9297.54716981132,6,67,17,1422
33036.8209115281,9554.47238605898,6,121,25,1225
33099.5533498759,10188.361662531,5,49,10,1114
33118.7304261645,10033.0386521308,4,43,3,531
33202.9181212885,9731.09933417312,4,140,9,1216
33318.6552875696,9913.09406307978,7,35,5,512
33469.7500659109,9671.37041919325,6,68,12,1204
33458.106981177,10195.7150345485,10,33,15,501
33527.8023454679,10084.1294893721,16,34,3,496
33593.2216035635,9892.35467706013,10,12,7,607
33649.7132791328,9795.18455284553,6,7,19,476
33717.2403478999,10189.682223165,1,63,7,695
33739.1890138408,9430.24394463668,41,43,21,1142
33914.686249193,10083.90058102,8,79,13,809
34100.0035020694,9722.99713467049,44,63,26,1642
34461.5510439497,9691.00173030338,12,62,13,1434
36284.6395261658,9557.58809416704,12,51,11,870
49.1536807278743,10488.0501240695,4,11,7,171
209.711158657011,10789.9321922317,0,8,4,223
289.039781203381,11080.0334825128,9,16,12,742
458.813407632557,10620.7558257345,7,20,13,230
579.960846384539,10652.7577474175,19,14,26,683
731.032849657396,11121.6007658202,18,42,11,767
952.176067687349,10637.6308084878,11,18,3,243
965.245515695067,10618.9559977578,1,13,6,240
1048.98810656518,10210.2818744053,10,39,7,573
1468.34820403477,10706.1876332623,24,65,11,668
1671.60412591144,11019.3572825894,16,149,10,491
1717.6788827898,10586.4380045205,34,92,17,957
1987.06209935897,10738.0803285256,75,67,7,784
1995.09407731861,10367.9923824034,45,43,5,796
2108.08910891089,10687.4116727462,98,73,5,745
2093.38826185102,10281.5506019564,41,57,10,786
2218.3172889754,10531.3663068483,68,117,13,1226
3566.89748201439,10539.0783373301,46,50,9,797
3915.34983171649,10648.5394971293,24,25,49,824
5054.04511894996,10384.2686628384,15,40,12,708
5084.59353840201,10676.835364674,10,43,7,631
5357.31402280975,10567.9813374806,5,47,13,1363
5458.29910629397,10274.4810800532,17,57,17,1114
5664.26448474126,10500.4727996462,8,46,1,713
5764.30368805225,11058.1342681521,2,23,4,601
6192.07841887153,10611.9375199235,2,10,3,512
6636.26535020056,10731.6201789571,2,27,9,492
6758.45027426663,10427.3560696399,80,40,9,1057
6832.8974137931,10535.2313793103,59,33,4,873
7728.18644067797,11459.2823244552,4,4,5,346
7860.23306607686,11452.4271495715,8,8,27,841
9524.59049360146,10462.9400137112,33,112,7,1679
9747.90277448423,10633.2041735831,19,41,5,502
10369.7969330855,10851.6654275093,14,40,1,401
10505.0815165877,10933.2026066351,4,58,0,421
11777.7329087049,11404.2382165605,54,36,11,1369
11861.1007870573,11394.2977700044,96,50,6,1399
11998.8551747312,10826.9321236559,30,98,8,1045
12676.3490103505,10586.5516615217,19,147,20,789
12906.0183440754,10268.2759048091,6,25,12,1416
13060.122864498,10265.6515328809,4,13,5,774
13175.0612095743,11025.1604238991,17,49,17,537
13302.0253301972,10592.7293287498,39,68,21,939
13947.9873323398,10381.3640089419,61,32,8,844
13978.4768964189,10500.8750481325,127,34,1,980
14407.8637191789,10489.4460099599,28,32,26,1123
14543.1329113924,10473.6931400572,23,33,45,1467
14873.7909023302,10640.2368616758,13,26,5,856
14909.9870784339,11045.6123530172,5,28,12,1041
14986.1787721574,11112.9273670558,4,20,20,1077
15041.4332909784,10474.8287801779,33,29,7,957
15082.5098999361,10872.4952097083,5,22,7,840
15226.6401370906,10815.7282939832,15,17,5,839
15255.2713134294,10384.3625837212,20,54,37,1470
15388.4591810783,10672.2644964395,40,38,42,1588
15547.3234473646,11169.4761415358,31,86,6,2064
15541.1061615321,10886.0659866778,5,15,12,1045
15701.8645242596,10774.8640516698,48,33,34,1525
15897.7051906485,10357.2721263568,40,118,17,1436
16094.7497355227,10765.9071339865,86,159,9,2062
16565.3456289979,10636.9959488273,89,41,11,707
17291.9210465917,10284.4390635759,29,29,15,1220
17818.4162083936,10230.4575976845,8,8,1,16
18910.1776859504,11261.5716253444,4,13,2,15
19797.6198414867,10839.1467614102,3,13,1,386
19757.3397713226,10618.8190667491,5,53,4,1065
19827.2007731959,10842.3780927835,3,15,6,373
20576.4409528637,11039.283324886,0,6,0,54
21365.6852966466,10991.0032244196,1,19,0,148
21443.3717892904,10896.3958786823,2,64,2,234
21577.520349875,10720.0565869332,7,95,3,634
21795.4664416586,11077.8159112825,56,31,13,959
23113.2510619271,10328.4969818913,31,45,17,1298
23608.0594337964,10651.3812203271,36,55,13,1283
24076.276347001,10997.7609284988,19,14,7,673
24869.0980908492,10770.8130348914,50,31,7,841
24974.2819810327,10827.1262381454,31,15,1,513
27289.6293820022,10861.2656306469,12,66,7,251
27379.6848613319,10956.6424659954,3,21,0,66
27396.2079866889,10568.9845495603,16,70,4,501
27430.8284191829,10206.1559502664,22,21,11,293
27475.0936819172,10946.7768094892,5,58,2,169
27938.5476079889,10961.2336274965,9,16,0,408
28682.6287769784,11087.8340527578,6,11,12,257
28734.0937031484,11322.1095523667,3,44,15,575
29805.3039342845,10560.5275399914,34,112,14,1440
29909.9495464853,10874.4090136054,9,18,6,649
30084.5550041357,10930.752688172,2,11,0,420
30669.8802491924,10230.683433318,21,47,13,855
31760.4669066187,10807.5440911818,2,32,2,528
31898.3583486545,10638.2331606218,6,43,26,822
32624.6788268956,10497.7197782547,29,44,27,1247
32674.4412503927,10231.4027646874,5,37,7,1016
32774.5252203722,10745.4831047992,7,54,18,1101
32839.8779391425,10404.9419087137,26,41,26,1348
32962.6707291882,11089.0373889692,30,32,15,1046
33012.9561019762,10820.0883994569,8,24,12,880
33172.2095403296,10482.1160450997,12,77,44,1345
33194.0518859246,10955.0647654094,13,25,9,824
33795.6504065041,10363.8901535682,10,71,25,1312
34287.1844606947,10878.6539305302,1,20,2,320
36838.5703570357,10270.8484848485,7,37,21,801
192.687086851234,11638.9416846652,74,146,9,2121
247.715927373018,12015.1732934957,3,15,7,432
961.967726625534,11593.3420344882,1,31,15,667
1062.28086723919,11294.1962551035,8,54,13,1342
1063.35364332799,11699.9526100125,18,18,2,513
1300.95309050773,11425.3346210449,26,27,7,885
1506.48142684726,11159.772696795,31,66,21,1228
2330.456,11964.9202857143,7,22,10,254
2421.92202547375,11990.2646784716,8,42,13,909
2668.31779584462,12360.1830171635,3,23,9,395
2656.5188261351,12193.8582502769,11,91,14,1543
4155.94523286028,11970.6070357785,101,27,10,819
4284.9835558135,11859.406461598,80,23,11,682
5103.14994842702,11214.3791903043,59,53,10,968
5160.79667943806,11599.1256704981,7,28,7,523
5273.22795115332,11585.7003618272,10,21,6,274
5307.1038277512,11322.6552631579,30,25,18,595
5463.7078199648,12395.3495096807,159,115,13,1561
6472.53449131514,11375.4094292804,3,27,9,671
6576.96557759627,11427.9124854142,8,35,8,632
7690.84250129735,11630.4861183186,9,61,8,699
7771.11462677981,11758.2962749892,10,56,2,866
9282.18141216504,11716.3341131433,8,56,0,798
9353.64359329334,11681.5454545455,12,60,7,685
10605.3856147022,11429.8658111534,1,70,14,1812
10640.614013267,11304.1835268104,2,45,17,1313
11836.7569346497,11570.3565271901,125,113,10,2114
11833.0004458315,11397.4456828652,11,15,1,294
12885.8356966708,11352.9522194821,61,89,8,1989
13187.3248819724,12016.2489945795,5,37,10,829
14166.1793964232,11689.5909090909,18,58,3,889
15112.0421149004,11718.3730830854,2,14,0,199
15211.8448256146,11516.875242996,34,47,4,1229
15304.3103600294,11305.6721528288,14,32,26,1831
15328.5818815331,11604.0166957027,19,68,7,846
15510.6447216891,11384.3666026871,35,35,16,1145
15704.2359287054,11938.5530018762,1,27,0,386
15715.4015218028,11568.3530875037,11,98,49,889
15767.7391939862,11843.1607851326,8,23,4,324
16483.1140350877,11588.8114576565,56,107,18,1884
16714.3968311783,11674.1018029503,2,112,9,1105
18704.8513622441,11760.0380461067,13,39,1,477
18789.42938485,11663.4088459583,32,68,3,1039
18976.9492360769,12413.5066535239,32,47,17,1368
19049.7606874329,12388.8741138561,26,40,19,1304
19616.0664708043,11498.9636430408,121,18,12,758
19723.2095015576,11440.308411215,104,20,12,730
19719.1308232291,11967.4138481174,29,17,4,523
19798.7646490663,12038.1622665808,24,20,4,583
20389.6432621021,12420.1229829917,28,68,5,1311
21274.4525678403,11819.9735366674,11,23,0,489
21407.0584932995,11580.676928649,7,96,2,465
21386.8528309331,11230.0605642138,11,120,13,660
21588.6166852058,11868.8723025584,6,14,17,299
21613.102177107,11546.538533458,32,50,9,1025
21811.2450136879,11654.199648025,10,42,14,859
22027.974364452,11500.6626789148,32,42,13,905
22219.4925698435,11835.7596592035,5,18,2,585
22316.1664162284,11429.1396193338,24,34,3,1385
22571.7949227373,11629.6470198675,9,22,20,944
22624.4539279386,11871.8453927939,9,27,7,881
23035.6226254002,11784.6002134472,2,17,6,556
23085.8127263321,11342.1212622866,31,35,30,1566
23241.903524119,11211.9366408398,138,35,18,1267
23382.589495008,11772.2142960498,3,23,2,951
23482.2728143713,11893.9607185629,10,14,12,785
23597.7688685778,11535.0721506717,16,33,28,1319
23840.6874164598,11938.6408248998,57,23,10,1144
23877.6834823329,12045.1421881652,35,22,9,1128
23885.941215543,11420.9091663899,33,20,43,1419
24057.9457787482,11238.7991266376,25,32,16,1261
24231.2793786019,11653.2385367076,38,27,15,1134
24867.5535920092,11954.1279293123,48,42,10,1482
24973.7738967136,11979.3410328638,31,28,5,754
25624.4424836601,11388.7899782135,13,21,17,719
28207.2050407586,11906.6409915156,6,65,3,1376
28294.3712546446,12058.166732548,25,150,6,1817
28583.9001233046,11166.1931771476,26,54,15,1563
28721.6579751332,11311.5185079929,7,32,7,709
28671.2489694971,11158.868920033,9,12,10,404
28972.0324048538,11833.2866795367,3,22,2,334
29010.4376528117,11674.7408312958,3,10,2,324
29117.2842879664,11903.1224382554,9,17,6,254
30977.4637316139,11349.1830546041,1,18,40,1794
31047.8106443462,12418.906348705,17,94,17,794
32005.8029674885,11930.8372245254,7,46,3,324
32107.9524450426,12009.5596680126,10,43,6,781
32507.806670282,11991.1795010846,10,112,3,665
32556.1587110115,11310.490608306,21,61,31,1052
32892.0173898911,11903.8899723712,1,29,7,919
32988.4236566186,11304.0181847969,24,80,47,1781
33102.3252419727,11758.7219234906,1,36,7,902
33450.2745979595,11332.5505792841,3,64,12,990
35435.566511179,11147.6458098761,163,44,7,1290
35437.3798711261,11274.0989567352,189,70,10,1706
297.153118112278,12637.6315311811,51,56,11,1195
569.096970535344,12875.4905242772,13,19,7,570
1303.06745824635,12328.7526096033,39,21,17,1417
1396.3980793854,12390.9823303457,14,29,16,1341
2315.22314430613,12777.93868142,9,38,5,1080
2669.77719346803,12381.9147522834,7,21,5,1209
2810.96807017544,12340.6231578947,2,12,0,109
2811.22273628553,12451.0885657634,8,15,13,1454
2821.15721422274,12331.5454011167,4,20,1,292
2865.13679850084,12779.6262945064,13,27,11,1439
3938.5823316161,12955.46918527,34,37,7,880
3942.48539240023,12771.275539431,30,21,16,567
3925.09398034398,12401.0153562654,25,34,5,738
4187.16720135875,12399.4536705039,105,59,12,1076
4384.01652619402,12163.1358453148,112,26,19,1355
4438.41319830848,12846.8733585578,68,26,11,1629
4438.41166870665,12491.4561403509,37,18,10,922
4644.18933969769,12477.3597852029,66,20,30,962
4669.533937652,12179.9520229936,70,20,17,1134
5247.29517939687,12728.3528505393,20,105,5,861
5252.65473810476,12558.6847261096,37,98,11,1084
5463.02304426925,12404.5720638771,90,123,19,995
5788.98473282443,12123.8303261624,91,27,9,668
6837.83569778951,12108.5575717585,0,5,0,69
8326.03866223909,12830.2896110057,15,27,0,349
9364.73246312215,12598.5723230394,53,56,3,982
9489.74638435728,12674.0866597246,70,45,2,873
9529.15536844693,12514.5667137853,80,68,5,1279
9929.49474632243,12480.7119483639,7,67,33,1267
10555.4194557823,12535.3941496599,2,54,0,576
11249.8933177022,12115.587208545,7,43,8,1542
11707.3965821492,12508.3048202842,81,151,6,2588
12951.8129445235,12884.472688478,2,10,2,687
13237.8651238208,12329.4992629717,17,63,8,1263
13860.446449457,12953.2046783626,19,55,1,923
13974.3527825712,12559.3158973253,1,25,2,349
13927.2358865624,12557.2189239332,5,29,12,1275
14035.6584351443,12563.2945152067,0,20,1,368
14148.6534530814,12499.4981418396,6,31,62,1564
14171.8156831043,12918.7736459175,6,5,2,313
14260.6564173775,12079.3068835549,35,40,15,1304
14628.7816297355,12411.33077198,54,62,13,1386
14962.3982687485,12298.2442359032,8,30,5,1807
15142.302184466,12348.6082303619,13,63,16,2022
15138.988127361,12232.6060442526,12,40,21,1508
15527.8400942811,12279.5995534053,37,89,49,1500
15599.5476696964,12107.7050860569,21,51,16,1167
15714.4973486522,12689.0740167919,6,33,10,848
15772.3455193937,12958.3843067321,11,21,10,718
16223.737494775,12972.3706283963,21,41,9,1448
16446.8,12804.6897104988,148,70,3,1320
18549.0668807859,12582.4735027395,19,164,30,1957
18565.5955040964,12196.4847315323,65,61,60,2435
18969.9714524906,12785.6454583508,70,50,5,1658
19016.9991405579,12409.4479256192,7,17,4,244
19352.6317991632,12747.127876569,26,19,5,630
19445.0436634718,12192.8165601704,19,22,16,1250
19455.6257786296,12785.4144705319,26,41,0,742
20023.342297995,12229.9961580022,23,117,20,2536
20254.2438249824,12474.6055045872,12,53,13,825
20308.9541745135,12559.524168236,40,38,1,959
20442.6984220616,12487.4145406282,38,61,2,531
20648.2342770694,12192.6382105036,25,37,32,1117
20815.948377151,12730.0052081163,34,207,46,1745
20892.2542340986,12183.603312006,71,65,18,1502
21266.0870356883,12303.0621267298,105,108,9,1975
21254.2565020731,12431.8100263852,61,111,5,1771
21395.7109544469,12403.5671095445,30,44,9,917
21753.1246882793,12271.7824189526,12,42,11,884
22087.4982377443,12730.1339314322,3,22,0,564
22307.8108974359,12182.156650641,45,33,8,1177
22451.6652378036,12143.2302510716,28,37,15,1157
22644.4084066471,12460.1474095797,19,36,13,1015
22926.7446167097,12273.3311800172,40,52,11,1135
23399.9441493642,12146.0466763238,15,16,16,1078
23501.384279476,12124.9761810242,2,18,13,782
23609.5485541649,12476.6174651129,6,46,38,1691
23640.8832409119,12057.4676524954,8,15,11,874
23849.8265846937,12847.6073775705,33,15,17,759
24220.1576584355,12396.8910378173,17,38,1,288
24452.7818094437,12553.3716208098,35,54,2,469
24746.0222475756,12605.4192812322,4,11,2,178
24792.6377189713,12694.4588147596,14,25,2,184
24873.5637316039,12120.6763532053,112,82,10,1407
24836.9301136364,12570.8715909091,10,56,0,97
24938.2341295812,12677.5921138743,11,26,2,249
24935.4068100358,12535.8411738351,31,11,2,699
25616.425235647,12787.2444301628,19,28,4,854
25617.9314142678,12334.2743429287,32,53,21,821
26123.1868118273,12832.1850797971,23,51,13,726
26741.7263459701,12307.3899330997,3,55,9,1744
28314.5863347458,12497.5100635593,10,19,20,1001
28303.0808902204,12638.6552535844,1,23,2,982
28401.5983673469,12576.3853061224,4,10,18,519
30369.2415153907,12565.0165745856,103,47,3,1156
30466.8207908759,12494.8893147611,152,46,6,1269
31042.720973206,12422.7575197618,15,39,3,855
31784.6566133721,12270.1558866279,35,67,18,739
32087.7348434377,12603.4581390184,36,87,23,996
32167.1989650007,12836.34236688,25,45,3,1069
32280.5912498296,12907.8833310617,17,45,7,1114
32686.729982259,12510.6808988764,10,50,19,1396
33011.5847995647,12928.6780337384,3,37,7,1196
33287.000243309,12569.5124087591,27,29,16,299
33482.3059540185,12947.2825702496,31,84,11,932
33750.1913863405,12725.4497961264,5,48,10,92
33849.0537878788,12669.2662878788,11,22,33,256
33969.1616637238,12335.3660977045,34,24,40,743
35604.6031647533,12491.4444616817,87,50,2,861
35672.9339298004,12597.3554714384,49,98,13,758
35718.0920092838,12399.524204244,126,169,21,1802
238.585123309467,13271.130867144,30,132,20,1279
304.48283473442,13609.3435401306,55,134,14,1663
249.442159383033,13771.2582379061,37,62,7,1149
930.439864549276,13680.769967305,28,11,5,539
964.972159518435,13563.8047404063,25,14,8,618
1234.06428734843,13897.8169755205,25,31,33,652
2323.57373349882,13377.8612208056,9,96,12,1144
2429.13615928067,13228.0447976879,41,50,27,1827
2811.76693699314,13166.2943231441,22,59,19,1765
2946.56626506024,13844.8035687052,24,19,10,1064
3137.43110047847,13666.1089314195,1,39,2,1153
3523.04927536232,13604.6526086957,10,45,30,1710
4376.25813738577,13174.4804394702,18,96,30,2012
4441.76556776557,13481.782967033,0,4,2,220
4513.94565217391,13452.4645732689,6,5,22,394
4807.79159511062,13236.3247802808,8,13,18,1195
5059.3484291642,13303.8381742739,4,29,8,978
5291.82141547488,13452.495049505,11,7,21,889
5307.31427930957,13334.323470074,17,15,22,926
5327.59717314488,13836.3943462898,6,7,11,431
5400.89184333453,13885.646784046,4,16,5,356
5676.14088263822,13271.5865664403,37,79,0,1031
6129.82513661202,13276.0665380906,21,105,23,1512
8102.91710562795,13780.440809537,17,26,3,526
8264.44131269022,13637.107185391,35,37,2,485
8362.88041319031,13109.3124751689,8,42,10,735
8520.92282798108,13709.2265372168,4,16,0,289
8616.60142475512,13475.8231522707,51,22,4,590
8822.39868131868,13656.9608791209,31,27,1,870
8880.21842868442,13098.1718955972,37,68,8,1117
8932.89904179975,13756.8558533537,24,13,10,1254
9274.68538283063,13792.2255220418,3,12,2,482
9421.8344739774,13446.7501193697,2,32,5,954
9502.70793269231,13817.2362637363,1,25,6,729
9592.58145408624,13061.1712069277,10,35,11,1200
11932.3967349054,13391.1259393625,5,68,9,1265
12233.2776466316,13874.1510804431,0,53,8,419
12187.7726083707,13428.7769058296,8,29,7,436
14257.8082153761,13463.9955592562,24,18,9,477
14356.3259290305,13956.4701033808,40,92,24,667
14398.8188899708,14077.2930866602,32,32,35,670
14692.4080980968,13194.2681057606,4,15,3,476
15979.4350680353,13011.1601814275,81,41,19,1291
16562.0297699594,13757.2692828146,0,26,1,622
16765.4854895579,13595.6570382425,7,31,8,1022
16859.3263688761,13235.5542146974,36,49,12,1224
17022.2162096579,13712.4625090997,2,29,1,597
17089.848142712,13410.8797561251,24,53,14,1561
17156.6387959866,13869.6160535117,4,19,42,735
17392.1704545455,13501.7256155303,7,48,5,813
17641.3761431093,13787.487967271,16,58,10,1021
18731.505280393,13767.9458862055,4,9,3,473
18836.9559925848,13101.362134279,36,65,75,1781
19378.2503681885,13370.0925731117,30,70,23,932
